actor,año_nacimiento,que_hace,conocido_por,lista premios
Jorge Antonio Guerrero,1993.0,['Reparto'],"['Roma (2018)', 'We Are Living Things (2021)', 'Caballero Águila (2022)']","['Focus International Film Festival', 'Global Indian Film Festival']"
Bobby Kerecz,,"['Reparto', 'Producción', 'Guion']",['Shark Exorcist (2014)'],
Kelly Preston,1962.0,"['Reparto', 'Banda sonora']",['Jerry Maguire (1996)'],['Razzie Awards']
Tommy Clohessy,,"['Reparto', 'Producción', 'Guion']","['To Be King (2011)', 'A Strong Collected Spirit (2014)', 'Piensa en mí (1997)']",['New York International Independent Film & Video Festival']
Travis Willingham,1981.0,"['Reparto', 'Equipo ejecutivo', 'Guion']","['La leyenda de Vox Machina (2022)', 'Critical Role (2015)', 'Los Vengadores unidos (2012)']",['Behind the Voice Actors Awards']
Lorie Pester,1982.0,"['Reparto', 'Banda sonora']",['Dragon Blade (2015)'],[]
Elly Han,,"['Reparto', 'Producción', 'Dirección']",[],
Julius Brian Siswojo,2008.0,['Reparto'],[],
Hauk Phillip Bugge,,['Reparto'],[],
Miho Yamada,,"['Animación', 'Efectos visuales']",[],
Dayton Callie,1946.0,"['Reparto', 'Guion', 'Producción']","['Volcano (1997)', 'Halloween 2 (2009)']",['CinEuphoria Awards']
Dorota Kwiatkowska,1957.0,['Reparto'],"['Thais (1984)', 'Doctor Who (1963)', 'Testimony (1987)']",
Min-ah Park,,['Reparto'],[],[]
Benedict Garrett,,"['Reparto', 'Casting', 'Banda sonora']","['Jawan (2023)', 'Conjuring Kannappan (2023)', 'The Kerala Story (2023)']",
Manichandana,,['Reparto'],[],
Margo Swisher,,['Reparto'],"['Death Toll (2008)', 'Arrepentimiento (2013)', 'Abduction of Jesse Bookman (2008)']",
Kahron J.,,['Reparto'],[],
Bjarte Hjelmeland,1970.0,['Reparto'],"['Mammon (2014)', 'Vestavind (1994)', 'Chez toi (1996)']",[]
Torri Higginson,1969.0,"['Reparto', 'Producción']","['The City (1999)', 'El paciente inglés (1996)']",['Gemini Awards']
Nick Green,,"['Dirección', 'Guion', 'Producción']",[],"['Royal Television Society, UK']"
Niseema Theillaud,,['Reparto'],[],[]
Robert Tossberg,,"['Reparto', 'Guion', 'Producción']",[],
William Takayanagi-Temm,,"['Reparto', 'Equipos adicionales']",[],
Diane Yang Kirk,,"['Reparto', 'Especialistas', 'Producción']","['Anatomía de Grey (2005)', 'Cómo conocí a tu padre (2022)']",
Bruna Cusí,1986.0,"['Reparto', 'Efectos visuales']","['Verano 1993 (2017)', 'Upon Entry (2022)']","['Angers European First Film Festival', 'Goya Awards', 'Gaudí Awards', 'Aguilar de Campoo Short Film Festival', 'Festival de Cans', 'Ibicine', 'Cinehorizontes - Festival de cine internacional de marsella']"
Eom Tae-goo,1983.0,['Reparto'],"['El imperio de las sombras (2016)', 'Encontré al diablo (2010)']","['Grand Bell Awards, South Korea', ""Korean Film Actor's Association Awards"", 'Chunsa Film Art Awards']"
Nick Flint,,"['Reparto', 'Edición', 'Dirección']",[],
Olaye Benjamin,,"['Reparto', 'Especialistas']",[],
Han Dian Chen,1984.0,['Reparto'],"['Zhong yi da geda (2017)', 'Bao dao shuang xiong (2012)']",[]
Steve Hinshaw,,['Reparto'],[],
Pankaj Dheer,1956.0,"['Reparto', 'Dirección', 'Guion']","['Mahabharat (1988)', 'Muqadder (1998)', 'Ikke Pe Ikka (1994)']",[]
Zain Van Wyk,1995.0,"['Guion', 'Edición', 'Composición']","['The Pain Trilogy (2019)', 'The Ultimate Riddle (2021)']",
Anna Christina,,['Reparto'],[],
Grant Bowler,1968.0,['Reparto'],"['400 Days (2015)', 'Guns Akimbo (2019)']",[]
Aymeric Lecerf,,['Reparto'],[],
Hao Chen,,"['Dirección', 'Guion', 'Dirección de fotografía y cámara']",[],[]
Daniel Joo,,"['Reparto', 'Especialistas', 'Guion']","['Megalodón (2018)', 'Art of Deception (2019)', 'All American (2018)']","['Malibu Film Festival', 'Asians On Film Festival', 'Top Shorts Film Festival', 'Hollywood International Moving Pictures Film Festival', 'Festigious International Film Festival', 'Los Angeles Film Awards', 'Actors Awards, Los Angeles', 'New York Film Awards', 'Global Film Festival Awards', 'Ouchy Film Awards', 'Independent Shorts Awards', 'Indie Short Fest']"
Lydia Hazelip,,['Reparto'],[],
Michelle Gillette,,['Reparto'],['Blunt Talk (2015)'],[]
Aaron Hancox,,"['Producción', 'Dirección', 'Guion']",[],[]
Oliver Koomsatira,,['Reparto'],[],
Jason 'Cuzzo' Juszczyk,,['Reparto'],[],
Calen Gabriel,,['Reparto'],[],
Yann Brabant,,['Reparto'],[],
Ananda George,,['Reparto'],[],
Truong Quoc Cuong,,['Reparto'],[],
Tommy Danielowski,,['Reparto'],"['The Collector (2004)', 'Sloth (2004)']",
Akari Ozawa,,['Reparto'],[],
Lee Chung-Ah,1984.0,['Reparto'],['Neukdaeui yuhok (2004)'],"['Grand Bell Awards, South Korea']"
Anna Silk,1974.0,"['Reparto', 'Localización', 'Producción']","['La reina de las sombras (2010)', 'Breakfast with Scot (2007)']","['Canadian Screen Awards, CA']"
Matt,1970.0,"['Producción', 'Reparto', 'Guion']","['El indomable Will Hunting (1997)', 'Infiltrados (2006)']","['Academy Awards, USA', 'Berlin International Film Festival', 'Blockbuster Entertainment Awards', 'Critics Choice Awards', 'Chicago Film Critics Association Awards', 'Florida Film Critics Circle Awards', 'Golden Globes, USA', 'Satellite Awards', 'Gotham Awards', 'Humanitas Prize', 'Las Vegas Film Critics Society Awards', 'National Board of Review, USA', 'Palm Springs International Film Festival', ""People's Choice Awards, USA"", 'Screen Actors Guild Awards', 'ShoWest Convention, USA', 'Walk of Fame', 'Empire Awards, UK', 'Western Heritage Awards', 'BAFTA/LA Britannia Awards', 'Capri, Hollywood', 'Central Ohio Film Critics Association', 'Houston Film Critics Society Awards', 'Awards Circuit Community Awards', 'Gold Derby Awards', 'All Def Movie Awards', 'Russian National Movie Awards', 'Hollywood Critics Association Midseason Awards']"
Mukesh .C. Patel,,['Reparto'],"['Manchester Passion (2006)', 'New York City (2005)']",
Mert Firat,1981.0,"['Reparto', 'Guion', 'Música']","['Kelebegin Rüyasi (2013)', 'Baska Dilde Ask (2009)', 'Atlikarinca (2010)']","['Ankara International Film Festival', 'Antalya Golden Orange Film Festival', 'Moondance International Film Festival', 'Love is Folly International Film Festival, Bulgaria', 'Sadri Alisik Theatre and Cinema Awards', 'Yesilcam Awards', 'Kemal Sunal Culture and Art Award', 'Ayakli Gazete TV Stars Awards']"
Tim Fehlauer,,['Reparto'],[],
Steven Yeun,1983.0,"['Reparto', 'Producción', 'Banda sonora']",['Okja (2017)'],"['Critics Choice Awards', 'Denver International Film Festival', 'Primetime Emmy Awards', 'Florida Film Critics Circle Awards', 'Golden Globes, USA', 'Gotham Awards', 'Film Independent Spirit Awards', 'Los Angeles Film Critics Association Awards', 'National Society of Film Critics Awards, USA', 'PGA Awards', 'Santa Barbara International Film Festival', 'Screen Actors Guild Awards', 'Toronto Film Critics Association Awards', 'Savannah Film Festival', 'North Texas Film Critics Association, US', 'CinEuphoria Awards', 'Online Film & Television Association', 'Behind the Voice Actors Awards', 'International Online Cinema Awards (INOCA)', ""Indiewire Critics' Poll"", 'Gold Derby Awards', 'Middleburg Film Festival', 'Brooklyn Horror Film Festival', 'Chunsa Film Art Awards', 'New Mexico Film Critics', 'Greater Western New York Film Critics Association Awards', 'Gold List', 'Awards Daily Cooler Awards']"
Ariam Vargas,,['Reparto'],[],
Marta Romero,1928.0,"['Reparto', 'Banda sonora']","['Maruja (1959)', 'El retrato de Ángela (1966)', 'La sombra del murciélago (1968)']",
Peter Lochburn,,['Reparto'],[],
Vladimir Arhipov,,"['Reparto', 'Guion']",[],
Brittany Dawn,,['Reparto'],[],
Him Law,1984.0,['Reparto'],"['Re lang qiu ai zhan (2011)', 'Ku ling ching taam B (2009)']",
Rana Ranbir,,"['Reparto', 'Guion', 'Dirección']","['Ardaas Karaan (2019)', 'Laal Singh Chaddha (2022)', 'Asees (2018)']",['PTC Punjabi Film Awards']
Michael J. Taylor,,['Reparto'],[],
Radhika Apte,1985.0,"['Reparto', 'Guion', 'Dirección']","['Andhadhun (2018)', 'Solitaria es la noche (2020)', 'La estación de las mujeres (2015)']","['Palm Springs International ShortFest', 'Tribeca Film Festival', 'Los Angeles Indian Film Festival', 'GQ Awards, India', 'Vogue Beauty Awards', 'Indian Film Festival of Los Angeles', 'FOI Online Awards', 'GQ Men of the Year Awards', 'Lokmat Stylish Awards', 'Grazia Millennial Awards']"
Jamieson Price,1961.0,"['Reparto', 'Sonido', 'Equipos adicionales']","['Akira (1988)', 'El patriota (2000)']",[]
Lillian Alexia,,"['Reparto', 'Guion', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Stevie Douglas,2009.0,"['Reparto', 'Agente de talentos', 'Dirección de la segunda unidad o asistencia a dirección']","['I Survived a Zombie Apocalypse (2015)', 'Because We Are Too Many (2023)']",[]
David Alford,1964.0,"['Reparto', 'Guion', 'Composición']","['La última fortaleza (2001)', 'Stoker (2013)', 'Nashville (2012)']",[]
Diana Kauffman,1976.0,['Reparto'],"['Glass Trap (2005)', 'Ted Bundy (2002)', 'Soft Target (2006)']",
Krystal Pixie Adams,,['Reparto'],[],
Shawar Ali,,['Reparto'],[],[]
Ashok Kumar,1911.0,"['Reparto', 'Producción', 'Música']","['Mahal (1949)', 'Aashirwad (1968)']",[]
Gabriel Mason,,"['Producción', 'Equipos adicionales', 'Equipo ejecutivo']",[],
Sheri Carbone,,['Reparto'],[],
Jerry G. Angelo,,"['Reparto', 'Producción', 'Guion']","['Love Lies Bleeding (2024)', 'The Curse (2023)']","['A Night of Horror International Film Festival', 'Hot Springs International Horror Film Festival', 'GenreBlast Film Festival', 'Horrorhound Film Festival (H2F2)', 'Wreak Havoc Horror Film Festival', 'Hex After Dark Film Festival']"
Aashish Duggal,,"['Reparto', 'Producción']","['The Great Sardaar (2017)', 'Needhi Singh (2016)']",
Dejan Dedic,1990.0,['Reparto'],"['Furija (2021)', 'Bicemo prvaci sveta (2015)', 'Mocvara (2020)']",['Hollywood Blood Horror Festival']
Tetsuya Iwanaga,1970.0,['Reparto'],['Shinpi no sekai Eru Hazâdo (1995)'],
K. Megumi,,['Reparto'],[],
David Billström,,['Reparto'],[],
Roger Moreno,,['Reparto'],[],
Wellington Oloaga,,['Reparto'],[],
Elisabeth Harnois,1979.0,"['Reparto', 'Equipos adicionales', 'Banda sonora']","['Keith (2008)', 'Ten Inch Hero (2007)']",['Young Artist Awards']
Susan McPhail,,"['Reparto', 'Equipos adicionales']","['La familia que tú eliges (2019)', 'Últimas noticias en Yuba County (2021)', 'The Resident (2018)']","['Sydney Indie Film Festival', 'Aasha International film Festival', 'Frida Film Festival']"
Max,1988.0,"['Reparto', 'Guion', 'Producción']","['Un canguro superduro (2005)', 'Desconexión (2012)', 'Chloe (2009)']",['Young Artist Awards']
Karen Tong,1971.0,['Reparto'],"['Dai zek lo (2003)', 'Nan guo feng yun (2000)']",
Simeon Burks,,['Reparto'],[],
Tiffany Sheppard,,"['Arte', 'Reparto', 'Diseño de producción']",['The Arrangement (2015)'],
Aaron Deakins,,"['Reparto', 'Guion', 'Producción']",[],[]
Jerry Lloyd,,['Reparto'],[],['Tabloid Witch Awards']
Victor Turpin,,"['Reparto', 'Guion', 'Arte']","['Bookie (2023)', 'Shades of Blue (2016)']",[]
Donald J. Tucker,,"['Reparto', 'Especialistas', 'Dirección']",[],
Matt Letscher,1970.0,"['Reparto', 'Guion', 'Producción']","['La máscara del Zorro (1998)', 'Her (2013)', 'Identidad (2003)']",[]
Pyotr Fyodorov,1982.0,"['Reparto', 'Dirección', 'Guion']","['Sputnik (2020)', 'Elektricheskiy tok (2017)', 'La hora más oscura (2011)']","['New Media Film Festival', 'APKIT Awards', 'Versi di Luce']"
Tarô Ohmiya,1965.0,['Reparto'],"['Kamen raidâ Doraibu (2014)', 'Hana no ato (2010)']",
Sofia Salgado,,['Reparto'],[],
Tyler Mane,1966.0,"['Reparto', 'Producción', 'Guion']","['Troya (2004)', 'Halloween 2 (2009)']",[]
Christopher Jones,1941.0,['Reparto'],"['La hija de Ryan (1970)', 'El espejo de los espías (1970)', 'El presidente (1968)']",['Laurel Awards']
Cameron Barnett,,"['Dirección de fotografía y cámara', 'Cámara y electricidad', 'Producción']",[],
Noémie Nakai,,"['Reparto', 'Dirección', 'Guion']",[],['Short Film Breaks']
Osamu Mukai,1982.0,['Reparto'],['El primer amor (2022)'],[]
Happy Anderson,2011.0,['Reparto'],"['Mindhunter (2017)', 'Bad Boys for Life (2020)']",[]
Salvador del Solar,1970.0,"['Reparto', 'Dirección', 'Guion']","['Magallanes (2015)', 'Pantaleón y las visitadoras (1999)', 'El elefante desaparecido (2014)']","['Cartagena Film Festival', 'Festróia - Tróia International Film Festival', 'Gramado Film Festival', 'Havana Film Festival', 'Mannheim-Heidelberg International Filmfestival', 'Lleida Latin-American Film Festival', 'Nashville Film Festival', 'Huelva Latin American Film Festival', 'Lima Latin American Film Festival', ""Film Club's The Lost Weekend"", 'International Crime and Punishment Film Festival', 'Havana Film Festival New York']"
Tim Haughian,1954.0,"['Localización', 'Reparto', 'Dirección de producción']",['El 6º día (2000)'],[]
Jonathan Burke,,['Reparto'],"['Harlem (2021)', 'New Amsterdam (2018)', 'Solo asesinatos en el edificio (2021)']",
Kelly Brook,1979.0,"['Reparto', 'Producción']","['Piraña 3D (2010)', 'The Italian Job (2003)']",['Golden Schmoes Awards']
Anna Christina,,['Reparto'],[],
Park Ji-hwan,1980.0,['Reparto'],"['Furia policial (2022)', 'Ciudad sin ley (2017)', 'Beomjoedosi4 (2024)']","['Grand Bell Awards, South Korea', 'Chunsa Film Art Awards']"
Álex Navarro,,"['Reparto', 'Especialistas']",[],
Asrulfaizal Kamaruzaman,,['Reparto'],[],
Nikki Fioretti,,['Reparto'],"['Neglect (2017)', 'Strings (2020)']",['LA Shorts Awards']
Greg Bobillier,,['Reparto'],[],
Ray Stevens,1939.0,"['Reparto', 'Producción', 'Guion']","['Los locos del Cannonball (1981)', '28 días (2000)']","['Grammy Awards', 'Music City Walk Of Fame', 'Country Music Hall Of Fame']"
Lee Majdoub,,"['Reparto', 'Guion', 'Producción']",[],"['Leo Awards', 'First Glance Film Festival', 'Lady Filmmakers Film Festival', 'Anaheim International Film Festival', 'Romford Horror Festival']"
Matty Willz,,['Reparto'],[],
Steve-O,1974.0,"['Reparto', 'Guion', 'Producción']","['Burro Por Siempre (2022)', 'Jackass 3D (2010)']",[]
Alvin Van Der Kuech,,"['Reparto', 'Sonido']",[],[]
Mendy Cohen,,"['Reparto', 'Arte']",[],
Sanae Fuku,,['Reparto'],[],
Jamie Dornan,1982.0,"['Reparto', 'Producción', 'Banda sonora']","['La caza (2013)', 'La corresponsal (2018)', 'Barb y Star van a Vista Del Mar (2021)']","['Broadcasting Press Guild Awards', 'Denver International Film Festival', 'Irish Film and Television Awards', 'Palm Springs International Film Festival', ""People's Choice Awards, USA"", 'Razzie Awards', 'Santa Barbara International Film Festival', 'Capri, Hollywood', 'IMDb STARmeter Awards', 'CinEuphoria Awards', ""Film Club's The Lost Weekend"", 'Sunset Film Circle Awards']"
Johan Kirsten,,"['Reparto', 'Guion', 'Efectos especiales']",[],
Michael Groscost,,['Reparto'],[],
Sandra Badenhorst,,['Reparto'],[],
John Archer Lundgren,,"['Reparto', 'Producción', 'Guion']","['Live Nude Girls (2014)', 'Kung Fu and Titties (2013)', 'La sirenita (2018)']",[]
Romel Andoy,,['Reparto'],[],
Charry Mae Aying,,['Reparto'],[],
Blake Anderson,1984.0,"['Reparto', 'Guion', 'Producción']","['Workaholics (2011)', 'Dope (2015)']",['Behind the Voice Actors Awards']
James Biberi,,"['Reparto', 'Producción', 'Guion']","['Drive (2011)', 'La venganza del hombre muerto (2013)', 'Los productores (2005)']",['Hermosa Beach Film Festival']
Alan Davidson,,['Reparto'],[],
Kyle Helgren,,"['Reparto', 'Cámara y electricidad', 'Edición']",[],
Balwinder Bullet,,['Reparto'],[],
Katelyn Farrugia,1989.0,"['Reparto', 'Guion', 'Producción']","['El juego del ahorcado (2017)', 'The Staircase (2022)']",[]
Damon Carney,,['Reparto'],"['Logan (2017)', 'El llanero solitario (2013)', 'Carretera al infierno (2007)']",['Christian Online Film Festival (COLFF)']
Marv Williams,,['Reparto'],[],
Panta Mosleh,,"['Reparto', 'Dirección', 'Producción']","['The Wedding Contest (2023)', '12 Dares of Christmas (2023)', 'Sobrenatural (2005)']","['Toronto ReelWorld Film Festival', 'Vancouver Short Film Festival', 'AltFF Alternative Film Festival', 'East Van Showcase']"
Frodo,,['Reparto'],[],
Mark Lucas,,"['Dirección', 'Reparto', 'Equipos adicionales']",[],"['The 48 Hour Film Project, Los Angeles']"
Sam Ford,,"['Arte', 'Reparto']",[],
Jessi Burkette,,"['Reparto', 'Producción', 'Dirección de producción']",[],['Cinema World Fest Awards']
Mrunmayee Deshpande,1988.0,"['Reparto', 'Guion', 'Dirección']","['Miss U Mister (2019)', 'Mann Fakiraa (2020)', 'Agnihotra (2009)']",[]
Natalie Gasper,,"['Reparto', 'Arte', 'Dirección de arte']",[],
Belinda Rios,,['Reparto'],[],
Art Hsu,1975.0,"['Reparto', 'Producción']",['The FP (2011)'],
Joshua Carlberg,,"['Cámara y electricidad', 'Reparto', 'Especialistas']",[],
Pooneh Hajimohammadi,,['Reparto'],['The Machine (2013)'],
Franklin Riggs,,['Reparto'],[],
Chris Alcala,,['Equipos adicionales'],[],
Nakamura,1973.0,"['Reparto', 'Producción']","['Deep Impact (1998)', 'Asesinato en 8 mm (1999)', 'Cuestión de pelotas (2004)']",
Erich Fleshman,,"['Reparto', 'Producción', 'Dirección']",[],[]
Reka Wijaya,,"['Dirección', 'Guion', 'Reparto']",[],
Dmitry Bon,,['Reparto'],[],
Jaime Gerner,,['Reparto'],"['La culpa (1996)', 'Así son ellas (2002)', 'Reto de ley (1995)']",
Li Sun,1982.0,"['Reparto', 'Agente de talentos']","['Zhen Huan Zhuan (2011)', 'Sombra (2018)']","['Gemini Awards', 'Hundred Flowers Awards', 'Shanghai International TV Festival', 'Golden Eagle Awards, China', 'Feitian Television Awards', 'Hong Kong Directors Guild Awards', 'China Television Director Committee Awards', 'Huading Award', 'Asia Rainbow TV Awards', 'The Actors of China', 'Macau International TV Festival', 'Hengdian Film Festival of China', 'Domestic TV series Ceremony, China', 'Iqiyi TV and Movie Awards', 'Tencent Video TV And Movie Award', 'Weibo Awards Ceremony', 'Zhejiang TV Peony Award', 'Television Series of China Quality Ceremony', 'China Television Annual Ranking Award']"
Paul Baker,,"['Arte', 'Producción', 'Dirección']",[],
Mike Clark,,"['Reparto', 'Música']",[],[]
Randy Ryan,,"['Reparto', 'Guion', 'Producción']","['Mujeres del siglo XX (2016)', 'El hijo del mal (2007)']","['WorldFest Houston', 'George Lindsey UNA Film Festival', 'MayDay Film Festival', 'MedFF']"
Jan Josef Liefers,1964.0,"['Reparto', 'Dirección', 'Producción']","['En el lugar del crimen (1970)', 'RAF Facción del ejército rojo (2008)', 'Der Turm (2012)']","['Grimme Award', 'Baden-Baden TV Film Festival', 'Bambi Awards', 'Bavarian Film Awards', 'Bavarian TV Awards', 'Golden Camera, Germany', 'Guldbagge Awards', 'Romy Gala, Austria', 'Jupiter Award', 'Golden Hen Awards, Germany']"
Samuel Ireland,,['Reparto'],[],
Steve Balla,,"['Reparto', 'Guion', 'Producción']",[],
Michael Hardesty,2001.0,['Reparto'],[],
Krrish Menon,,"['Dirección de la segunda unidad o asistencia a dirección', 'Reparto']",[],
John Muir IV,,['Reparto'],[],
