puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
35,-,Xiao Ni,Lumi Akinmurele,-,-,Drama,deep water,2018
nan,-,Jalil Landell,Jalil Landell,-,-,Drama,la piedra en el río,2018
nan,-,Frédérique Carrier,Frédérique Alain,-,8,Drama,narkomany,2018
nan,-,Eric Wood,Eric Wood,"Stephen, an idealistic romantic, tries to convince Darelene, a cynic at heart, of the power of love.",-,Drama,parabolic,2018
-,-,Matthew W.F. Senior,Matthew W.F. Senior,"Stranded on an island, Gabriel is losing his mind.",4,Drama,free,2018
nan,-,Aaron Parpart,Aaron Parpart,-,-,Drama,nightingale,2018
nan,-,Sakari Sankkinen,Jere Aalto,"Matias (13) has once again struggled through one ponderous school day. After school he ran all the way back home, where he could breathe and set his over-compulsive-order free. At home he immediately straightens the doormat and steps over it almost as a ritual. In the living room symptoms continue systematically by straightening the remote control and fluffing the cou... Leer todo",9,Drama,lintu,2018
nan,-,Dmytro Miliienko,Dmytro Miliienko,-,-,Drama,lil bro,2018
nan,-,-,Zane Berry,"Together, Tom and Jaxon find joy in life.",-,Drama,go fetch,2018
nan,-,Zachary Ye,Zachary Ye,A grieving vampire forms an unlikely bond with a little girl.,7,Drama,thank you for your time,2018
nan,-,Tamim Aoude,Tamim Aoude,"Adam struggles to find his confidence on the first day of College, which is riddled with discomfort, due to his fear of stuttering.",5,Drama,my name is stutter,2018
-,-,Alec Knopf,Alec Knopf,-,5,Drama,the meeting,2018
nan,-,Omprakash Choudhary,Omprakash Choudhary,Is marriage in India now a business deal? Have we stooped so low as to label women as products? Is this the path to women empowerment and emancipation? The questions are long but the answers are important . Find them in ' DEAL DONE',12,Drama,deal done,2018
nan,-,Phillip Woßler,"['Markus Christen', 'Wanda Ullrich']",-,7,Drama,creation,2018
nan,-,Chadlee Skrikker,Chadlee Skrikker,"Beset with guilt brought on by his father's past as a police officer in apartheid, a young Afrikaner man pays a black man to torture him over a weekend.",10,Drama,solatium,2018
-,-,Claudia Kaleta,"['Simon Deeley', 'Claudia Kaleta']",After a fatal accident two sisters must come to terms with where they now belong and understand what is best to help them soar in this world. Even if it's the hardest thing to do.,10,Drama,clipped,2018
nan,-,Marlon Morales,Marlon Morales,A dark and rainy night brings old demons alive while Adán invites his oppressive mother to a special dinner.,11,Drama,cortando sangre,2018
88,-,Johnnie Hector,"['Boyd Barrett', 'Robin Scott']","An estranged son returns home to try to connect with his father, and they find themselves trapped together in an abandoned missile silo, forcing them to face the decades-old tragedy that destroyed their relationship.",19,Drama,silo,2018
nan,6.8,Laura Baumeister de Montis,Laura Baumeister de Montis,-,23,Drama,ombligo de agua,2018
nan,-,Paul Verrier,-,-,-,Drama,conditions épicées,2018
-,-,DC Brandon,DC Brandon,IT worker and general shy-guy Neil has gone two dates without kissing out of his league hottie Carmen and is now facing a do or die situation going into their third date.,16,Drama,kissing carmen,2019
88,-,Celik Kayalar,Celik Kayalar,"The conflict between a religious father (devout Catholic) and his son with a violent-temper and a criminal-record escalates. Issues of the origin of violence (nature vs nurture); abortion are passionately argued, culminating in a surprising and explosive climax.",7,Drama,dna,2019
-,8.1,Rob Levinson,Rob Levinson,"A self centered radio personality, learns the most valuable life lesson on the morning of September 11, 2001 - humility. The ever growing popularity of the Paul Lavigan Morning Show takes on new depths when Paul receives what seems to be his everyday mundane typical call. In the midst of conversation, a thunderous roar changes the course of both caller and Paul.",39,Drama,where were you,2019
64,-,Leanne Nicole,Leanne Nicole,A day in life of a teenager that resides in a dysfunctional home.,-,Drama,okay,2019
nan,-,Lina Jalala,Giorgio Paoletti,-,14,Drama,hanna wins,2019
nan,-,Agostino Devastato,Agostino Devastato,Cafèsigaret is an unexpected meeting between Silvio and Giggino in a smoky bar lost among the quarries of the suburbs of Naples. A meeting that happens today after twenty years when a dramatic secret has divided their paths.,14,Drama,cafèsigaret,2019
54,-,George Salcedo,George Salcedo,"A young man struggles to deal with his father's life sentence in prison. As a result of this, he goes after the men who got his father locked up.",4,Drama,witness to murder,2019
nan,-,Dan Hewitt Owens,Dan Hewitt Owens,-,-,Drama,good friends,2019
-,-,"['Natalia Montecinos', 'Cristian Costa']","['Cristian Costa', 'Natalia Montecinos']","MIA, who suddenly stopped talking, needs to find her lost words in order to reveal the truth behind crimes she witnessed.",-,Drama,voiceless,2019
nan,-,Ryan Henry Knight,Ryan Henry Knight,A girl haunted by grief is reconnected with her estranged sister as they come to terms with the dark truth behind their distanced relationship.,16,Drama,ludere,2019
nan,-,Nick Azzaro,Nick Azzaro,"While an insecure young actress prepares for an audition, her hospitalized grandmother encourages her to step up to the challenge.",-,Drama,melodrama,2019
11,9.3,K.J. Chaves Santos,K.J. Chaves Santos,"In the Azores Islands, three young teenagers hoping to reunite their Coven.",8,Drama,the coven,2019
nan,-,Xavi Casanova,Xavi Casanova,A young couple with communication issues starts to finally share intimacy when they are stuck home with no electricity and in darkness.,-,Drama,candle light,2019
nan,-,Carol Bellhouse,Carol Bellhouse,"With her dreams purveying the past and future, a young woman is unsure if her adventure in love is ahead of her or a memory.",-,Drama,erewhile,2019
83,-,Paul Tully,Paul Tully,-,-,Drama,atonement,2019
-,-,Jon Perry,"['Adam Masnyk', 'Jon Perry']","After communication ceases, Kevin breaks out of prison to find his lifelong girlfriend, but is met with some unfortunate news.",-,Drama,facing life,2019
-,-,C. Nathaniel Brown,"['C. Nathaniel Brown', 'Kenya Hendricks']","When love is warming everyone's heart around the office, Ellis seems to be getting the cold shoulder. But the office won't be the same come Friday.",10,Drama,for ellis,2019
nan,9.8,Branden J. Stanley,"['Gregory Krajewski', 'Christopher Magruder', 'Julie Nelson']","A supernatural thriller about where heaven and earth meet. A captivating short film about the coming together of heaven and earth, The Veil Removed depicts the depth and power of the Mass as seen by saints and mystics, revealed by scripture and explored in the Catechism of the Catholic Church.",7,Drama,the veil removed,2019
40,8.6,Jason Fragale,"['Jason Fragale', 'Christopher Fragale']","Raffi, still plagued by grief from his mother's death, has his friendship tested by terminally ill David, who begs for help during his dying days.",17,Drama,riviera,2019
-,-,Young Man Kang,"['Heaven Choi', 'Young Man Kang']",-,17,Drama,destiny,2019
nan,-,Ryan Berry,Alexandera Yetman,A woman decides whether to heed the signs the universe is sending her about her desires.,11,Drama,along the line,2019
nan,-,Lauren Kelly,Lauren Kelly,Two slaves are put to the test when their owner forces them to fight each other.,11,Drama,chadwick manor,2019
nan,-,"['Ross Heath', 'Chris John Livermore']",Ross Heath,-,-,Drama,controlling intentions,2019
86,-,Maverick Knox,Maverick Knox,-,6,Drama,the chair,2019
nan,-,Nathaniel Shields,Nathaniel Shields,A young girl moves to Hollywood against her father's wishes in hopes of becoming a famous actress. Will she finally gain his support?,14,Drama,fantasyland,2019
nan,-,Pau Domingo,"['Àlex Clusellas', 'Jaume Cortada', 'Gabriel Di Pastena']",-,-,Drama,el barber,2019
-,6.5,Noémie Merlant,Noémie Merlant,"While trying to save her family from a return to the street, Shakira, a young gypsy woman, meets Marius, a member of a robber gang.",27,Drama,shakira,2019
30,-,-,-,A desperate man goes to church to confess himself and ask for help from a priest. From their conversation will spring unexpected events.,4,Drama,confession,2019
-,-,Eric Ogden,Eric Ogden,"When her distressed younger sister isolates herself in a secluded motel, Caitlin takes it upon herself to do an intervention. But as day turns to night and her sister's paranoia takes hold, the world she describes to Caitlin begins to seem almost plausible.",27,Drama,motel,2019
-,-,Anthony Lucido,Anthony Lucido,"Over the course of a tense weekend, a young man tries to reclaim power over his guardian and stalkers.",15,Drama,tender,2019
nan,-,Andrés Cámara,"['Emma Aguirre', 'Andrés Cámara']","A basketball player is in the final. He suffers an accident, from that moment he will change his life, he will have to start from scratch. She and her grandmother will have to deal with several experiences, how will it affect their lives? what would you do?",14,Drama,partir de cero,2019
17,-,Gerard Corporon,Gerard Corporon,-,-,Drama,cheyenne,2019
nan,-,Elisabeth Seth Rippe,Angelika Roberts,"A successful bussines woman living in New York decides to go back to her home country Sweden after many years, to support her best friend who is newly divorced. They make a trip together to a magical place where they meet odd people that changes their lives forever.",30,Drama,greta's bed & breakfast,2019
nan,-,Hayden Hayes,Hayden Hayes,"Set in one room, three friends are packing up their close friends house; they must have it cleared by week's end. One friend hasn't shown up yet; He arrives, late, and the others start asking questions he's reluctant to answer.",13,Drama,stay for the weak,2019
-,-,Jess Taylor,-,A college student struggles with social anxiety at a causal dorm gathering.,2,Drama,anxiety,2019
nan,-,Michael Wolfe,Michael Wolfe,-,-,Drama,the theology of friendship,2019
90,-,Michael Thomas Griffin,Michael Thomas Griffin,A lonely botanist is freed from misery after the blossoming of a mysterious flower.,-,Drama,memoria,2019
nan,-,Jason Linere-White,Jason Linere-White,A zombie apocalypse told by three different groups of people.,-,Drama,it could be worse,2019
nan,-,Brendan Prost,Brendan Prost,"At a moment of mutual desperation, two restless souls in different cities match online and decide to meet up at a point of compromise. When they come face-to-face in the small town of Bellingham, they fail to connect, and are left to wander the coastline-- basking in the luminosity of their shared despair.",12,Drama,bellingham,2019
nan,-,Ganesh Davuluri,"['Gunjan Kuthiala', 'Manisha Sri']",-,-,Drama,nri story,2019
8,7.2,Melissa Anastasi,Melissa Anastasi,A neglected 11-year-old girl steals from pregnant women at the local swimming pool.,17,Drama,chlorine,2019
nan,-,"['Ana Atanassova', 'Kalin Ivanov']",Ana Atanassova,"In a remote village in Bulgaria a German teenager with a rare bone disease finds hope and courage in the unlikely friendship with a sleepwalking kid. When Stefan is dragged by his father to the mountains to hike and heal, his apathy is challenged by a haunting melody he hears one night.",15,Drama,freaky forest,2019
nan,-,George Salcedo,"['George Salcedo', 'Andrew A. Smith']",The story follows Ryan Dean West as he remembers past events in his journey of high school.,4,Drama,winger,2019
92,7.9,Ellen Marmol,"['Dani Fiondella', 'Alex Mc', 'Fry']","Inspired by true events that took place in White Plains, Alabama in 1959, Viola tells the story of Viola Hyatt and the night her life changed forever.",13,Drama,viola,2019
nan,-,Doris Tääker,Tom Butcher Cury,A lonely teenager fakes her first menstruation to fit in with her same-age peers in a secluded women-only community.,17,Drama,andros,2019
nan,-,"['Amanda Michelle Tenney', 'Essi Virtanen']",Amanda Michelle Tenney,"To protect her heart, Sophie is determined to cut ties with the womanizing man she has come to fall in love with, as she can no longer take being one of many.",10,Drama,delicious poison,2019
nan,-,Pedro Tamames,Pedro Tamames,A girl spends her time eavesdropping on a young couple whose relationship is falling apart.,10,Drama,leaves,2019
nan,-,Vladislav Rytkov,Yuriy Afanasyev-Shirokov,"Six year old Kolya's father is a professional criminal who doesn't live with his family. He visits his son and takes him on countryside drives from time to time. Naturally, Kolya at his young age can't fully comprehend what's happening. He loves his daddy and in a way imitates him in effort to protect this love from a prostitute, who happens to be in the way",15,Drama,he's mine,2019
-,7.0,Adrian Silisteanu,"['Adrian Silisteanu', 'Claudia Silisteanu']","Sporadic gunshots echo among the ruins of a village which, though abandoned, is an objective of great import for the authorities. This forces two young men to lead a hard negotiation, both for the fate of the settlement and for their own future.",17,Drama,afganistanii,2019
50,-,Marinthia Gutierrez,"['Isobel Hyland', 'Sandra Itzel Licea']",A young woman comes to terms with the death of her girlfriend.,-,Drama,something,2019
-,6.7,"['Sami Khan', 'Smriti Mundhra']",-,"Bruce Franks Jr. is a 34-year-old battle rapper, Ferguson activist and state representative from St. Louis, Missouri. Known as Superman to his constituents, he is a political figure the likes of which you've never seen - full of contradictions and deep insights, who has overcome unspeakable loss to become one of the most exciting and unapologetic young leaders in the ... Leer todo",28,Drama,st. louis superman,2019
nan,-,Quentin Persia,"['Quentin Persia', 'Pierre Sabrou']",-,13,Drama,passage,2019
-,-,"['Denis Mc', 'Ardle']","['Denis Mc', 'Ardle']",A young boy wants a timeworn trumpet from an irascible Antique shop owner.,16,Drama,the silver lining,2019
-,-,Jeonggil Han,-,"Counselor Eeju gets an emergency call from her daughter's school. As Eeju is leaving her office, a distressed girl who resembles her daughter comes in.",27,Drama,stormy,2019
nan,-,Eric Chan,"['Micah Burns', 'Eric Chan', 'Andrew Hunt']",Father and Son survive a difficult time through the use of their imagination.,11,Drama,agente secret,2019
nan,-,Pasquale Avella,Pasquale Avella,A working class couple's life is turned upside down when they try to have a baby in a dystopian future where the government controls birthing rights.,15,Drama,iparent,2019
nan,-,Kevin Uskokovic,Kevin Uskokovic,'Lilac' Follows trouble teenager Chloe as she deals with her newly discovered pregnancy.,17,Drama,lilac,2019
nan,5.5,Iria Ares,-,"A tribute to the cinema of Orson Welles, shot in Galicia and in 16mm. A romantic story with a single protagonist: Death.",17,Drama,chimes of love and death,2019
nan,-,Amanda Hinkley,Amanda Hinkley,"When Emma's boyfriend leaves for a guys' night, her deepest insecurities and wildest fears about their relationship come to life before her very eyes.",-,Drama,uncertainship,2019
98,-,Bree Webber,Bree Webber,"In 2022 after Roe v. Wade is overturned, a woman struggles to find the care that she needs after being sexually assaulted.",10,Drama,it happened one night,2019
-,-,Lee Shorten,Lee Shorten,"Makoto (Mayumi Yoshida), a Japanese American single mother, struggles to reconcile with her father, Musashi (Hiro Kanagawa) a notorious Yakuza enforcer following his release from prison.",-,Drama,parabola,2019
81,-,Michael Chaput,"['Jarrett Barnes', 'Michael Chaput']","Ali, grieving from her fathers death, anticipates her distant sister's arrival after missing the funeral. While the two are cleaning out their father's house, Ali finds a hidden time travel machine, that may just be the only thing that can bring the two together.",-,Drama,42,2019
100,6.0,Stephan Eigenmann,Stephan Eigenmann,A mother is suppressing her fear of losing her daughter in combat through the usage of futuristic technology.,14,Drama,rewind,2019
-,-,Kristal Glover-Wing,Kristal Glover-Wing,"Two best friends lives are disrupted when one moves away, only to eventually find each other in the most unsuspecting way.",-,Drama,it's a small world,2019
23,-,"['Lisa Sanchez', 'Michelle Sanchez']",Michelle Sanchez,-,3,Drama,heaven,2019
nan,-,Billy Rudberg,-,"A dejected man holed up in a motel room, aided by a phone sex operator, attempts reincarnating an absent lover. Ultimately blurring the lines between reality and fiction.",17,Drama,hanging on a telephone,2019
nan,-,Arepo,"['Arepo', 'Alberto Bona', 'Federico Cicardi']",A relaxing walk in the countryside unexpectedly turns into an existential mystery.,5,Drama,piercing stillness,2019
nan,-,Kenneth Ross,Kenneth Ross,-,14,Drama,bluefish,2019
nan,-,Alejandro Cervantes Polanco,Alejandro Cervantes Polanco,"Don Hector, seeks to keep alive the memory of his wife by keeping alive her roses until he discovers that someone is stealing them, unveil his darkest and most hidden side.",18,Drama,don héctor,2019
nan,9.2,"['Mariana Arriaga', 'Santiago Arriaga']",Guillermo Arriaga,"A couple travels to Cuba for a romantic getaway. Paula convinces Lorenzo to take a detour at the tobacco plantations in the Viñales region. On the way, their vehicle hits something. The accident will lead the couple into a moral conflict.",-,Drama,la hora cero,2019
-,-,"['Jannik Ohlendieck', 'Kyle Ohlendieck']",Jannik Ohlendieck,"Down The Barrel is the tale of an aspiring boxer, Roy Kovac, who accidentally kills his opponent in the ring. The film centres on his moral anguish and alcohol abuse following the fight. Roy wants to reconcile with the bereaved family but the weight of his guilt makes this increasingly difficult.",10,Drama,down the barrel,2019
nan,-,Hayley Tibbenham,Hayley Tibbenham,"When Alice, a plus-sized, jaded and seemingly insecure teenage girl, moves to a small town in northern Michigan, she develops a budding romance with Elliot, a sunny high school golden boy. However, this romance quickly leads to the discovery that she is not some washed-out stereotype, but something farthest from it.",14,Drama,inhuman,2019
-,6.9,Alicia K. Harris,Alicia K. Harris,A young girl wears her afro to school on picture day and must deal with the unexpected consequences.,11,Drama,pick,2019
nan,-,Bob Colaers,"['Cedric Ceglowski', 'Bob Colaers']",-,-,Drama,cirque,2019
nan,-,Jeremy Lu,"['Yatian Chen', 'Heng Kang']",-,-,Drama,dear deer,2019
nan,-,Anna Fredrikke Bjerke,Anna Fredrikke Bjerke,"In 1992, the wedding of Kaya is disrupted by the unexpected visit from her former lover, Iben, as their heartfelt reunion reveals that there is still love between them.",4,Drama,fragmenter,2019
nan,-,Sylwia Pecio,Sylwia Pecio,"A documentary photographer and local driver operate through a myriad of majestic of landscapes in Ethiopia. Desensitized to the cruelty of life for the vulnerable in the horn of Africa, the duo finds their numbed sympathy compromised when dramatic events take place throughout their journey.",25,Drama,tesfa,2019
2,-,Peter Noel,Peter Noel,-,-,Drama,nina,2019
nan,-,Patrice Bowman,Patrice Bowman,"A young woman, filled with grief and struggling with her faith, forms an unexpected bond with a homeless lady via dance.",7,Drama,saturday grace,2019
-,-,Adrian Picardi,Scott Sigler,A father tries to buy away his daughter's grief.,3,Drama,the present,2019
nan,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,you should be on my side,2019
nan,-,Carol Bellhouse,Carol Bellhouse,The waterfalls of Iceland--a dancer tries to remember her love but it's been too long.,-,Drama,waterfrost,2019
nan,-,Faisal Al-Jadir,Faisal Al-Jadir,A director of a failing theatre company finds himself in a quandary after he uncovers a sinister plot.,19,Drama,i stem the tide,2019
nan,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,you're just a kid,2019
71,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,like crazy,2019
nan,-,Colburn South,-,-,-,Drama,what momma wants,2019
-,6.8,Kathy Wells,Scott Abrams,"When Kent, A rude and obnoxious business man enters a coffee shop and decides to piss off the wrong man at the wrong time, His whole life changes.",11,Drama,coffee with a madman,2019
nan,-,Rebecca Ruhm,-,-,-,Drama,resistant,2019
50,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,help me help you,2019
nan,-,Alana Grace,Alana Grace,"A seemingly perfect woman has what appears to be a happy 30th birthday party with the ones she loves. But under her perfect facade lies a hidden life full of secrets, tragedy, and unfinished business. When tragedy strikes, it is those closest to her that are caught the most off guard, begging the question, can you ever truly know someone?",13,Drama,the strangers we know,2019
78,9.3,Dora Endre,Dora Endre,"After facing self-recognitional questions at a call center interview Katrina is advised by her psychologist to return to her hometown, the foggy Positano. Fogotten memories of loss and love suddenly come to the surface.",7,Drama,haze,2019
64,-,Isaiah Todman,Isaiah Todman,"Brothers, Luther and Desmond, face the struggle of taking care of themselves since the death of their mother. They must learn to deal with each other before they are able to deal with their own problems.",-,Drama,brothers,2019
100,-,Frøydis Fossli Moe,"['Frøydis Fossli Moe', 'Mari Ørstavik']",-,-,Drama,man made,2019
nan,-,Natasha Waugh,Natasha Waugh,-,-,Drama,power out,2019
3,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,the darkness,2019
16,-,Mohamed el-Gohary,Mohamed el-Gohary,A day in a life of an employee working in a private company suffering from the work atmosphere which made him in struggle between being cruel as them or stay himself.,13,Drama,the circle,2019
nan,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,this is bigger than us,2019
nan,-,Tamara Hansen,-,-,-,Drama,osiris iii,2019
nan,-,Colburn South,-,-,-,Drama,i have to fake it,2019
79,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,trust me,2019
nan,-,James Grimley,-,"A lonely and unsettled Sam is looking to find love every New Year's Eve with Rose the call girl. Hiding from their true identities stalls Sam's best efforts, to find out more about his affection towards Rose.",37,Drama,31st of decembers,2019
nan,6.2,Cloudy Rhodes,Llewellyn Michael Bates,Three spirited women usurp a religious community.,11,Drama,deluge,2019
nan,-,Terri Potoczna,"['Justin Hamlin', 'Terri Potoczna']","In the grease-stained world of an auto repair shop Sean grapples with coming out as trans. This bittersweet film navigates the intricate lanes of identity, mentorship, and acceptance in the face of personal revelation.",25,Drama,being marilyn,2019
nan,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,you need to get it together,2019
nan,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,just answer one question,2019
91,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,the choice is yours,2019
nan,-,Hannah Myvanwy Driscoll,Doulos Kun,-,-,Drama,from this day forward,2019
nan,-,Ben Sheridan,-,-,-,Drama,a labour of loaf,2019
0,-,Babour Zainullah,Sara A. Smith,-,-,Drama,masterpiece,2019
nan,5.3,Ceylan Özgün Özçelik,Ceylan Özgün Özçelik,"A fourteen-year old girl, communicates with a spider in a dark basement, without knowing the time and place.",15,Drama,witch trilogy 13+,2019
nan,6.9,Phoenix Vaughn,"['Victor Boc', 'Phoenix Vaughn']",A successful but emotionally fractured woman must confront a horrific secret from her past when her daughter befriends a spirit haunting the cellar.,18,Drama,the girl in the cellar,2019
nan,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,i'd die for this family,2019
nan,-,Alessio Schiazza,Alessio Schiazza,Awakened by the sound of rain an office employee skips work to visit the ocean in this brief visual exploration of the ephemerality of human life.,5,Drama,morning rain,2019
nan,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,enough is enough,2019
-,-,Buddy Ketelle,Buddy Ketelle,-,13,Drama,the writer,2019
nan,-,Kyanna Mai-Lee Bosworth,-,-,-,Drama,it's stranger than we thought,2019
nan,-,"['Matej Chlupacek', 'Maja Hamplova', 'Martin Hradský']","['Aneta Honzkova', 'Olga Tokarczuk']",-,25,Drama,noc v mariandu,2019
nan,-,Kit Wilson,Kit Wilson,"In war-torn Germany, a frightened young girl submits to Hitler-Youth culture, only to realize she's been duped. Famed director Leni Reifenstahl aids her sister's escape with a newborn, but must outwit the Gestapo or die.",-,Drama,fragile ghost,2019
nan,-,Louis-Charles Blais,Louis-Charles Blais,"-Escape from a life controlled by another, from a place where she did not feel well, from an oppression animated by someone she thought she loved.",2,Drama,s'échapper vers la vie,2019
nan,-,Marshall Frick,"['Anna Lena Felgentreu', 'Marshall Frick', 'Gordon Spandern']",-,2,Drama,kunst und die freiheit,2019
nan,-,Renée Stork,Renée Stork,"A quirky oracle employed as an Uber driver, elevates the lives of her unknowing passengers, while risking her own life and what's most precious to heal her darkest and deepest wound of all.",34,Drama,uber oracle,2019
-,-,Finian Robbins,Finian Robbins,A young man seeking his father's approval finally confronts him about their relationship on a boardwalk across a bog in the Irish Midlands,10,Drama,boardwalk,2019
nan,-,Chris Craymer,Chris Craymer,This is the poignant journey of a young widow as she comes to understand that her late husband's heart has given more than just the gift of life to the recipient. The story is about her realization that life is full of mystery and charts her growth as an emotional being.,23,Drama,gifts of the heart,2019
50,-,Kyle Couch,Kyle Couch,-,-,Drama,nightmare,2019
nan,-,Travis James Annabel,Travis James Annabel,"A young girl attempts to escape her home, which is plagued by domestic violence.",6,Drama,my home of thorns,2019
100,-,-,Lauren Scott-Berry,"19 year old Katie races along a ruggedly beautiful cliff path leading to a sheer drop to the sea crashing below. Desperate and in anguish, she is running to prevent an impending tragedy. Her nine year old brother, Charlie stands on the edge, motionless. As she approaches, he spreads his arms and calmly steps off. During the investigation into Charlie's death, the unco... Leer todo",5,Drama,little bird,2019
-,-,Jahmal Holland,Cuete Yeska,-,-,Drama,the turnaround,2019
nan,-,Karson Kennedy,"['Nick Driscoll', 'Gavin Harper', 'Karson Kennedy']","A film that tells the story of teenager Andrew Peters taking on a new school and dealing with all the complications that accompany. The mission of this film is to combat bullying and raise awareness for teenagers, just like Andrew, struggling with the trials and tribulations of high school. Hardships, tragedy, and betrayal all appear in this introspective motion pictu... Leer todo",30,Drama,as simple as hello,2019
84,-,Deborah Domínguez,Deborah Domínguez,-,-,Drama,gaia,2019
nan,-,Emilia Copeland,Emilia Copeland,A young woman wakes up in the middle of the night. A monologue.,3,Drama,sleep - a monologue,2019
-,-,Santiago Castelo,Santiago Castelo,-,10,Drama,tóxico,2019
nan,-,Parag Vijra,"['Mohit Sharma', 'Parag Vijra']",Giving up on everything for the soul reason of bestowing a better and a blessed life to their child is what parents have been doing for ages but what they receive in return is a bundle full of questions and anguish behavior. Kaveri unfolds the brutality faced by a mother who wanted to see the world with her son's eyesight.,12,Drama,kaveri,2019
nan,-,Charles Gray,"['Kaitlyn Fae', 'Charles Gray']","Social media influencer Jamie Chen moves to LA and befriends Quinn, a shy waitress with dreams of performing on Broadway. Quinn realizes that Jamie cares more about gaining online followers than an actual friendship.",17,Drama,following jamie,2019
nan,-,Shardin Johnson,Shardin Johnson,-,5,Drama,we'll go north,2019
-,8.1,Leon Lozano,"['Leon Lozano', 'Ron Sierra']","A US born Belizean man travels to Belize Central America to scatter the ashes of his deceased father, only to discover that he himself conceived a son during a past visit to the country. He must now face his own conflicted feelings about fatherhood caused by the estranged relationship he had with the man who gave him life.",30,Drama,my father belize,2019
nan,-,Bruno Brichetti,Bruno Brichetti,-,-,Drama,las alturas,2019
nan,-,Kingslee Purcell,Kingslee Purcell,A female photographer stalks a man searching for his missing Rolex.,15,Drama,the rolex,2019
nan,8.8,"['Nikoloz Khomasuridze', 'Lasha Kankava']","['Nikoloz Khomasuridze', 'Medea Kurtanidze']",What happens when young Hitler meets young Stalin in Train in 1907 in Vienna Station?,13,Drama,priest or painter,2019
nan,-,Cajardo Lindsey,Cajardo Lindsey,-,-,Drama,the minstrel and the bard,2019
nan,-,Michael Lindsey,"['Branden Hampton', 'Kayla Higgenbottom', 'Michael Lindsey']","Kaila is having a rough time. She can't find a job, lives with her aunt, and did I mention her best friend is an imaginary camera crew? But if she crushes this job interview it can all turn around for her.",15,Drama,the camera loves kaila,2019
60,-,J. Zachary Thurman,J. Zachary Thurman,A young girl comes across a mysterious box that will change her life forever.,10,Drama,daddy's girl,2019
nan,-,Nicholas Bombana,Nicholas Bombana,A desperate man goes to church to confess himself and ask for help from a priest. From their conversation will spring unexpected events.,4,Drama,confessione,2019
nan,-,Jed Vinson,Jed Vinson,A drama about a middle-aged man who's struggling with his mental health during a long drought.,7,Drama,desiccation,2019
nan,-,Carl A. Schwennesen,-,-,-,Drama,flying with the birds,2019
nan,-,Carol Bellhouse,Carol Bellhouse,"At a French canal, a lush woman entices her lover.",-,Drama,tamarind,2019
nan,-,Wendi Sun,-,-,-,Drama,caps,2019
nan,-,Jesús Muga,"['Diana Ferrando', 'David Díaz', 'Jesús Muga']",-,1,Drama,no lo digas,2019
-,-,Greg Payton,"['Sarah Mc', 'Lean']",A normally by-the-books detective crosses the line when her family is at risk.,3,Drama,lost canyon,2019
-,-,Michael Le Blanc,Michael Le Blanc,"After discovering on social media that she's been dumped by her boyfriend, a young woman finds a new love online but is shocked to learn the truth about her new interest.",18,Drama,someone likes you,2019
nan,-,Phil Ramcke,Bobby Emprechtinger,A boy and a girl trapped within their own bubble of ideas use this interconnection to harm instead of help. Their relationship will build to reveal the true issue and force plaguing them and everyone else in our modern day.,-,Drama,parallel path trailer,2019
86,8.9,"['Mc', 'Kinley Benson', 'Enzo Hui']","['Mc', 'Kinley Benson', 'Enzo Hui']","Martha, a single mother and working nurse, struggles with her son leaving for college. When a mysterious woman invites Martha to a dinner party of other ""empty nest"" mothers, she soon realizes the gathering is not as innocent as it seems.",26,Drama,martha,2019
nan,-,Yann Mokhtari,Jean-Louis Milesi,"Waiting for her crazy boyfriend in the car during a robbery, Adele dreams about the life she could have.",3,Drama,starving (miff),2019
nan,-,Dieter Berner,Hilde Berger,-,-,Drama,kunststücke,2019
nan,-,David D. Haynes II,David D. Haynes II,-,-,Drama,the receipt,2019
nan,-,Gabar Choli,-,Kurdish bbq is a short drama based on true events. Kurdish bbq is story of an abducted Yazidi Kurd in Isis jail who refuses to convert to Islam.,9,Drama,kurdish bbq,2019
-,-,Camille van Wessem,-,"In that sticky place between child and adult lies adolescence. Awkward silences and clumsy words are the norm. In the fading evening light, Julia finally finds a way to express herself. Starring Shannon Berry (Offspring, Hunters, Romper Stomper) and Olivia Junkeer (Neighbours).",2,Drama,shadow animals,2019
nan,8.7,Michael Ballard,Michael Ballard,"Based on true events, a man makes his final promise to his love; a dying girl.",-,Drama,tap tap tap,2019
nan,-,Cameron Goold,"['Ted Echo', 'John Newton']",-,28,Drama,cipher,2019
nan,-,Beau Han Bridge,John Patrick Shanley,"A short film adaptation of the play of the same name by John Patrick Shanley (From the one-act collection ""Welcome To The Moon"")",12,Drama,the red coat,2019
