puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,6.6,Zarrar Kahn,Zarrar Kahn,"Karachi, Pakistan. Iqbal, a migrant sex worker, cannot come to terms with his illness. He convinces his uncle to take a day trip to the beach, desperate for respite. The Arabian sea beckons.",11,Drama,stray dogs come out at night,2020
nan,-,Sebastian Mlynarski,"['Jim Colvill', 'Sebastian Mlynarski']",Four disparate characters brought together by a city-wide blackout have the opportunity to help each other. But will they?,14,Drama,are we good?,2020
nan,-,Scott Bovelander,Scott Bovelander,When Benjamin has to kill a prostitute everything goes terribly wrong.,-,Drama,underdog days,2020
nan,-,Ismail Mostafanejad,Ismail Mostafanejad,"Despite the 20 years between them, they are in love; even after their split, their love endures.",44,Drama,love and age,2020
nan,-,-,-,Reparto principal,-,Drama,men working,2020
56,5.4,Justin Joseph Hall,Piper Werle,Jack and Julie would be a perfect couple if only they could communicate about the one thing.,14,Drama,prologue,2020
nan,-,Regina Hoyles,Regina Hoyles,A young Chicago woman with a well-kept secret enjoys a typical day in the south suburbs.,14,Drama,adullam,2020
nan,9.2,"['Gregory Terlecki', 'Joelle Nemr']",Gregory Terlecki,"An anniversary nears for isolated caregiver and failed artist Alice Briggs: her ten year curse. Escaping it in drink, dance, and dangerous letter writing, a guest threatens her Devil's Tail world. Click ""External sites"" official trailer.",36,Drama,the devil's tail,2020
nan,-,Justin Alvarez,Justin Alvarez,Pink and Blue is a story about a husband and wife getting ready to throw a party for family and friends to celebrate the gender reveal of their baby. But there's more to this reveal than smiles and confetti.,20,Drama,pink & blue,2020
nan,-,Ashley Wren Collins,Lori Fischer,"A devastated wife and husband, stuck in the aftermath of a school shooting that killed their only son, are bombarded by friends and neighbors who want them to re-join the human race. Inspired by the real life story of Nashville country singer/songwriter Freddy Weller, and his wif... Leer todo",19,Drama,i only miss you when i'm breathing,2020
nan,7.0,Avishai Sivan,Avishai Sivan,"The brilliant illui ""a young Torah prodigy"" Noah leaves the religious community at the age of 18, and is shunned entirely by his Hasidic family. After 7 years of total disconnect, the family patriarch passes away. According to the father's request, all siblings must be present at... Leer todo",35,Drama,his death,2020
nan,-,Arnaud Khayadjanian,"['Arnaud Khayadjanian', 'Maïté Sonnet']","1961, in France. Dany, the charismatic leader of a bunch of French Greasers, is about to leave his hometown to do his military service. During his last night, Dany said goodbye to his best friend and his secret lover.",19,Drama,no more heroes,2020
nan,-,Scott Danzig,Scott Danzig,"An anxiety-afflicted introvert finally has a chance at true romance, but must overcome her latent insecurities.",11,Drama,ten,2020
nan,-,Dale Fabrigar,"['Brian De', 'Rozan']","A man with a criminal past tries to turn his life around, but his future is threatened after he forms an unlikely bond with a fatherless child.",-,Drama,the color happy,2020
13,-,Shai Amanda,Shai Amanda,"Hide and Seek is a short film that explores human connections, depression and bullying through the events of an active school shooting. Its stories like these that need to be shared with the world to bring out awareness that these things are real, they do happen, how to stop it f... Leer todo",-,Drama,hide and seek,2020
nan,10.0,"['Alexandre Costa', 'Pedro Horta']",Pedro Horta,Alfredo is plagued by an intense nightmare that visits him every day.,12,Drama,alfredo,2020
nan,-,Jeremie Brochu-Dufour,-,"A young man who previously made a suicide attempt, Thomas, Is being convinced by a friend to go out and steal his dad's car. When the night take a turn for the worst, Thomas his forced to face what he always feared.",11,Drama,thomas bilodeau's tale,2020
nan,-,Kris Atkins,Kris Atkins,A young couple search for a reasonably sized flat at an affordable price. within a difficult Auckland renting market.,-,Drama,renters,2020
19,-,-,-,-,-,Drama,stardust,2020
nan,-,Arturo Alanis Garza,Arturo Alanis Garza,"Ajal, an employee for a company called ""Grim Reaper Inc."", must confront his own beliefs about the job when he is hired by Amira, a lonely, young woman living by herself in a beautiful glass house.",-,Drama,grim reaper inc.,2020
nan,5.5,Rishav Ghosh,Rishav Ghosh,A hoichoi original short about a lonely young woman facing harassment and bullying. Will an invisible friend help her? Watch the new Bengali movie on hoichoi.,31,Drama,synthetic sati,2020
nan,-,Giovanni Rossini,Riccardo Rossini,Nomads' hands have a lot to say anthropologically and semiotically.,8,Drama,hands,2020
nan,8.0,"['Stephane Mounkassa', 'Stefan Sundin']",Stephane Mounkassa,-,12,Drama,känner du min granne,2020
nan,-,Emily Dickinson,Emily Dickinson,"MARCH takes place in 2024, and follows an American woman in her mid-twenties, as she travels to Toronto, Canada to get a now-illegal abortion.",12,Drama,march,2020
-,7.6,Dagmawi Abebe,"['Dagmawi Abebe', 'Javier Carmona']","Alice Ball, a 23 year-old African American Chemist living in 1915 Hawaii fights against racial and gender barriers to find an effective treatment for leprosy before Kalani, a 10-year-old patient is exiled into the leper colony of Molokai.",19,Drama,the ball method,2020
nan,-,Omar Faruq Komol,Omar Faruq Komol,It's a story of a common man whose 'Social Awareness' rise up by various dramatic incidents.,4,Drama,meghe dhaka rod,2020
nan,-,Jeneffa Soldatic,Deborah Grimberg,-,-,Drama,the honey makers,2020
nan,-,Cristina Spina,Cristina Spina,A woman confronts her former ballet teacher who facilitated an inappropriate 500 calorie diet and physical abuse by a doctor when she was a child.,-,Drama,500 calories,2020
21,-,Jesse Hutchins,Samantha Ainsworth,Emma takes James on a romantic weekend getaway but past problems and present secrets threaten the survival of their relationship.,-,Drama,enough,2020
nan,-,Igor Fernández,"['Igor Fernández', 'Carlos Indriago']","Three forces of nature, three animal-individuals that meet in the clear area of the human jungle just for an instant. Then, everything is suspended, they recognize each other, they measure their strengths. They vibrate, not only as similar but as equals. They are driven to each o... Leer todo",19,Drama,la noche del cocodrilo,2020
nan,-,"['Rashida Seriki', 'Akinola Davies']",Rashida Seriki,A day in the life of a young Nigerian girl who hawks peanuts on the streets - Hillu. She has a fresh sense of adventure. She longs for more but a short conversation with a stranger may just shift her perspective.,12,Drama,hillu,2020
nan,-,Amirhossein Asgari,-,"Suspicion is like the common cold. You may be able to eat, but you surely won't feel its real taste.",20,Drama,fish bone,2020
nan,-,Kristen Brookman,Kristen Brookman,A chance encounter on a lonely night sparks the beginning of an unlikely friendship.,12,Drama,uninspired moments,2020
nan,-,Todd Norwood,Todd Norwood,-,-,Drama,last rendezvous,2020
nan,7.6,Joshua J. Krull,Vera Mark,The encounter with an injured butterfly accompanies a small boy through his entire life.,12,Drama,psykhe,2020
nan,-,Theresa Picciallo,Theresa Picciallo,"Megan, a high school freshman, finds herself cornered by an active school shooter. She pleads for her life, hoping the police are able to save her before it's too late.",-,Drama,innocent goodbye,2020
nan,-,Katherine Cronyn,"['Christopher Cronyn', 'Katherine Cronyn']","Christian, a brilliant businessman, deal-maker, and self-proclaimed master-of-the-universe, receives a phone call and an offer for which he can negotiate no terms.",-,Drama,cold call,2020
nan,-,Welket Bungué,Welket Bungué,"Auris is a young performer, like many Afro-Brazilians he could be a missing body, camouflaged in the statistics of young people killed by police, but not, his body is present and alive.",-,Drama,"run if you can, dance if you dare",2020
nan,-,Elysia Van Deusen,Elysia Van Deusen,"Sometimes even unintentional slights pack a powerful punch. Laced with magical realism, ""Gut Punch"" is a short film about connection and empathy between a married couple.",5,Drama,gut punch,2020
nan,-,Aleksi Antonio Vettenranta,"['Aleksi Antonio Vettenranta', 'Thomas Pozdniakovas']","Young man's odyssey for love, friendship and a job.",66,Drama,deprime,2020
nan,-,Heather Edwards,Heather Edwards,A young girl is forced to grow up when she runs into her absent father at the local bowling alley.,15,Drama,sky west and crooked,2020
nan,-,Adam Spinks,Thérésa Hedges,"The sea doesn't care, it never needed to. Once upon a time respect was synonymous with fear and for the sea, nothing has changed.",-,Drama,lagan,2020
nan,-,Alex Campbell,Alex Campbell,"A co-dependent, anxiety ridden couple find themselves lost in the woods, fighting to survive their surroundings -- and their relationship.",24,Drama,backpack,2020
nan,-,Christine W Chen,Christine W Chen,Two Emergency Medical Technician partners who don't particularly like each other are called into action in a small Louisiana town still suffering from a school shooting.,15,Drama,en route,2020
nan,-,Bobby Appelbaum,Bobby Appelbaum,"In a near-future dystopian Los Angeles where refugees and immigrants live under the shadow of an authoritarian regime, a conservative politician must put her prejudices aside and take action - lest she loses her daughter forever.",-,Drama,out of touch,2020
29,-,Kyle Haggarty,Kyle Haggarty,Five young men and women drift through a drug-ravaged urban night.,17,Drama,lush life,2020
nan,-,Steven Littles,Steven Littles,"Sean Lawson moves to LA as a celebrity photographer. After an anonymous tryst with Joe Categna, who Sean later finds out is a high priced gay male escort, Sean is lured into the world of high priced male escorting.",21,Drama,"sodom, california",2020
0,-,"['Conor Casey', 'Rebeccah Love']","['Conor Casey', 'Rebeccah Love']","A woman must decide between having a kid or her dream job, after a medical diagnosis gives her partner a small amount of time before he is infertile.",13,Drama,ripe,2020
nan,-,Arantxa Hurtado,Gunilla Bergerham,"Anna-Lisa, an old unmarried woman, has lived in the same apartment almost all her life. Now she is ill and can barely move around the home. Outside her dark bedroom, the new millennium will soon be celebrated. Tired of life, she decides to burn her diaries. Unable to do it hersel... Leer todo",-,Drama,det var det livet,2020
nan,-,Erica Ortiz,Emilio Garcia-Sanchez,-,-,Drama,mijo,2020
nan,-,Armine Vosganian,Armine Vosganian,A random day in the life of a different kind of therapist.,19,Drama,ishtar,2020
nan,-,Bruce Lu,Bruce Lu,"A boy dealing with trouble at home and bullies at school becomes quiet and withdrawn. The night before a big report at school, he is filled with anxiety and sadness. Feeling overwhelmed, a pet zebrafish becomes the boy's only source of comfort.",14,Drama,zebrafish,2020
nan,-,Mo Harawe,Mo Harawe,"Gertrud, a wild and pragmatic women is trying to get everything done for her family for the time being, after their plan to leave Austria in the post-World War II period, has failed.",22,Drama,1947,2020
nan,-,Rodrigo Dimaté,Rodrigo Dimaté,"AKA 'Loogie', a former paramilitary combatant in the Colombian armed conflict, reinserted into society, arrives in Bogota to start a new life, but he falls into the streets and smoking cocaine paste. While running away from Nando, another former paramilitary who wants him to join... Leer todo",26,Drama,a king's life,2020
nan,2.7,Jeanine Fiser,Jeanine Fiser,"When Marta, an undocumented dairy worker, suspects her daughter is dating the boss's son she tries desperately to break them up, risking her mother-daughter connection, all in order to protect a dark secret.",-,Drama,the green motel,2020
