puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,5.3,Jayaprakash,"['P. Balachandran', 'Bino Mathew']",-,-,Accion,3g third generation,2013
nan,8.0,Cesar Montano,"['Eric Ramos', 'Cesar Montano']",Alfredo S. Lim has just been awarded as one of Manila's ten most outstanding policemen. The celebration has abruptly ended when one of his co-honorees is killed while trying to stop a robbery. Lim tracks down these criminals which ruffles the feathers of powerful people. His work takes a personal toll on his marriage and also puts his family in danger.,110,Accion,alfredo s. lim: the untold story,2013
nan,6.4,Vincent Regan,"['Vincent Regan', 'William Shakespeare']",-,9,Accion,instruments of darkness,2014
68,6.5,Scott Frank,"['Lawrence Block', 'Scott Frank']",-,114,Accion,a walk among the tombstones,2014
17,3.4,Prabhu Deva,"['A.C. Mughil', 'Shiraz Ahmed', 'Prabhu Deva']","In order to escape crime and clutches of a ruthless mafia, a Bangkok based hit man seeks the help of his lookalike, a Mumbai based goon.",144,Accion,action jackson,2014
61,7.2,Antoine Fuqua,"['Richard Wenk', 'Michael Sloan', 'Richard Lindheim']",-,132,Accion,the equalizer,2014
nan,6.5,"['Frank Miller', 'Robert Rodriguez']",Frank Miller,-,102,Accion,sin city: a dame to kill for,2014
nan,5.3,Lalji B. Yadav,K.K. Gupta,-,136,Accion,dil ka sauda,2014
nan,5.8,John Charles Hunt,John Charles Hunt,"A suburban woman witnesses her husbands murder, and decides to seek revenge in a 24 hr period. Along the way, Polly O'Bannon finds others who share her taste for revenge in the Pinelands of South Jersey.",100,Accion,jersey justice,2014
25,6.2,Gary Shore,"['Matt Sazama', 'Burk Sharpless', 'Bram Stoker']",-,92,Accion,dracula untold,2014
76,6.4,Gareth Edwards,"['Ishirô Honda', 'Takeo Murata', 'Shigeru Kayama']",-,123,Accion,godzilla,2014
14,4.6,Tristan Patterson,"['Timothy Ford', 'Tristan Patterson']",A chronicle of the life of furniture salesman turned bank robber Eddie Dodson.,95,Accion,electric slide,2014
nan,5.5,Ryûhei Kitamura,"['Monkey Punch', 'Mataichirô Yamamoto', 'Ryûhei Kitamura']",-,133,Accion,rupan sansei,2014
nan,4.3,Phan Minh,-,-,99,Accion,toc do va duong cong,2014
nan,7.3,Nabwana I.G.G.,"['Alan Hofmanis', 'Nabwana I.G.G.']","After a commando's daughter is kidnapped by the Tiger Mafia, he goes insane and starts a quest to stop the kidnappings with the father of another kidnapped child.",82,Accion,ani mulalu? the crazy world,2014
5,4.2,Renny Harlin,"['Sean Hood', 'Daniel Giat', 'Renny Harlin']",-,99,Accion,the legend of hercules,2014
nan,6.6,Mamat Khalid,Mamat Khalid,"Amir and Loqman, two lowly criminals who are just not cut out for the life of crime, resort to trying their hands at robbing money changers upon learning that they must pay a whopping RM30,000 to exit the 'Brotherhood' they once so badly wanted to join. They now want only one thing - to set up a cafe by the sea and to spend the rest of their days serving drink to beau... Leer todo",97,Accion,amir & loqman pergi ke laut,2014
0,4.6,Brian A. Miller,"['Andre Fabrizio', 'Jeremy Passmore']",-,93,Accion,the prince,2014
nan,4.6,"['Leon Ding', 'Fuyuan Liu', 'Paulette Victor Lifton']","['Brian Bullock', 'Tiechi Cui', 'Que Dai']","The story starts when two boxes are switched mistakenly during a car accident, in the middle of a stormy night. Logger Vick retrieves a suitcase from the scene of the accident and reveals what is inside. Since he brings back this mysterious box, the forest is no longer peaceful and the Bear Brother's lives change dramatically. Vick and the Bear Brothers become super d... Leer todo",95,Accion,"boonie bears, to the rescue!",2014
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,man bat,2014
nan,7.2,"['M.I. Raj', 'Raju Das']",-,-,135,Accion,katta tanal dupatta par,2014
nan,-,Ramakant Prasad,-,-,-,Accion,jab pyar kiya to darna kya,2014
-,-,Om Sai Prakash,-,Janmasthanam shows the atrocities done on women in today's world and gives a strong message of revolt against the ills that persist. Kumar (Sai Kumar) is a convict who fights for the rights of women. His past remains a mystery until the truth is revealed.,-,Accion,janmasthanam,2014
12,5.5,Sergei Bodrov,"['Charles Leavitt', 'Steven Knight', 'Matt Greenberg']",-,102,Accion,seventh son,2014
nan,-,-,-,Ver la información de la producción en IMDbPro,90,Accion,tottenham hotspur football club vs liverpool football club,2014
nan,-,-,-,Ver la información de la producción en IMDbPro,90,Accion,tottenham hotspur football club vs manchester united football club,2014
nan,-,Malcolm Joor,Malcolm Joor,"Terry Brown has had the streets on lock on his own turf, the Delta, Mississippi for months. Now there's a new Baller in town, Big Mike, who is buying up everything in the streets and giving BP an ultimatum. BP takes another route and finds himself in Atlanta Georgia. His cousin Rich Boy, puts him in direct contact with the street scene. BP plans to plunge his street c... Leer todo",81,Accion,off da hook,2014
nan,-,"['Debabrata Barman', 'Debabrata Barman']",Ambar Roy,-,-,Accion,gangstar king,2014
nan,5.4,Sadhu Kokila,Vakkantham Vamsi,-,-,Accion,super ranga,2014
nan,6.6,Fajar Nugros,"['Raymond Lee', 'Chairul Rijal']","When Bajuri (Ricky Harun) gets money from selling his inheritance, the problem starts. He, his family, thugs, and police were trapped in a horrendous comedy action.",93,Accion,bajaj bajuri the movie,2014
nan,5.8,"['Bob Brown', 'Peng Chang']","['Mark Jaxin', 'Bob Brown', 'Francisco Castro']","Web loses his brother in an extreme sports accident. When he learns it may have been murder he searches, from America to his ancestral home in China, pursuing answers and vengeance.",85,Accion,cheng shi you xi,2014
nan,-,Miklos Fonagy,Darko Bedic,-,-,Accion,"balcan, be careful!",2014
14,5.0,Sohail Khan,"['A.R. Murugadoss', 'Dilip Shukla']",-,135,Accion,jai ho,2014
nan,-,-,-,Ver la información de la producción en IMDbPro,90,Accion,fulham fc vs newcastle united,2014
nan,-,Gurcharan Virk,Pali Bhupinder Singh,-,-,Accion,fight back,2014
55,6.2,Kenneth Branagh,"['Adam Cozad', 'David Koepp', 'Tom Clancy']",-,105,Accion,jack ryan: shadow recruit,2014
nan,-,Zeruel,Zeruel,-,102,Accion,a strange day,2014
nan,-,-,-,Reparto principal,92,Accion,cska moscow vs bayern munich,2014
nan,-,Carlos Cuesta,Carlos Cuesta,-,-,Accion,fiebre,2014
49,6.1,José Padilha,"['Joshua Zetumer', 'Edward Neumeier', 'Michael Miner']",-,117,Accion,robocop,2014
nan,2.3,Serkant Yasar Kutlubay,Serkant Yasar Kutlubay,"A cult is trying to summon the demon, who was imprisoned in a necklace by Gosha Tamaya, by sacrificing young girls. The police department manages to get a hold of the cult leader, and the commission officer takes the chain back home. Unfortunately, his sister brings the chain along when going on a holiday with her friends, where they set up a camp next to a castle; a ... Leer todo",73,Accion,tamaya ifrit,2014
46,6.2,Noam Murro,"['Zack Snyder', 'Kurt Johnstad', 'Frank Miller']",-,102,Accion,300: rise of an empire,2014
nan,-,-,Prabhu H. Chouhan,-,136,Accion,vijay tilak,2014
58,6.0,Brett Ratner,"['Ryan J. Condal', 'Evan Spiliotopoulos', 'Steve Moore']",-,98,Accion,hercules,2014
46,5.3,Ryan Little,Ryan Little,The German war machine is in retreat. Two American M 18 tank destroyers are sent to root out a die hard group of Nazis holed up in the Harz Mountains.,94,Accion,saints and soldiers: the void,2014
nan,2.9,Mohammod Hossain,-,"A death row inmate takes a bride hostage to escape from the law enforcement and justice, setting up a series of unexpected complications to follow.",-,Accion,i don't care,2014
11,4.5,Paul Schrader,Paul Schrader,-,94,Accion,dying of the light,2014
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,sunderland 3 v 0 newcastle united,2014
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,jitsuroku tosei-kai shodai machii hisayuki,2014
21,5.8,Jonathan Liebesman,"['Josh Appelbaum', 'André Nemec', 'Evan Daugherty']",-,101,Accion,teenage mutant ninja turtles,2014
nan,5.1,Dusan Milic,Dusan Milic,"Teenage assassin sets out on a long voyage to gun down a witness under protection program, who luxuriates in the artificial worlds of Las Vegas.",99,Accion,travelator,2014
nan,-,Meto Ege,Meto Ege,"Metin Koc, contract killer from Turkey, travels to Germany on a secret mission. He is supposed to kill the Turkish mafia boss Volkan Celik, but he doesn't succeed, and by chance his missing brother joins them at the same moment",94,Accion,der auftrag,2014
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,arsenal fc vs manchester united,2014
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,vitesse arnhem vs az alkmaar,2014
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,bayern munich vs arsenal,2014
nan,5.5,Henrik Ruben Genz,"['Marcus Sakey', 'Kelly Masterson']",-,90,Accion,good people,2014
29,6.8,Hidemi Noto,Hidemi Noto,"Benimaru, is a Kunoichi, a professional female ninja assassin. Her latest mission is to get close enough to a feudal lord to assassinate him and steal a secret scroll. However, what happens when the hunter becomes the hunted?",-,Accion,kunoichi hunters,2014
nan,8.1,Starwarsstudio100,Starwarsstudio100,-,58,Accion,lego gateway to the land of weird and madness,2014
15,5.3,"['Andrew Lau', 'Andrew Loo']","['Michael Di Jiacomo', 'Andrew Loo', 'Fredric Dannen']",Two best friends rise through the ranks of New York's Chinese underworld in the 1980s.,94,Accion,revenge of the green dragons,2014
20,5.3,David Hayter,David Hayter,-,91,Accion,wolves,2014
66,3.6,Shahin Sean Solimon,"['Shahin Sean Solimon', 'Evelyn Gabai']","When the Sultan's daughter, Princess Parisa is taken by an evil sorcerer, Sinbad is tasked with travelling to a desert of magic and creatures to save her.",89,Accion,sinbad: the fifth voyage,2014
17,6.1,Tim Story,"['Greg Coolidge', 'Jason Mantzoukas', 'Phil Hay']",-,99,Accion,ride along,2014
5,5.1,Stuart Beattie,"['Stuart Beattie', 'Kevin Grevioux', 'Mary Shelley']",-,92,Accion,"i, frankenstein",2014
25,5.6,Camille Delamarre,"['Luc Besson', 'Bibi Naceri', 'Ryan Amon']",-,90,Accion,brick mansions,2014
nan,-,José Luis Vera,Carlos Valdemar,-,95,Accion,el buen ejemplo,2014
nan,-,Oscar Lopez,-,-,92,Accion,el estudiante 4,2014
nan,-,Enrique Murillo,-,-,92,Accion,500 balazos ii - el imperio de el dorado,2014
nan,7.7,"['Phil Lord', 'Christopher Miller']","['Phil Lord', 'Christopher Miller', 'Dan Hageman']",-,100,Accion,de lego film,2014
nan,-,C. Kumaresan,C. Kumaresan,"After failing in his love life, Dev is in a state of despair. In his condition, he often sees an old man who gives him clues about how his future will change. One day, he accidentally meets a boy from a shelter. She realizes there are similarities between the boy and her ex-girlfriend, so she decides to get to know the boy better only to reveal something Dev didn't wa... Leer todo",130,Accion,maindhan,2014
nan,3.1,"['David R. Williams', 'Sean-Michael Argo']","['Sean-Michael Argo', 'David R. Williams']","Cleric is the journey of a psychic enforcer named Samara, who comes out of a self-imposed retirement as a servant of the Ministry of Control to hunt down the Heretic, a genetically engineered terrorist.",68,Accion,cleric,2014
nan,5.1,T.A. Williams,T.A. Williams,"A strike team of mercenaries hunt for a missing naval vessel. Upon finding the ship, they find out that the crew has been infected and are members of the walking dead.",-,Accion,the dead sea,2014
31,6.0,Ridley Scott,"['Adam Cooper', 'Bill Collage', 'Jeffrey Caine']",-,150,Accion,exodus: gods and kings,2014
nan,-,Enrique Murillo,-,-,90,Accion,el regreso del rey,2014
nan,-,Iván Cuevas,-,-,-,Accion,la muerte de un escolta,2014
nan,-,Ashok Ghosh,Sangeeta Prajapati,-,-,Accion,nahi re chute taro saath,2014
4,4.6,Nick Powell,James Dormer,-,99,Accion,outcast,2014
35,4.4,Vicky Jewson,"['Ben Hervey', 'Vicky Jewson', 'Rupert Whitaker']","After her family is killed, Mina finds out her real father is a terrorist, and behind the killings. To get revenge, Mina works with British Intelligence to take him down.",109,Accion,born of war,2014
nan,-,-,-,"Michael K. Williams lends his talents as part of the Black History Month/Multicultural campaign, created to both enhance HBO's outreach into the multicultural market as well as push the library of programming available on HBO GO.",-,Accion,hbo go: call to action,2014
nan,6.4,David Xarach,David Xarach,"Adan & Samuel, twin brothers who dream of success as cinema stunt men, become entangled with mafia after accepting an obscure assignment. Now, they are in for the fight of their lives. And this time, it's real.",72,Accion,stunt games,2014
nan,6.0,Damián Leibovich,"['Damián Leibovich', 'Juan Cruz Varela']","Pancho (Juan Manuel Rodil) is an independent filmmaker from Buenos Aires which is pushed by his grandfather Faust (Horacio Dener), to go after the loot of Butch Cassidy, who lived in Cholila (Chubut) between 1901 and 1905. Pursued by Commissioner Galvez (Oscar Huberty) for a crime he did't commit, Pancho will intersect with Nancy (Carla Pandolfi) and Anibal (Adrián Ga... Leer todo",102,Accion,forajidos de la patagonia,2014
91,7.9,Doug Liman,"['Christopher Mc', 'Quarrie', 'Jez Butterworth', 'John-Henry Butterworth']",-,113,Accion,edge of tomorrow,2014
nan,7.0,Adam J. Dunn,"['Jason M. Bergman', 'Bill Borea', 'Adam J. Dunn']",-,94,Accion,burial ground,2014
29,5.6,Ekachai Uekrongtham,"['Dolph Lundgren', 'Steven Elder', 'Gabriel Dowrick']",-,96,Accion,skin trade,2014
nan,7.3,John Owen,John Owen,A motorcycle taxi driver gets the ride of his life when he plays tour-guide to a beguiling drug smuggler form London working on 'the Goa run'.,112,Accion,peter gaya kaam se,2014
nan,7.8,"['Dean De', 'Blois']","['Dean De', 'Blois', 'Cressida Cowell']",-,102,Accion,hoe tem je een draak 2,2014
21,2.4,Brandon Slagle,Brandon Slagle,A Marine Biologist is assigned to investigate the mysterious deaths of marine life in an inland salt water lake that have been attributed to a creature thought to have been the stuff of legend.,90,Accion,dead sea,2014
nan,3.0,Amir Valinia,"['George Michael Kostuch', 'Cameron Larson', 'Caleb Michaelson']","When her father seemingly goes missing, Laura LeCrois is forced to return home and face a terrifying creature living in the Louisiana wetlands: Alligator X, the ""T-Rex of the ocean!""",90,Accion,alligator x,2014
nan,2.9,J. Neil Schulman,J. Neil Schulman,"Alongside Night is the story of the final economic collapse of the United States as seen through the eyes of 16-year-old Elliot Vreeland, searching for his missing Nobel-laureate-economist father, and the mysterious teenage ""Lorimer"" whom Elliot meets in a black-market underground, whose own father might be the reason Elliot's father is missing.",112,Accion,alongside night,2014
73,5.6,Giovanni Zelko,"['Ben Youcef', 'Giovanni Zelko']","A sleeper cell terrorist travels to America and hides in plain sight as an engineering student. As he waits for the rest of his terrorist cell to join him for a deadly mission, he falls in love which jeopardizes his beliefs and the mission",99,Accion,the algerian,2014
17,5.4,Mark Waters,"['Daniel Waters', 'Richelle Mead']",-,104,Accion,vampire academy,2014
nan,2.5,Joe Black,"['Christopher Bihrle', 'Joe Black']","""The Bunker,"" is a fictional war torn valor story of heroism, set in the uncharted lands of ""The Ho Bo Woods"" in southern Vietnam 1965. Following a bogus ghost hunt for a missing special forces unit led by a man they call Ranger. Pvt. Johannes Schenke (Han), an engineer, attempts to save an alleged NVA (North Vietnamese Army) operative, a Vietnamese girl named Kim-Ly,... Leer todo",90,Accion,the bunker,2014
nan,4.9,Soi Cheang,"['Tai-Lee Chan', 'Kam-Yuen Szeto', 'Edmond Wong']",A monkey born from heavenly stone acquires supernatural powers and must battle the armies of both gods and demons to find his place in the heavens.,119,Accion,xi you ji: da nao tian gong,2014
nan,6.5,"['Cameron Mc', 'Casland']","['Cameron Mc', 'Casland']","Follows a group of five teens heading off to a cabin for a ""romantic"" weekend. They are hunted down by The Lashman for being unruly teens and disturbing his peace.",84,Accion,the lashman,2014
40,8.9,Joel David Santner,"['Richard Byrne', 'Joel David Santner']",A former Marine must fight in the underground world of bare knuckle boxing in order to protect his family.,70,Accion,bare knuckle,2014
nan,5.7,Michael A. Migliore,Michael A. Migliore,"Alexis is a boxer, training for the Olympic Trials. As she is leaving the gym she is attacked and infected with a blood disease that makes her need human blood.",112,Accion,alexis,2014
nan,3.7,Julian Higgins,"['Bertie Higgins', 'Julian Higgins', 'Larry Madill']","1976 is a dangerous year in the Straits of Yucatan. Jack Hooks, a former cop set up by his corrupt partner is sent to jail for a drug crime he didn't commit. After being yanked out of prison with an early-release deal offered by the DEA, he is sent on a do-or-die mission to bring down the drug trade of his former partner Frank Rossi and his contacts. Hooks has no choi... Leer todo",100,Accion,through the eye,2014
nan,6.9,"['Michael R. Morris', 'Henry Luk']","['Henry Luk', 'Michael R. Morris']","Two lifelong friends on a mountain retreat come to terms with deception, murder and the woman they love.",90,Accion,the dark forest,2014
21,5.7,David Ayer,"['Skip Woods', 'David Ayer']",-,109,Accion,sabotage,2014
nan,-,Ben Goldenberg,Ben Goldenberg,An atypical film about the art of storytelling and it's affect on daily life. A reminder that there's always two sides to every story and that things aren't always what they seem.,-,Accion,drive-through: the story movie,2014
93,7.3,Brent Triplett,"['Jon Etheridge', 'Bryan Mahoney', 'Nate Panning']",An inept gunslinger with an egotistical talking horse is recruited to save a town besieged by outlaws and evil aliens.,81,Accion,toonstone,2014
0,3.5,Daniel Lusko,Daniel Lusko,An evangelist finds himself framed for murder and on the run after he refuses to back a senator's proposition calling for sweeping religious reform.,91,Accion,persecuted,2014
nan,7.8,Alex Prister,Alex Prister,"It's the year 1935 and Private Detective Dick Polakowski has recently bankrupted Charlie's Casino, the city's headquarters of organized crime. Charlie Rodriguez and the Charlie Brothers ran every facet of the town including having the government officials on their payroll. Their word was law. Dick left the Charlie Brothers with nothing. With crime vanquished, Dick pla... Leer todo",85,Accion,bullseye,2014
40,-,James Beatty,"['James Beatty', 'Theresa Schwegel']","Two brothers face an incredible adventure off-road across America as they seek to understand each other and connect with their father, on the 'Road Less Traveled.'",105,Accion,road less traveled,2014
nan,7.7,Nikoloz Khomasuridze,Nikoloz Khomasuridze,A mysterious story of crime that has connections with the sacred past of Sakartvelo.,110,Accion,the forgotten king,2014
nan,4.6,Ted Baldwin,"['Dewey Allen', 'Mando Allen', 'Ted Baldwin']","The hero is trying to make right and exit from the crime game. He ends up sinking deeper into the life, and is marked for murder by the boss. When he storms a brothel to rescue a young woman, the darkness and evil of the crime world show their ugliness and everyone's desire to kill for the king of the game.",-,Accion,king of the game,2014
65,6.8,Wes Ball,"['Noah Oppenheim', 'Grant Pierce Myers', 'T.S. Nowlin']",-,113,Accion,the maze runner,2014
51,7.2,Angelina Jolie,"['Joel Coen', 'Ethan Coen', 'Richard La', 'Gravenese']",-,137,Accion,unbroken,2014
41,6.6,Neil Burger,"['Evan Daugherty', 'Vanessa Taylor', 'Veronica Roth']",-,139,Accion,divergent,2014
90,7.7,"['Anthony Russo', 'Joe Russo']","['Christopher Markus', 'Stephen Mc', 'Feely', 'Joe Simon']",-,136,Accion,captain america: the winter soldier,2014
nan,-,Susan Kaff,Susan Kaff,"Sebastian King, an average office worker, is suddenly thrust into the steampunk world of Mantecoza where he struggles to learn how to be a Wizard.",-,Accion,mantecoza,2014
nan,-,Amilcar Monterroso,-,"Fearless is a daring and thought provoking documentary about a group of urban teens from Los Angeles who attempt to do the impossible, make a feature film from home. With no experience and no resources, they quickly run into trouble and must face and overcome the personal, social and economic barriers that rob many Latino youth from achieving their dreams.",54,Accion,fearless: the documentary,2014
33,4.4,Simon Brand,Jim Wolfe Jr.Dan Bence,"A news crew is taken hostage on an airplane set to take off from the Seychelles by a gang of Somali pirates whose leader is driven by one goal: to be interviewed by a prominent member of the crew, legendary journalist Frank Saltzman.",88,Accion,default,2014
nan,5.0,Vincent Lecrocq,"['François Mequer', 'Sean Moussavi']","A tortured ex-Negotiator, once pride of the Boston Police Department is taken hostage in his home. A psychological confrontation takes place while the kidnappers demand that he completes a mysterious mission for them.",77,Accion,tension(s),2014
51,6.6,Marc Webb,"['Alex Kurtzman', 'Roberto Orci', 'Jeff Pinkner']",-,142,Accion,the amazing spider-man 2,2014
nan,5.6,"['Mark Steven Grove', 'Michael Bird', 'Quentin Holleman']","['Mark Steven Grove', 'James Lew', 'Jon Firestone']","In 15th century Japan, Asura is given a magical sword by a half human/half crow creature known as a Tengu. This sword bestowed the gift of immortality, but it also came with a price. Asura was now honor bound to become a protector of our world, guarding it against the forces of darkness. Throughout time Asura has fulfilled his duty without question, but now a new thre... Leer todo",-,Accion,legacy of the tengu,2014
90,7.9,Bryan Singer,"['Simon Kinberg', 'Jane Goldman', 'Matthew Vaughn']",-,132,Accion,x-men: days of future past,2014
nan,3.0,Marina Kunarova,Marina Kunarova,"Timur, a policeman whose career is on the rise, is forced to break the law in order to save his fiancée, Keira. In so doing, he also uncovers the conspiracy of a global corporation trying to gain control of people's minds and change the course of history...",-,Accion,hunting the phantom,2014
46,3.5,Eitan Reuven,"['Shlomi Aviner', 'Michael Birinbaum', 'Eitan Reuven']","In a post-apocalyptic future, a biological warfare program gone wrong leaves only four survivors defending themselves from ""the infected"" - mindless killers. As they struggle to survive and make sense of what is happening, they find another survivor, intent on revealing the truth.",99,Accion,another world,2014
27,5.5,Paul W.S. Anderson,"['Janet Scott Batchler', 'Lee Batchler', 'Michael Robert Johnson']",-,105,Accion,pompeii,2014
18,6.4,Luke Greenfield,"['Luke Greenfield', 'Nicholas Thomas']",-,104,Accion,let's be cops,2014
75,6.3,Álex Pina,Iván EscobarÁlex Pina,-,94,Accion,kamikaze,2014
nan,6.0,Sidharth Sharma,"['Andy Conway', 'Sidharth Sharma']","When their best friend is the victim of a racist murder, Alison and Arjun, who obsessively films everything, plot their revenge on Gordon, of the university's controversial 'English Society'.",-,Accion,arjun & alison,2014
18,4.3,Tom Green,"['Jay Basu', 'Tom Green', 'Jesse Atlas']",-,119,Accion,monsters: dark continent,2014
-,7.1,William L. Cochran,William L. Cochran,-,92,Accion,englewood: the growing pains in chicago,2014
29,5.1,Joe Lynch,"['Yale Hannon', 'Joe Lynch']",-,92,Accion,everly,2014
11,4.1,Mario Van Peebles,"['Adam Prince', 'Randy Arrington', 'Mario Van Peebles']",-,100,Accion,red sky,2014
nan,6.6,Francis Lawrence,"['Peter Craig', 'Danny Strong', 'Suzanne Collins']",-,123,Accion,the hunger games: mockingjay - part 1,2014
75,5.8,Darren Aronofsky,"['Darren Aronofsky', 'Ari Handel']",-,138,Accion,noah,2014
88,4.1,David Llauger Meiselman,"['Howard Cohen', 'Lawrence Smilgys']","A young boy living in a gang-controlled place finds that he might be able to get by in his neighborhood, but possibly never get out because he is affiliated with gang-related activities.",102,Accion,strike one,2014
31,6.0,Gabe Ibáñez,"['Gabe Ibáñez', 'Igor Legarreta', 'Javier Sánchez Donate']",-,109,Accion,autómata,2014
nan,2.1,Jay Weisman,Jay Weisman,"It is the last, great war. Out of the wreckage of a troop transport, five soldiers on the way to battle find themselves stranded on the dark side of the moon. Cut off and behind enemy lines, they start a dangerous journey through snipers and minefields back to their home territory. As their numbers dwindle and nerves fray, they make an amazing discovery about the moon... Leer todo",90,Accion,shockwave: darkside,2014
52,5.1,Jo Kastner,"['Jo Kastner', 'Mark Twain']","Tom Sawyer and his pal Huckleberry Finn have great adventures on the Mississippi River, pretending to be pirates, attending their own funeral and witnessing a murder.",90,Accion,tom sawyer & huckleberry finn,2014
15,6.9,Rydell Danzie,Rydell Danzie,"The story of Leo Staggs Diego and his fight with self destruction. An Action Drama about the life of an ex military, ex cop that is being forced into the crime world against his will. After losing his family he starts down the path of self destruction only to find his morality and ethics being put to the test.",-,Accion,crossroads,2014
nan,4.3,Daniel Knudsen,Mark A. Knudsen,"A cloak & dagger adventure about the Federal Reserve and the international financial conspiracy that threatens the world. Three heroic college students uncover the plot...and risk their lives to expose the secret syndicate. ""Gripping drama"" says Dove Fnd.",102,Accion,creed of gold,2014
-,3.3,Rishi Thaker,Rishi Thaker,Vet leads his team of disbanded mercenaries into the treacherous Gallows Wood on one last mission to capture the elusive Professor Black. What was meant to be a simple extraction mission soon becomes a terrifying journey into madness.,97,Accion,slaughter is the best medicine,2014
28,5.3,Gun Ho Jang,Todd Farmer,"A power-hungry ruler known as King Bohan seeks to obtain the long-protected ""Heavenly Sword"" in order to use its devastating power for evil. Why doesn't anyone ever use immensely powerful swords for good anymore?",85,Accion,heavenly sword,2014
92,8.0,James Gunn,"['James Gunn', 'Nicole Perlman', 'Dan Abnett']",-,121,Accion,guardians of the galaxy,2014
35,3.9,Joseph O'Brien,"['Mark Opausky', ""Joseph O'Brien""]","A relentlessly-paced hybrid of gritty crime thriller and Lovecraftian supernatural horror, ""The Devil's Mile"" follows a trio of kidnappers who take an ill-advised detour en route to deliver their hostages--two teenage girls--to their mysterious and powerful employer. When they accidentally kill one of the girls during a botched escape attempt, their simmering mistrust... Leer todo",88,Accion,devil's mile,2014
nan,-,Brent Gorsage,Brent Gorsage,"When a domestic terrorist group begins attacking multiple cities at once, a specially tasked FBI unit turn to an incarcerated ex-federal agent to stop them.",88,Accion,point of deception,2014
62,6.9,Jaume Collet-Serra,"['John W. Richardson', 'Christopher Roach', 'Ryan Engle']",-,106,Accion,non-stop,2014
0,4.4,Ralph Ziman,"['Yasuomi Umetsu', 'Brian Cox']","After her cop father is killed, a young woman tracks the murderer down with the help of his ex-partner.",90,Accion,kite,2014
nan,4.6,William Lee,William Lee,"In the near future, when the creator of planet earth has had enough. Fed up with man's constant failure in becoming a peaceful race, he sets into motion a series of events that will test man's true nature.",110,Accion,army from hell,2014
nan,6.9,Bin Lee,Bin Lee,After losing his dream promotion to a rival co-worker. Tomas vows to restore his honor by following the ways of the ninja and exposing his nemesis to the justice he deserves.,81,Accion,office ninja,2014
nan,5.8,Dimitri Logothetis,"['Nicholas Celozzi', 'Dimitri Logothetis']","The Circle of Honor is a secret fight club with members and fans all over the world. Its traditions of to-the-death fight matches date back to medieval China. The world champion Circle of Honor fighter holds the magical Wings of the Dragon swords until another comes along who is greater. Jackson Lee, a modern day warrior, a descendant of the bloodline from the origina... Leer todo",-,Accion,wings of the dragon,2014
nan,5.2,Rudolf Havlik,Rudolf Havlik,"This romantic comedy, shot in a road-movie style, tells the story of businessman Petr Kraus (Pavel Batek) and his personal transformation. After returning from China, where he supervised the production of clothing for his customers, Petr finds out that the manufacturer had ruined the whole order and so he gets into trouble with the contractor (Jirí Lábus) who wants so... Leer todo",100,Accion,zejtra naporád,2014
nan,6.0,Daniel Riser,"['Nicholas D. Lamb', 'Daniel Riser']",A traumatized young man hunts down three child molesters who may have kidnapped his little brother.,90,Accion,hysperia,2014
nan,3.6,Nicolas Aaron Mezzanatto,"['Joshua Ringle', 'Nicolas Aaron Mezzanatto']","After losing contact with a clandestine energy research facility, a powerful venture capitalist contracts a private team of elite military operatives to retrieve a physicist who holds the key to an unprecedented alternate energy source.",80,Accion,blackjacks,2014
10,3.3,Richard Lowry,Richard Lowry,"When an apocalyptic event strikes, a group of people caught on the outside of civilization must take a perilous journey to find refuge.",85,Accion,rapture,2014
nan,5.3,Syed Faisal Bukhari,Pervaiz Kaleem,This is an action/crime feature movie revised by a series of crime plots taking place under criminals in order to mark their power in the underworld. The movies follows conspiracies against Aslam Bhai through which he has to save his family and honor.,150,Accion,sultanat,2014
nan,7.4,Henderson Maddox,Henderson Maddox,"Born into the world as an orphan, Dante Jordan has all odds against him. His life was destined for despair, living in a group home with an abusive foster mother. Dante had a dream that leads him on a journey. Along the way he finds a love for slam poetry. Poetry develops his voice. He also finds himself in a new place with real friends that show him the meaning of lov... Leer todo",125,Accion,unspoken words,2014
76,5.4,Jalmari Helander,"['Jalmari Helander', 'Petri Jokiranta']",-,90,Accion,big game,2014
23,4.1,Alex Merkin,"[""Cam'Ron Giles"", 'Elya Ottenberg']","In Miami, two hustlers on the run set up a credit fraud operation that soon attracts the attention from the police and the city's top criminals.",86,Accion,percentage,2014
nan,6.4,Daniel Monzón,"['Jorge Guerricaechevarría', 'Daniel Monzón']",-,136,Accion,el niño,2014
38,5.7,John Stockwell,"['James Robert Johnston', 'Bennett Yellin']",-,108,Accion,in the blood,2014
91,7.6,Matt Reeves,"['Mark Bomback', 'Rick Jaffa', 'Amanda Silver']",-,130,Accion,dawn of the planet of the apes,2014
