puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,8.0,"['David Vincent Cortez', 'Alexander Hoggard']","['David Vincent Cortez', 'Alexander Hoggard']","When the streets become a war zone, and the only witness to the takeover are the shadows cast by women with guns, sometimes the only way out for a pimp and a cop, is to go deeper in. In these dangerous hours, it's not the shadows you have to worry about, it's the women casting it and the one that pulls the trigger. Suckas Fo Fellatio follows wheelchair-bound criminal ... Leer todo",31,Accion,suckas fo fellatio,2015
nan,7.0,Luke Aherne,"['Luke Aherne', 'John Jamieson']","When a terrorist organisation suddenly resurfaces in Eastern Europe, former Special Forces officer Douglas Bormann is brought out of retirement to face an old enemy. But, all is not as it first appears.",24,Accion,fanatic,2015
0,-,Andrey Korytko,Andrey Korytko,"Sometimes you have to get beaten to gain a real freedom. Two lame actors dressed in super-hero suits will fight each other. This incident will make them use a new point of view, a new angle on their lives.",15,Accion,freedom,2015
nan,-,William Hawks,"['William Ehli', 'William Hawks']","Wulfric, a disgraced knight, is forced into a deadly challenge where there can only be one victor. He must overcome the prejudices of the past and regain his family honor by discovering the real evil behind the attacks in the Forest of Thalm.",-,Accion,the iron gauntlet,2015
-,8.2,Iftekhar Ahmed Fagun,Saifuddin Jabed,"In 1971, at the village of Shobuj attacked by the Pakistani Armed force. They were creating many kinds of rampage. At One point they took Shobuj & Amols sisters. Shobuj & his four friends went to the next village for help. But they couldn't get any kind of help. Then they decided to attack the camp by themselves. They rescued their elder sisters and at that time Shobu... Leer todo",19,Accion,touching 71,2015
nan,-,James Masters,James Masters,Lee finds that dealing with the power of shooting bullets from his fingers hard as he is hunted down by an anonymous man with the same powers.,6,Accion,radicals,2015
nan,7.5,Daniel Malakai Cabrera,"['Daniel Malakai Cabrera', 'Jade Raybin']","Two bellmen, Christian and Gage, compete for the honor of employee of the month at a chic downtown Los Angeles Hotel while simultaneously trying to foil a group of international art thieves who have targeted the hotel.",18,Accion,two bellmen,2015
nan,-,Goirick Das,"['Goirick Das', 'Hamzah Khan', 'Musa Khan']",A young man is forced to reevaluate his identity and purpose as he watches his relationship fall apart.,18,Accion,pseudo amour,2015
nan,-,Steven Miosku,Steven Miosku,"While on an assignment in the future, a government-employed time traveler gets entangled in a conspiracy that could change humanity forever.",13,Accion,green grass,2015
nan,-,Florian Metzner,"['Erkan Acar', 'Florian Metzner', 'Ronny Wagner']",How far would you go for your own blood?,40,Accion,aslan,2015
nan,7.0,Jennifer N. Linch,Jennifer N. Linch,"Three female assassins on a bloody rampage to obtain revenge against an enormously powerful criminal syndicate have located their final target that stands between them and retribution. Lily, Nightshade and Azalea deftly infiltrate the regal mansion where their target, Matthew Thompson, is hiding, effortlessly executing anyone who stands in their way. As the guards fal... Leer todo",14,Accion,flowers of the night,2015
nan,-,Valery Prosvirov,Valery Prosvirov,-,-,Accion,lessons of fate. dignity.,2015
nan,5.1,Jan Kühne,"['Hanno von Contzen', 'Jan Kühne']","When an unsuspecting student inserts a blood soaked alientampon and mutates into a murdering monster, a group of students unite their forces in order to confront her with weapons and courage.",3,Accion,alientampon,2015
nan,-,Nima Javadi,Ivan Rodriguez,"When a discharged solider finds himself recalled for duty in Iraq, the family finds itself in their own battle to try and survive the ordeal.",17,Accion,toy soldier,2015
nan,-,We Jun Cho,"['Faisal Ariff', 'We Jun Cho']","Ishak, an experienced police diver, contemplates the emotional perils of his vocation following the most challenging dive of his career.",12,Accion,salvaj,2015
nan,-,"['Wojciech Lorenc', 'Valentina Trevino']",Wojciech Lorenc,YouTupolis is a sci-fi short about a dystopian future where people live in a city owned by YouTube. People of YouTupolis make a living by making videos and posting them online. They never leave their homes. The film is a result of a collaboration between YouTube vloggers who never met in real life and who never had to leave their homes to make this film a reality. Wel... Leer todo,20,Accion,youtupolis,2015
nan,8.0,Ray Flint III,Nicholas Hanke,-,8,Accion,z.e.t.a. force,2015
nan,5.8,Vladislav Krivenchuk,Vladislav Krivenchuk,-,17,Accion,escape from the village of zombies,2015
nan,7.5,"['Shaun Clark', 'Kim Noce']",Sarah Farinha,"One cold winters evening, a serious woman is forced to lighten up when her mind jumps out of her head",8,Accion,the evening her mind jumped out of her head,2015
62,-,Andrew Saullo,Andrew Saullo,"Set in a post apocalyptic Detroit, a man is forced to face all the elements around him during the mid winter season. He comes across an abandoned building in search of food and supplies. He is forced to defend himself from sudden danger and any other people trying to threaten his life in the same building.",9,Accion,a day in the life,2015
20,-,Darrell Alden,Darrell Alden,"When a deadly virus is unleashed inside the US Embassy compound in Baghdad, the survivors are abandoned to their fate by an ambitious and ruthless cabal of politicians in Washington DC.",3,Accion,fortress,2015
nan,-,Eratle Wang,Eratle Wang,"This is a 4-minute film of a man revenge for his wife. It happens in a interrogation, the pace is intense, and aims on the game theory between two men, the prisoner and agent. This film tries to express the grey area of humanity and the individual will against centralization of state power.",5,Accion,agency,2015
43,-,Neil Harper,Neil Harper,"Two men and a briefcase and the plan is set, inexperienced but confident, the deal is in motion. What could possibly go wrong? A One-Shot Short Film",5,Accion,best laid plans,2015
nan,-,James Jines,"['James Jines', 'Jeremiah Kent', 'Jerimiah Kent']","Garrett is a middle aged down on his luck, blue collar hit man. Unlike the hit men in Hollywood, Garrett keeps getting the low paying gigs with potentially disastrous consequences. With only one hit left to retirement and his dream home in Whitefish Bay, Garrett himself gets caught up in someone elses murder. With four dollars to his name he must help Mike out in orde... Leer todo",22,Accion,beef jerky,2015
-,-,Chad Wilson,Chad Wilson,-,-,Accion,the marauders,2015
nan,-,Siar Sedig,Siar Sedig,-,-,Accion,assassin's creed underworld,2015
nan,7.8,Craig Erpelding,Reka Ehrentreu,Time travel is possible. Nestor Talbot creates a time travel app to save a relationship from two years prior.,11,Accion,the advanced technological regression of nestor talbot,2015
nan,-,Cody Broadway,"['Greg Mc', 'Gee']","Darlene believes she has the right stuff to make it in the mans world of Professional Bull Riding: fearlessness, strength and that touch of crazy that compels you to keep going when every cell in your body cries for you to quit.",12,Accion,she rides bulls,2015
nan,-,Sewi Ryu,Sewi Ryu,-,-,Accion,home within a storm,2016
nan,-,Jesper Isaksen,Jesper Isaksen,"An old car carrying the Danish rock n' roll band 11th Street Kids is breaking down in the middle of nowhere. They seek help on a nearby farm inhabited by an old Indian and his daughter. At first everything seems fairly normal, but the band soon find themselves enrolled in a mysterious adventure, where they are haunted by wolves and the fierce and warrior like Indian d... Leer todo",4,Accion,electric lady,2016
nan,-,Victor Garcia,-,-,1,Accion,chevrolet malibu: bundesliga,2016
nan,-,Maxime Scharwath,-,-,-,Accion,jase bond - la mort ne meurt jamais,2016
-,-,Carlos Burley,Carlos Burley,"Aiza is a hit-woman, hired by the worlds most elite criminals, but she is requested to do a job that she refuses to do and is ultimately set-up by the one person she least expected it from. That's when everything falls apart.",15,Accion,the secret,2016
nan,-,Evis Nako,Evis Nako,-,24,Accion,il vizio,2016
-,-,Jaro Jääskeläinen,Jaro Jääskeläinen,"The sins of the past return to haunt the man's life as his girlfriend is suddenly taken away in the middle of a beautiful summer day. As the life of the woman he loves is at stake, the man has no other choice but to return - for one last time - to his former employer's service. (a.k.a. The Last Mission: REDAX)",28,Accion,the last mission,2016
nan,-,Denise Sganzerla,Denise Sganzerla,-,-,Accion,mão armada - canal mosaico,2016
nan,-,Xlson137,Xlson137,-,-,Accion,xlsinyalta : water splash,2016
nan,-,James Bradford Huston,-,A cop avenges his murdered partner and avoids death by killing death.,8,Accion,mc mullin pd,2016
-,-,Jeremy Eisener,-,-,-,Accion,a guy walks into a bar,2016
67,-,Michael Peristeris,Michael Peristeris,A desperate man who is in need of quick cash in order to help pay for his sister's medical bills takes an illegal chance to win the money he needs. He soon finds out that the price he will pay to get what he needs may be more than what he bargained for.,6,Accion,nikki,2016
-,-,"['Julien Turner', 'Justen Turner']",Julien Turner,"After witnessing the shooting of a loved one on the streets, a young African-American vigilante is born.",17,Accion,foreshadow,2016
nan,-,Vlad Rimburg,Vlad Rimburg,-,-,Accion,osu 2,2016
nan,-,Ariel Otero,Alecs Garxia,-,-,Accion,ora,2016
nan,5.9,Mykola Yeriomin,Mykola Yeriomin,"Mr. Freeze, (Not Exactly) Batman and CIA collide in a plotless spoof of a fan film.",3,Accion,the worst batman fanfilm ever... period,2016
nan,-,"['Radomir Jordanovic', 'Jacob Riehle']",Jacob Riehle,"Two detectives will stop at nothing to get their hands on 400 kilos of coke after their supply is challenged by a vice department investigation. They work with the local enforcer, the national importer, and the international dealer while evading their fellow officers.",30,Accion,naptown vice,2016
nan,-,Mykel Shannon Jenkins,Mykel Shannon Jenkins,Tormented CIA agent is lured back by his partner to try to put an end to a child trafficking ring.,-,Accion,laissez les bons temps rouler,2016
nan,-,Edward Tracey,Edward Tracey,-,-,Accion,here comes the lightning,2016
nan,-,Willie Ying,-,-,-,Accion,the four,2016
nan,-,James Couche,James Couche,A struggling novelist gets hit with more than just writer's block when his former life as a contract killer comes back to haunt him in this art-house action thriller.,3,Accion,art of violence,2016
nan,-,Drew Bromley,"['Zachary Basch', 'Brendan Bromley', 'Drew Bromley']",A bunch of Stick Figures do random stuff.,-,Accion,stick figures go nuts,2016
nan,-,"['Brendan Bromley', 'Drew Bromley']",Brendan Bromley,A Hunter tries to hunt someone but ends up getting hunted instead.,-,Accion,hunter becomes the hunted,2016
nan,-,Khama Nakanduungileh,Perivi Katjavivi,"Uushimba is a story off a young man Hangula who arrives in the city to seek greener pastures. He gets caught up with his cousin Tangeni's thug lifeways and becomes a recruit in Tangeni's gang. An opportunity presents itself for Hangula to pursue his ambitions of a career in art, but Tangeni convinces him to do one last robbery job with them before he is willing to hel... Leer todo",25,Accion,uushimba (city-life),2016
71,-,"['Kristoffer Bradley Cruz', 'Tatiana Nguyen']","['Kristoffer Bradley Cruz', 'Elisar Haydar', 'Tatiana Nguyen']","A young girl, Hope, seeks revenge on her sister's murderer, the infamous Pandora killer. Together with her best friend, Isaac, she gathers information and hunts him down.",39,Accion,pandora,2016
nan,-,Pranay Rao,Pranay Rao,-,26,Accion,nenorakam,2016
