puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,-,Aaron Mak,Aaron Mak,"When one mate suggests to his other mate that they should go grab some coffee, they embark on a journey across Australia's countryside that amounts to the most ridiculous coffee run anyone's ever done.",4,Comedia,coffee run,2016
-,-,"['Jason Mc', 'Ghinnis']",Scott Woodard,Every family has things they wish would remain hidden. Some families have secrets that must never. get. out.,6,Comedia,blood relations,2016
nan,-,Lucas Haugland,"['Lucas Haugland', 'David Ludvigsson', 'Sebastian Sanneh']",-,6,Comedia,the story of night school,2016
nan,-,Yuriy Karabak,-,"One day in the life of the plant workers. Kirill, a factory lathe operator, arrives to work suffering from a terrible hangover and looks for the hair of the dog. As he doesn't succeed in his enterprise, Kirill uses an industrial accident in his favor.",6,Comedia,finger,2016
nan,-,"['Ernst Zorin', 'Anastasia Zorin-Machado']","['Anastasia Zorin-Machado', 'Vinicius Zorin-Machado']",-,-,Comedia,counter religion,2016
nan,-,Rian Lennon,-,-,-,Comedia,the dick,2016
-,-,Gunnar Peterson,Gunnar Peterson,-,-,Comedia,after party,2016
nan,-,Cara Deptula,Cara Deptula,"The Twirlcopter Cara Deptula adventures from location in California doing twisty and twirly things on her head. Random cartoon characters pop up to add a kitschy, unique cutesy humor. Music Artist Heather Gruber sings the song ""Snowglobe"" from the album ""Imagination""",-,Comedia,where in the world is the twirlcopter?,2016
11,-,Dunya Djordjevic,-,"When a mom of two discovers the world is going to end in less than 12 hours, she embarks on a mission to fulfill her destiny -- to woo George Clooney.",8,Comedia,end of the world,2016
nan,-,Martin Stirling,Rosie Gaunt-Mathieson,"A young girl pays a visit to the doctor, but things don't go quite as she expects.",4,Comedia,open wide,2016
nan,-,Javier Farias,Javier Farias,-,-,Comedia,arranca,2016
nan,-,Brandon Petrizzo,"['Madeline Hartley', 'Brandon Petrizzo']",-,-,Comedia,brad,2016
nan,-,Sandra Tilley,"['Sandra Tilley', 'Sandra Tilley']",A young man chooses an unorthodox way to escape from the clutches of his assertive mother.,-,Comedia,momma's boy,2016
nan,-,Hunter Stair,-,"A comic take on the popular TV series To Catch a Predator, with a shocking twist.",4,Comedia,dad trap,2016
nan,-,John Noel,John Noel,-,-,Comedia,life tutorials,2016
nan,-,Rahma Nurlindasari,Agustinus Dwi Nugroho,"Pak Bejo and Sutini are a poor family in a small village on a mountainside. The harvest of their rice fields fail and Sutini who sell fried snacks in the market also was not doing well with the selling. In the most difficult days of their life. There were many events was held in a village and due to the culture rules, everyone has to attend and donate money. The frust... Leer todo",20,Comedia,nyumbang,2016
nan,-,Agustinus Dwi Nugroho,"['Agustinus Dwi Nugroho', 'Himawan Pratista']",Mr. Bejo found an ancient statue in his yard and shared the story with his wife. He decided to sell the statue after the discussion with his wife. The village people received the news when the wife started to share the secret with her close friends. The whole village started digging to find more statues and earn.,24,Comedia,reco,2016
nan,-,Sean Gallen,Alan Wanders,-,-,Comedia,gimp tiger,2016
nan,-,Sarah Lew,-,-,-,Comedia,tinder documentary,2016
nan,5.9,Mykola Yeriomin,Mykola Yeriomin,"Mr. Freeze, (Not Exactly) Batman and CIA collide in a plotless spoof of a fan film.",3,Comedia,the worst batman fanfilm ever... period,2016
nan,-,Vivian Miranda,"['Chandler Duke', 'Vivian Miranda']",-,-,Comedia,chandler duke 4 prez,2016
85,-,Cecilio Martinez,-,-,-,Comedia,dinner party,2016
nan,-,Jonathan González,Jonathan González,-,4,Comedia,cervantes dogs,2016
43,-,Leo Josefsson,Leo Josefsson,"The Box is more than a film or a musical experience. The Box is a call to arms; an all out declaration of war against those who seek to define us, chiseling our roles and our realities in stone.",-,Comedia,the box,2016
nan,-,Jonathan Petermann,Jonathan Petermann,-,5,Comedia,break a leg!,2016
nan,-,Dave Urlakis,Dave Urlakis,What IS ThunderCats really about?,2,Comedia,what thundercats is really about,2016
nan,-,Daniel James,Adam Ransley,"Bloodgurgler is a dark comedy/thriller which highlights the potential dangers of a life online, particularly when playing games with people whose real-life identities we don't know. Computer-based role play games have become a significant part of the lives of many adolescents and young adults, and Bloodgurgler taps in to the excitement, the thrill, the terror experien... Leer todo",13,Comedia,bloodgurgler,2016
nan,9.0,Randy Rainbow,Randy Rainbow,Randy predicts that Hamilton will sweep the Tony Awards.,3,Comedia,"sorry, you're not hamilton",2016
nan,-,Cleveen Dominguez,Belle Adams,-,-,Comedia,actor speak,2016
nan,-,-,Hayden Simpson,-,5,Comedia,copspeak,2016
nan,-,Nabil Fathi,Nabil Fathi,-,-,Comedia,welcome to finland,2016
nan,-,Divyansh Pandit,Vikkas Vicky Sharma,-,-,Comedia,happy villain's time day,2016
nan,9.6,Divyansh Pandit,Vikkas Vicky Sharma,-,-,Comedia,faqr hai,2016
nan,-,Joey Jawiche,-,-,-,Comedia,hot business,2016
97,-,Feng-I Fiona Roan,Leif Eric Johnson,-,-,Comedia,rocks,2016
nan,-,Vladislav Muko,Vladislav Muko,-,8,Comedia,what do adults play?,2016
nan,-,Nacho Álvarez,Andrés Aloi,-,4,Comedia,re da ¿da o no da?,2016
nan,-,Peter Boiadzhieff,Jeff Justice,"He is not a famous person, but he has a big dream, to be on Conan O'Brien show ... In Atlanta the dreams come true at The Punchline Atlanta's Best Comedy Club. I love America, here if you dream big anything is possible.",-,Comedia,i love america comedy,2016
nan,-,Alex Furnas,Alex Furnas,Tim's new job gets off to a rocky start.,9,Comedia,first day at work,2016
nan,-,Peter Boiadzhieff,Peter Boiadzhieff,"Peter Boiadzhieff promise to recover the American Dream for every hard working person in America. These are the three things in his program: 1. Brand new yacht. 2. Solve the economy, eliminate the dept with removing the three zeros, give a start capital with adding three zero, and 3. Everyone should own a bridge. Sarah Heike (Jamie Keenan)- Reporter of KnVideoStudio s... Leer todo",-,Comedia,the economy parody,2016
-,-,Hazel Hayes,Hazel Hayes,-,-,Comedia,hot mess,2016
nan,-,Jonathon Ferino,Jonathon Ferino,-,-,Comedia,delivered 7:42,2016
nan,-,Zachary Trussell,-,-,-,Comedia,the great bambino,2016
nan,-,Vid Steh,Vid Steh,Roman is a worthless drug dealer on the run. His only way out is to borrow money from his estranged brother Janez.,11,Comedia,pravila igre,2016
nan,-,"['Michael Carty', 'Trish Crist']",Trish Crist,-,-,Comedia,popcorn and gin,2016
nan,-,Anthony Belliot,"['Jean-Baptiste Bazin', 'Anthony Belliot', 'Mathilde Roger']",A maniac receives a young woman at home for the evening. He then uses his art to put her at ease.,8,Comedia,etreintes,2016
nan,-,Masashi Yamashita,Masashi Yamashita,"A certain summer day. Mika Shiota, a company employee who always works silently in the corner of the company. Even though it's midsummer, the office is still very cold today because somebody has cooled the AC. Therefore, she wants to go to the restroom immediately. Mika heads to the restroom, but all are in use. Despite the limits of patience, visitors have come. ""It ... Leer todo",10,Comedia,the ac is too high?,2016
nan,-,Matt Martin,Kirk Buckhout,-,7,Comedia,t and me,2016
83,-,Samuel Pilbeam,Samuel Pilbeam,-,-,Comedia,kidnapped,2016
nan,-,Agnishwar Mukherjee,Arin Paul,-,5,Comedia,a,2016
nan,-,P.J. Liguori,"['Louis Grant', 'P.J. Liguori', 'Sophie Newton']","The dark and twisted adventures of Hades, Aubrey and Robin in their hair salon, Hair and Brimstone.",-,Comedia,hair and brimstone,2016
nan,-,Riley Wong,Riley Wong,-,-,Comedia,watch this space,2016
nan,-,"['Manue Anu', 'Ram']","['Manue Anu', 'Ram']","The confusions that a 23 year old ""Harsha"" has in his life. What are his confusions? Will he be able to come out of them? Will he be successful in life? You have to watch this film if you want to know the answers.",18,Comedia,ippathmuru 23,2016
nan,-,Jasmine Alexander,"['Jasmine Alexander', 'Eric D. Altman']",Lumberjacking friends Sam and Frank take a chance at making their life-long stories into a TV show. Stay tuned to find out why this was the only episode they ever filmed-- B-roll and all.,7,Comedia,the lumberjack's pub,2016
nan,-,Dário Guerreiro,Dário Guerreiro,-,-,Comedia,meita,2016
nan,-,Dário Guerreiro,Dário Guerreiro,-,-,Comedia,melhor que enfardar,2016
nan,-,Andrea Diprè,Andrea Diprè,-,6,Comedia,the ideal family,2016
nan,-,Evan Snyder,Evan Snyder,Skeletons and fishermen show off their cool new hats and their crazy dance moves.,2,Comedia,hats,2016
nan,-,James Couche,James Couche,A struggling novelist gets hit with more than just writer's block when his former life as a contract killer comes back to haunt him in this art-house action thriller.,3,Comedia,art of violence,2016
nan,-,Lucas Echikson,Lucas Echikson,A segment from a terrible horrible film where a man is chased by a murderer at a farm.,7,Comedia,farmland of horror,2016
nan,-,Lucas Echikson,Lucas Echikson,A parody of The Blair Witch Project.,2,Comedia,the fake witch project,2016
nan,-,Lucas Echikson,Lucas Echikson,A kid tries to see if he has superpowers.,5,Comedia,do i have superpowers?,2016
nan,-,-,Lucas Echikson,Comparing the expectations and realities of a few things.,2,Comedia,expectation vs reality,2016
nan,-,Lucas Echikson,Lucas Echikson,A young man is sent a flip phone that terrorizes him.,4,Comedia,living flipphone,2016
nan,-,Lucas Echikson,Lucas Echikson,A typical dating profile video you'd find on the dating sites.,1,Comedia,my dating video,2016
-,-,Lucas Echikson,Lucas Echikson,A man playing solitaire is consistent interrupted by someone else.,4,Comedia,solitaire,2016
nan,-,Sergio Balaguer Orfao,-,-,3,Comedia,el flechazo,2016
nan,-,Annie Murray,Annie Murray,-,8,Comedia,dear david (attenborough animation),2016
nan,-,Drew Bromley,"['Zachary Basch', 'Brendan Bromley', 'Drew Bromley']",Stick Figures do random stuff again in this particular picture.,-,Comedia,stick figures go nuts 2,2016
nan,-,Lucero Pasarán,-,-,-,Comedia,cuando tu subconsciente te traiciona,2016
nan,-,Will Storie,Jeremiah Budin,-,-,Comedia,art cheaters,2016
nan,-,Peter Boiadzhieff,Peter Boiadzhieff,"Peter is walking in mid town Atlanta, first time in the town and the strange man approached him and strike a conversation. Peter is performing Comedy trying to be funny at Comedy Club Punchline Atlanta.",-,Comedia,strange man in atlanta,2016
nan,-,"['Chris Parker', 'Terri Birnbaum']","['Terri Birnbaum', 'Chris Parker']","A down-at-heel private detective, a guy who can't even pay the rent, finally gets a couple clients. One, a desperate businessman who wonders why the competition is always one step ahead of him, sees conspiracy everywhere. The other seems much easier to deal with - she's a cute dish whose questions seem less concerned with intrigue, and more with philosophy, and perhap... Leer todo",5,Comedia,noir prefers the shadows,2016
nan,-,-,-,Reparto principal,-,Comedia,cherry & pepper play it dirty,2016
nan,-,Thierry Dejean,"['Thierry Dejean', 'Jacques Rouxel', 'Michaël Souhaité']",-,3,Comedia,les shadoks et la maladie mystérieuse,2016
nan,-,"['Erin Mc', 'Laughlin']",Maeve Kern,-,-,Comedia,more for me,2016
nan,-,Andrea Beluto,Andrea Beluto,-,-,Comedia,salifornia,2016
nan,-,Jason Kuchar,"['Jason Kuchar', 'Oakland Valleau']",-,6,Comedia,chicken lover,2016
nan,-,Spencer Elmore,Spencer Elmore,A hopeful chef prepares a meal for a woman looking to impress her; she isn't.,3,Comedia,tasty,2016
nan,-,Tyler A.M.,Tyler A.M.,An anxious slob questions her reality when she meets a semi-familiar face.,6,Comedia,t.e.v.,2016
nan,-,Tómas Víkingsson,Tómas Víkingsson,"Alex is revisited by his childhood friend, Jóhann, who's ignored Alex for years after becoming a famous music producer. Jóhann wants to take Alex along with him into a cabin in the country to catch up but everything is not what it seems.",19,Comedia,falskar nótur,2016
nan,-,-,Mark Needle,-,-,Comedia,sick day,2016
18,-,-,"['Anna Callegari', 'Sam Klemmer', 'Caralyn Stone']",-,-,Comedia,free the nipple,2016
0,-,Irina Octavia Andronic,Irina Octavia Andronic,-,-,Comedia,the reunion,2016
nan,-,Jonah Feingold,"['Max Godnick', 'Michael Goodman', 'Adam Weinrib']",-,-,Comedia,pokémon writers room,2016
nan,-,"['Joey Fishman', 'Gabriel Lyons Loeb', 'Matt Spevack']",Max Godnick,-,-,Comedia,hamiltrump,2016
nan,-,Nick Rasmussen,Lyndsey Frank,-,-,Comedia,honest roommates,2016
nan,-,-,Sammy Paul,Young Alexis is sat down to hear the truth about Christmas.,3,Comedia,santa's not real?,2016
nan,-,Robin Thedenat,Robin Thedenat,-,12,Comedia,versus dating,2016
60,-,Sarah Conley,Sarah Conley,-,-,Comedia,regeneration,2016
nan,-,Roberta Mucci,"['Alberto Cavallini', 'Roberta Mucci']",-,6,Comedia,marco e il nonno,2016
nan,-,Aaron Zarabi,Aaron Zarabi,-,-,Comedia,save a frat pledge,2016
nan,-,Aaron Zarabi,Aaron Zarabi,-,-,Comedia,how to pee in public in nyc,2016
nan,9.0,Randy Rainbow,"['Randy Rainbow', 'Richard M. Sherman', 'Robert B. Sherman']",Official music video of Braggadocious.,2,Comedia,braggadocious!,2016
nan,-,"['Jay Farnie', 'Ben Granger']",-,A musical short that explores what Jesus was up to post-resurrection.,2,Comedia,inside the cave: the 3 day jesus musical,2016
nan,-,Lilian Cornelis,-,-,-,Comedia,de schlëssel,2016
nan,-,Daði Einarsson,Daði EinarssonÞorgrímur Þráinsson,-,12,Comedia,núll núll 9,2016
nan,-,Lloyd Darling,Lloyd Darling,-,13,Comedia,hip with it,2016
0,-,Peter Kelly,"['Rachel Joravsky', 'Peter Kelly']",-,-,Comedia,hacker,2016
nan,-,Vincent Lamanna,Anthony A. Labriola,"Armed with arcane knowledge and in search of ancient treasure, one adventurer finds himself face to face with cosmic evil like no other.",3,Comedia,beyond the reach of stars,2016
43,-,Ryder Insua,"['Ryder Insua', 'Amy Meyers', 'Megan Sampson']",Four struggling clowns make one last ditch effort to save their business.,7,Comedia,funny money,2016
nan,-,Aytl Jensen,-,-,-,Comedia,la cleptomane,2016
nan,-,Luis Ramos,-,-,-,Comedia,lo del agua al agua,2016
nan,-,Charles Germain,Charles Germain,Students from all over the world meet and interact with American born students. They all are facing awkward use of language as well as different cultural patterns.,-,Comedia,tj street,2016
