puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Carson Malone,Carson Malone,"A cold case breathes new life when a son, hungry for revenge, hunts his father's killer and stops at nothing to track him down.",-,Accion,all units be advised,2022
nan,-,Jay Notley,-,-,15,Accion,hunter becomes hunted 2,2022
nan,-,"[""Bala Mah'moud"", 'Cailin Wade']","['Malini Tolat', 'Cailin Wade']",-,40,Accion,the front door,2022
-,-,Brandon Brown,Brandon Brown,-,3,Accion,duel,2022
nan,-,Laura Ashley Polisena,Laura Ashley Polisena,-,-,Accion,electric shock,2022
nan,-,Jacob Godsend,Jacob Godsend,"After leaving his criminal past behind, Levi comes back after 5 years to help his half brother Sean complete one more job.",-,Accion,remnant,2022
nan,-,Rafael Porto Hill,Rafael Porto Hill,-,-,Accion,maca,2022
nan,-,Dennis Donovan,Ned Ide,"Rumors of War is the remarkable true story about the conflict in 1675 between colonists and indigenous people of New England. Violence, betrayal, and heartbreak combine to fuel a war for land. Fifty-five years after the Mayflower and exactly one-hundred years before the American ... Leer todo",18,Accion,rumors of war,2022
nan,-,Xan Gilmour,Xan Gilmour,"Player has no stable identity; he acts accordingly to various 'Profiles' in a fruitless search for social acceptance - until Aaron, a drug dealer, sends him spiraling out of control.",-,Accion,player profile,2022
nan,-,Andrew Chi Nguyen,Andrew Chi Nguyen,Hardened Hector makes a routine DoorDash delivery.,3,Accion,hardened hector,2022
nan,-,Rodolfo Ledesma,-,-,-,Accion,la traicion,2022
nan,-,Nicholas Schrunk,Dan Carr,"In ""Race to Miami,"" Oracle Red Bull Racing Driver Sergio ""Checo"" Perez's own excitement about the race (along with a little Manhattan street noise) causes a miscommunication between him and Team Principal and CEO Christian Horner, sending Checo on a mission to rush from New York ... Leer todo",11,Accion,race to miami: f1 road trip usa,2022
nan,-,"['Kenneth Forrester', 'Barna Lumpkin Jr.']",Kenneth Forrester,"Man meets woman. Man falls in love with the woman. Both have provocative fantasies, both wish to use the other. Falling in love can lead to happiness. This love can only lead to violence.",29,Accion,rock island woman,2022
nan,-,Levi Dennis,Levi Dennis,-,-,Accion,tech fall,2022
nan,-,Einar Bjarnason,Einar Bjarnason,After the events of the last movie they must go and fight the creature to survive.,8,Accion,the final confrontation,2022
57,-,Ian Zelenka,"['Joseph I Morales', 'Joy Reiss', 'Ian Zelenka']",-,-,Accion,brainstorm,2022
57,-,Steve Whelan,Steve Whelan,-,-,Accion,the hunt,2022
nan,-,Pim Vogels,Pim Vogels,Superfan Zoë will do anything in her power to get a hold of a ticket to her favorite artist.,7,Accion,a ticket to trouble,2022
nan,-,Orion Barnes,Lauren N Crow,-,4,Accion,shadowblades,2022
nan,-,Armando Salomo,"['Armando Salomo', 'Victor Camacho Tejeda']","Three curious students go to a neighborhood to buy drugs, before finishing their task, a police operation forces them to escape with the vendors through a labyrinth of houses and streets to try to save themselves.",18,Accion,cola de rata,2022
nan,-,Binyamin Mijares,Binyamin Mijares,A crazy highway full of crazy cars.,1,Accion,crazy highway,2022
94,-,Jesse van Olderen,"['Roshaan Mirnia', 'Jesse van Olderen']",-,-,Accion,the mission,2022
nan,-,Diego Sandez,Diego Sandez,Rubén and Arturo sit in their car talking about the corruption and violence around them.,4,Accion,acts of reminiscence,2022
nan,-,Divine Sohwo,Divine Sohwo,This are group of friends who went in the jungle for treasures but we're captured by monsters,-,Accion,dern of africa jungle,2022
nan,-,Owen Lezemore,Owen Lezemore,-,-,Accion,the assassins creed and the watch dogs,2022
nan,-,Sammie Hottel,"['Sammie Hottel', 'Gabriel Urbano']",A thief-for-hire takes on a dangerous mission.,-,Accion,longer than night,2022
nan,-,Paris Nicole,Paris Nicole,-,-,Accion,surroundings,2022
nan,-,Kelan Reicher,Kelan Reicher,"Two kids are walking down the street and they see a penny. Ian, a penny collector spots it and wants it to himself. Langdon, just a random kid wants it to spend on something not noticing the rarity of the penny. That's how it begins...",12,Accion,the fight for the penny,2022
nan,-,Alix Yumi Cho,Bolor Saruul,"When two Asian co-workers, Bobby and Kristin, involved with the inadvertent theft of money, they must decide between upholding the model minority stereotype by turning themselves in or using the public's perception to their advantage.",15,Accion,asian drivers,2022
nan,-,Dashiell Jones,Dashiell Jones,-,1,Accion,elemental differences,2022
nan,-,Dashiell Jones,Dashiell Jones,-,1,Accion,return to olympus,2022
nan,-,Dashiell Jones,Dashiell Jones,-,1,Accion,no two masters,2022
nan,-,Dashiell Jones,Dashiell Jones,-,1,Accion,the portal home,2022
nan,-,Dashiell Jones,Dashiell Jones,-,1,Accion,the turn,2022
nan,-,"['Tyler Horner', 'Jake Kopronica']","['Celeste Blandon', 'Jake Kopronica']","It's Halloween night, and Jack O' Chan has a plan. To attend his friend Peter's costume party and ask out Lily, the girl of his dreams. Except. When he arrives, another guy named Chad has already beat him to the punch. So now, it's up to Jack O' Chan to win her heart, before it's... Leer todo",7,Accion,jack o' chan in halloween fight night!,2022
nan,8.5,B.Srinivas,B.Srinivas,"Daughter(Bhavana) got killed in a kidnap, Hero hunts down the people who are beyond this kidnap and murder of his daughter is the plot of the film.",37,Accion,bhavana,2022
nan,-,Michael Stirling,Michael Stirling,An intern at a large company is called into the boss' office and given a special assignment.,11,Accion,the briefcase,2022
nan,-,Braedan Hall,-,"Two nineteen-year-old best friends, Chris and Kevin, are trying to get to their weekly tradition of seeing The Kissy Fish cover band playing at a local dive when they get a flat tire. Once they arrive to buy a spare, they must learn the power of friendship and loyalty when chaos ... Leer todo",-,Accion,grit,2022
nan,-,Darren O'Mahony,-,"It's 885 AD and the kingdoms of Francia have been united for the first time in a century. Charles the Fat, great-grandson of Charlemagne currently wages a slow war against the Viking settlers in Francia. If he is not stopped, soon he will turn his eyes to England. Legendary Vikin... Leer todo",6,Accion,siege of paris,2022
nan,-,Luis Morales,"['Alex Lance Gonzalez', 'Luis Morales', 'Luis Morales']","Henry, wants to escape a life of crime, but is confronted by his past.",-,Accion,fire & blood,2022
nan,-,Dillon Sefah,Dillon Sefah,A young lady is driven by revenge to enter a dangerous tournament.,17,Accion,small hours of the night,2022
nan,-,Jessica Balzano,Jessica Balzano,Leah lives alone with her mother due to her father having left to fulfill his dream as a police officer. Leah has no other choice but to turn to the criminal side of society to provide money for what's left of her family.,7,Accion,det rätta valet,2022
nan,-,"['Dylan Mc', 'Kay']","['Dylan Mc', 'Kay']",In this icy adventure Bond makes his way to the Swiss Alps to face off against one of Spectre's most cunning agents.,15,Accion,death over light ice,2022
nan,-,Scutelnicu Andrei,Andrei Scutelnicu,"After the events of Supravietuitorul I I, Max Wayl discovers that the earth is about to collide with the moon",-,Accion,supravietuitorul iii,2022
nan,-,Rae Lloyd,Rae Lloyd,"Following directly after the first film, it shows the continuation of the fight against the evil Scroo-plop",6,Accion,stupidity 2,2022
nan,-,Johnny Lozano,Johnny Lozano,-,5,Accion,duke,2022
nan,-,Sigit Pradityo,Sigit Pradityo,"Unelected official corrupt makes a transaction to get a position in the government with a ""Jenglot Mustika"". In the middle of transaction the unfortunate event happened and changed him into Titan. Only one man can stop him. LORD RANGGA.",15,Accion,juragan jenglot dari rawa belorong,2022
nan,6.2,Amin Rostami,Amin Rostami,"Following the theft of a bag, a murderer goes after the thieves But at the end all guys will be dead Following the theft of a bag, a murderer goes after the thieves But at the end all guys will be dead Following the theft of a bag, a murderer goes after the thieves But at the end... Leer todo",3,Accion,chaser,2022
nan,-,Ryan Piotrowski,Ryan Piotrowski,A father must try and outrun his daughter if he wants to survive Elterntag.,4,Accion,elterntag,2022
nan,6.9,Aniket Harer,"['Aniket Harer', 'Vaibhavi Joshi']",Level- A story of a girl struggling to reach somewhere. She's running while facing the obstacles with force. Her enemies wait for her on every level and beat the hell out of her. But she's determined to achieve each level of difficulty by hook or by crook. But what happens at the... Leer todo,-,Accion,level an action,2022
nan,9.6,"['Tadas Mickus', 'Paulius Orlovskis']","['Tadas Mickus', 'Paulius Orlovskis']","In the late 90s, a well-organized gang called the Red Zombies gathered in the Baron's Village. Their arrogance and extravagance shocked the Lithuanian officials who saw it all. A high-ranking detective Kestutis Klemas who has been tainted in the past, has been appointed to contro... Leer todo",19,Accion,red zombies,2022
nan,10.0,Kyle Marzullo,Brandon Boothe,"After learning that Thomas Mileston and his business partner Lev Kolshenko have gotten hold of the world's most dangerous pencil, former secret agent David Anderson decides he must return for one more mission.",-,Accion,pencil 3: left for lead,2022
nan,8.4,Jack Vickers,"['George Grozier', 'Jack Vickers']","After joining the Student ID department, Gray Cade is sent on his first job to steal the ID of the student Logan Myers. With his boss watching closely. One mistake can be catastrophic to Grays future.",4,Accion,virgin wars (2022 remake),2022
nan,-,Jac Brown,Jac Brown,-,-,Accion,my name is jimbo,2022
nan,-,Marquis Goodman,Marquis Goodman,"When crime returns to the city, It's up to Bat-Bear and Robin to save the day. Meanwhile, a new dynamic duo begins to develop their roles as heroes.",20,Accion,the bear knight returns,2022
71,-,Fran Campos,Fran Campos,"Screenplay by Fran Campos based on the characters from ""Streets of Rage"" property of SEGA",25,Accion,rage,2022
nan,-,Kayla Kelsall,Frank Minjarez,Ben discovers that an AI he and Allison created is being used for something unexpected. He tries to convince Allison to help him investigate.,-,Accion,the data scientist,2022
nan,-,Brandon James Falconer,Brandon James Falconer,"Grim times have fallen onto the Ghostbuster franchises - most have gone out of business due to a lack of paranormal activity. Now, The Ghostbuster spends his days waiting for something to happen again - until one day his wish is granted.",21,Accion,the ghostbuster pt. 2,2022
nan,-,Zack Hankins,"['Alex Hankins', 'Zack Hankins', 'Mya Richter']",-,38,Accion,the fallen cadet,2022
nan,-,Zack Hankins,"['Alex Hankins', 'Zack Hankins', 'Mya Richter']",-,38,Accion,the fallen cadet,2022
100,-,"['Isabella Blanco Hilm', 'Simon Stevens Marcussen', 'Nicolai Munck Pedersen']","['Isabella Blanco Hilm', 'Simon Stevens Marcussen', 'Nicolai Munck Pedersen']","Frederik learns that his mother's sickness has worsened, and he can't afford her medicine. He is then introduced to a chance of winning an enormous sum in a game of cards, but he has no idea what sinister secrets lies beneath the game.",12,Accion,samsara,2022
nan,6.4,James C. Williamson,James C. Williamson,"The sole survivor of a crashed ship, Cass awakens in a hostile alternate version of Earth. Devoid of any memory, her only clue is a mysterious device she carries with her that is continuously counting down towards an unknown climax.",19,Accion,exo sapien,2022
nan,-,Mouhamed Dione,Mouhamed Dione,-,-,Accion,gawlo,2022
nan,-,Omar De Leon,-,"Marvyn's fascination with chaos and reveling in infinite bliss has stirred up issues, forcing the delirious teen to race home with a duffel bag full of cash and cops on his trail. Epilepsy Warning.",5,Accion,rich insanity,2022
nan,-,"['Connor Mc', 'Farlane']","['Joseph Banks', 'Connor Mc', 'Farlane']",-,-,Accion,terror at belgrave terrace,2022
nan,9.2,"['Tim Lidard', 'James Szymkow-Mc', 'Kenney']","['Johnny Laing', 'James Szymkow-Mc', 'Kenney']",Baltimore Bomb follows the life of a grizzled and aging Baltimore vigilante.,40,Accion,baltimore bomb,2022
nan,-,Arthur Gallery,Arthur Gallery,"A young low-life woman, haunted by anxiety, embarks on a dangerous interview for an infamous corporation in order to turn her life around and make her esteemed father proud.",15,Accion,genesis x,2022
nan,-,Benjamin Porter,"['Conor Barrow', 'Christopher Boyle', 'Benjamin Porter']",-,40,Accion,cold-hearted cunts,2022
nan,-,Garry Owens,Aidan MColton BGarry Owens,"With the ever looming threat of KHH, the team assembles to take it down. The team launches an unprecedented assault to catch the occupants off guard. With unspeakable acts having been committed, the team walks away with the satisfaction of the mission being completed. However, an... Leer todo",-,Accion,topgob,2022
nan,-,Hadi Ismail,Hadi Ismail,"Baalbeck, 2030, the economic and industrial heart of the Middle East, was invaded by UFOs. Highways were clogged with flying objects, military bases were attacked and destroyed, and cities were besieged. When aliens landed, they were met by the Baalbeck Defense Corps. The aliens ... Leer todo",-,Accion,the resilience of baalbek,2022
nan,8.7,Jack Vickers,"['Josh Foxon', ""Adam O'Neill Gibbins"", 'Jack Vickers']","For their last college project, 4 Students are tasked at making a short film.",9,Accion,despondency,2022
nan,-,"['Cristóbal de Alba', 'Benjamin Soto']","['Benjamin Soto', 'Cristóbal de Alba']","What is the nature of a true freerider? Abraham Hochstrasser, one of the greatest exponents of jetski freeride in the world, will face himself by imposing the biggest challenge of his career: jumping from a 15-meter waterfall on a jetski. Guided by the flow of the water, he will ... Leer todo",-,Accion,cascada,2022
