actor,año_nacimiento,que_hace,conocido_por,lista premios
Craig Stevenson,,"['Reparto', 'Equipos adicionales', 'Producción']","['El maquinista (2004)', 'Los fantasmas de Goya (2006)', 'Way Down (2021)']",[]
Elizabeth Giordano,,"['Reparto', 'Producción']",[],
Warren Serkin,,['Reparto'],[],
Daphné Hacquard,,"['Reparto', 'Música']",[],
Lorenzo Penn,,['Reparto'],[],
Ruben van der Meer,1970.0,"['Reparto', 'Guion', 'Edición']","['Plan C (2012)', 'La entrega (1999)']","['TeleVizier-Ring Gala, Netherlands']"
Katri Seppälä,,['Reparto'],[],
Francesca Ferro,,['Reparto'],[],
Kurt Schoonraad,,['Reparto'],[],
Bosco Edjamboya,,['Reparto'],[],
Perry Poston,,['Reparto'],[],
Leroy Morgan III,,"['Reparto', 'Producción']",[],
Nancy Giles,1960.0,"['Reparto', 'Guion']","['Armas de mujer (1988)', 'Ejecución inminente (1999)', 'Big (1988)']",['Daytime Emmy Awards']
Mia Smith,,['Reparto'],[],
Yue Wu,1976.0,"['Reparto', 'Producción', 'Dirección']","['Chinese Kung Fu (2010)', 'Xi you ji (2011)']",['Chinese American Film Festival (C.A.F.F.)']
Alexandra Creighton,,['Reparto'],[],
Joel Otukho,,['Reparto'],[],
Kirk Hatch,,['Reparto'],[],
Jeffrey Sanford,,['Reparto'],[],
John Bennett,1941.0,"['Reparto', 'Banda sonora']","['George de la jungla (1997)', 'Independence Day (1996)', 'Sólo los tontos se enamoran (1997)']",['Western Heritage Awards']
Noni Ioannidou,1958.0,['Reparto'],"['Me thea sto pelago (2004)', 'To magiko gyali (1988)', 'Mia nyhta tou Avgoustou (2022)']",
Taylour Paige,1990.0,"['Reparto', 'Producción']","['Zola (2020)', 'La madre del blues (2020)']",['Film Independent Spirit Awards']
Faraz Ayub,,['Reparto'],[],"['Lift-Off Global Network, London']"
Harry Wight,,['Reparto'],['Thieves (2020)'],
Ranjita Chakravarty,1958.0,['Reparto'],"['Yo nunca (2020)', 'The Room with a View (2020)']",['Tagore International Film Festival']
Ahmed,1982.0,"['Reparto', 'Producción', 'Guion']","['Sound of Metal (2019)', 'Nightcrawler (2014)']","['Academy Awards, USA', 'Berlin International Film Festival', 'British Independent Film Awards', 'Primetime Emmy Awards', 'Satellite Awards', 'Gotham Awards', 'Film Independent Spirit Awards', 'Kansas City Film Critics Circle Awards', 'Las Vegas Film Critics Society Awards', 'Locarno International Film Festival', 'London Critics Circle Film Awards', 'Nashville Film Festival', 'National Board of Review, USA', 'Palm Springs International Film Festival', 'Provincetown International Film Festival', 'San Diego Film Critics Society Awards', 'Santa Barbara International Film Festival', 'Toronto Film Critics Association Awards', 'Geneva International Film Festival - Tous Écrans', 'Chlotrudis Awards', 'Austin Film Critics Association', 'IMDb STARmeter Awards', 'Telluride Film Festival, US', 'New York Film Critics, Online', 'The Webby Awards', 'Georgia Film Critics Association (GAFCA)', 'Utah Film Critics Association Awards', 'Oklahoma Film Critics Circle Awards', 'Houston Film Critics Society Awards', 'Online Film & Television Association', 'International Online Cinema Awards (INOCA)', 'MTV Video Music Awards (VMA)', ""Indiewire Critics' Poll"", 'Gold Derby Awards', 'Nevada Film Critics Society', 'Atlanta Film Critics Circle', 'Online Association of Female Film Critics', 'Greater Western New York Film Critics Association Awards', 'North Dakota Film Society', 'Sunset Film Circle Awards', 'Columbus Film Critics Association', 'Seattle Film Critics Society', 'Gold List', 'VHS Awards']"
Vin Crease,,"['Guion', 'Dirección', 'Reparto']",[],[]
Dev Goel,,"['Reparto', 'Guion', 'Equipos adicionales']",[],[]
Gabriele Stella,,['Reparto'],[],
Oddgeir Thune,,"['Reparto', 'Guion']",[],
Robert Woodhall,,['Reparto'],[],
Yangzom Brauen,,"['Dirección', 'Reparto', 'Producción']","['Born in Battle (2015)', 'Who Killed Johnny (2013)', 'Æon Flux (2005)']","['Thomas Edison Film Festival', 'Fribourg International Film Festival', 'Max Ophüls Festival', 'Moab Film Festival', 'Landshut Short Film Festival', 'Chicago Comedy Film Festival', 'FARCUME Festival de Curtas-Metragens de Faro', 'Costa Rica International Film Festival']"
Vince O'Keefe,,['Reparto'],[],
Tim Crumpton,,['Reparto'],[],
Ali Froid,,"['Reparto', 'Equipos adicionales', 'Producción']","['Full Bloom (2013)', 'Consumed (2014)']",
Philip Seymour Hoffman,1967.0,"['Reparto', 'Producción', 'Dirección']","['The Master (2012)', 'Truman Capote (2005)', 'Antes que el diablo sepa que has muerto (2007)']","['Academy Awards, USA', 'Boston Society of Film Critics Awards', 'BAFTA Awards', 'Critics Choice Awards', 'Chicago Film Critics Association Awards', 'Dallas-Fort Worth Film Critics Association Awards', 'Florida Film Critics Circle Awards', 'Ft. Lauderdale International Film Festival', 'Golden Globes, USA', 'Satellite Awards', 'Gotham Awards', 'Film Independent Spirit Awards', 'Kansas City Film Critics Circle Awards', 'London Critics Circle Film Awards', 'Los Angeles Film Critics Association Awards', 'National Board of Review, USA', 'National Society of Film Critics Awards, USA', 'Online Film Critics Society Awards', 'San Diego Film Critics Society Awards', 'Santa Barbara International Film Festival', 'Screen Actors Guild Awards', 'Southeastern Film Critics Association Awards', 'Toronto Film Critics Association Awards', 'Venice Film Festival', 'Schermi d’Amore - Verona Film Festival', 'Vancouver Film Critics Circle', 'Sant Jordi Awards', 'Phoenix Film Critics Society Awards', 'Chlotrudis Awards', 'Central Ohio Film Critics Association', 'Durban International Film Festival', 'Austin Film Critics Association', 'Washington DC Area Film Critics Association Awards', 'International Cinephile Society Awards', 'St. Louis Film Critics Association, US', 'Alliance of Women Film Journalists', 'New York Film Critics, Online', 'Iowa Film Critics Awards', 'Denver Film Critics Society', 'Georgia Film Critics Association (GAFCA)', 'SESC Film Festival, Brazil', 'Utah Film Critics Association Awards', 'Oklahoma Film Critics Circle Awards', 'Houston Film Critics Society Awards', 'Online Film & Television Association', ""International Online Film Critics' Poll"", 'Awards Circuit Community Awards', 'Italian Online Movie Awards (IOMA)', 'International Online Cinema Awards (INOCA)', 'Internet Film Critic Society', ""Indiewire Critics' Poll"", 'North Carolina Film Critics Association', 'Gold Derby Awards', '20/20 Awards', 'Días de Cine Awards']"
Aakisha Bista,,['Reparto'],[],
Clara Lago,1990.0,"['Reparto', 'Banda sonora']","['La cara oculta (2011)', 'Tengo ganas de ti (2012)', 'Ocho apellidos vascos (2014)']","['Berlin International Film Festival', 'Toulouse Cinespaña', 'Yoga Awards', 'Premios Macondo']"
Peter Barton,1956.0,['Reparto'],"['Noche infernal (1981)', 'Los poderes de Matthew Star (1982)']",[]
Jarkko Grönroos,,['Reparto'],[],
Gordon Henson,,"['Cámara y electricidad', 'Reparto', 'Efectos especiales']",[],
Elena Sopova,,['Reparto'],[],
Niamo Batchelor,,"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Anne L. Nathan,,"['Reparto', 'Banda sonora']",[],
Lisa Owen,,"['Reparto', 'Guion']","['Los insólitos peces gato (2013)', 'Pecado original (2001)', 'Super Nacho (2006)']","['Ariel Awards, Mexico', 'Baja International Film Festival']"
Marion Joncquemat,,['Reparto'],[],
Jesse Aquiningo,,"['Reparto', 'Dirección', 'Producción']",[],
Gabriel Vaughan,,"['Reparto', 'Cámara y electricidad']","['La sonrisa de Mona Lisa (2003)', 'Spooky Action (2023)']",
Melinda Wade,,['Reparto'],[],
Scarlett Johansson,1984.0,"['Reparto', 'Producción', 'Dirección']","['Lost in Translation (2003)', 'Her (2013)', 'Los Vengadores (2012)']","['Academy of Science Fiction, Fantasy & Horror Films, USA', 'Boston Society of Film Critics Awards', 'BAFTA Awards', 'César Awards, France', 'Dallas-Fort Worth Film Critics Association Awards', 'Family Film Awards', 'Florida Film Critics Circle Awards', 'Golden Camera, Germany', 'Golden Rooster Awards', 'Satellite Awards', 'Gotham Awards', 'Hasty Pudding Theatricals, USA', 'Hollywood Film Awards', 'Film Independent Spirit Awards', ""Kids' Choice Awards, USA"", 'Los Angeles Film Critics Association Awards', 'MTV Movie + TV Awards', 'Palm Springs International Film Festival', ""People's Choice Awards, USA"", 'Santa Barbara International Film Festival', 'Teen Choice Awards', 'Toronto Film Critics Association Awards', 'Venice Film Festival', 'Walk of Fame', 'Young Artist Awards', 'YoungStar Awards', 'Seattle Film Critics Awards', 'Vancouver Film Critics Circle', 'Sant Jordi Awards', 'Chlotrudis Awards', 'Austin Film Critics Association', 'Rome Film Fest', 'St. Louis Film Critics Association, US', 'Alliance of Women Film Journalists', 'Detroit Film Critics Society Awards', 'New York Film Critics, Online', 'Scream Awards', 'Dublin Film Critics Circle Awards', 'Denver Film Critics Society', 'CinEuphoria Awards', 'SESC Film Festival, Brazil', 'Utah Film Critics Association Awards', 'Online Film & Television Association', ""Women's Image Network Awards"", 'Italian Online Movie Awards (IOMA)', 'Huading Award', 'Golden Schmoes Awards', 'Behind the Voice Actors Awards', 'Women Film Critics Circle Awards', 'International Online Cinema Awards (INOCA)', 'Nevada Film Critics Society', 'Action Icon Awards', 'Russian National Movie Awards', 'Premiere New Power Awards', 'Online Association of Female Film Critics', 'Greater Western New York Film Critics Association Awards', 'Blogos de Oro', 'Golden Tomato Awards (Rotten Tomatoes)', 'VHS Awards']"
Peter Masterton,,"['Reparto', 'Guion', 'Guion y continuidad']",[],
Michael-Leon Wooley,,"['Reparto', 'Banda sonora']",['AJ and the Queen (2020)'],
Daniel Angelus,,['Composición'],[],"['Best Shorts Competition', 'Top Indie Film Awards', 'New York Film Awards', 'Sunny Side Up Film Festival', 'Vesuvius International Film Festival', ""Cowpokes Int'l Film Festival""]"
James Hillier,1973.0,"['Reparto', 'Guion', 'Producción']","['The Crown (2016)', 'Grandes esperanzas (1999)']",
Alexa Sommer,,['Reparto'],[],
Katie Stratford,,['Reparto'],[],
Ted Fenton,,"['Reparto', 'Producción']","['The Sad Guy (2009)', 'Mentes criminales (2005)']",
Jennifer Quanz,2001.0,['Reparto'],[],[]
Isabelle Cornish,1994.0,['Reparto'],"['Puberty Blues (2012)', 'Inhumans (2017)', 'Nueve perfectos extraños (2021)']",[]
Clifton Collins Jr.,1970.0,"['Reparto', 'Producción', 'Dirección']","['Star Trek (2009)', 'Truman Capote (2005)', 'Traffic (2000)']","['Boston Society of Film Critics Awards', 'Denver International Film Festival', 'Nosotros Golden Eagle Awards', 'Phoenix Film Festival', 'Screen Actors Guild Awards', 'Sundance Film Festival', 'Savannah Film Festival', 'Bilbao Seriesland Festival']"
Michelle Huynh,,"['Efectos visuales', 'Producción', 'Dirección de producción']",[],['Arrow International Film Festival']
Kim Estes,,"['Reparto', 'Producción', 'Cámara y electricidad']","['Underdog (2019)', 'To Be Me (2019)', 'Together (2019)']","['Primetime Emmy Awards', 'L.A. Shorts Fest', 'Accolade Competition', 'Telly Awards', 'Culver City Film Festival', 'WRPN Global Webisode Competition', 'Virgin Spring Cinefest', 'Silicon Beach Film Festival', 'Silver State Film Festival', 'Cult Critic Movie Awards', 'Royal Wolf Film Awards']"
Ian Holm,1931.0,"['Reparto', 'Animación', 'Equipos adicionales']",['Brazil (1985)'],"['Annie Awards', 'Boston Society of Film Critics Awards', 'BAFTA Awards', 'Critics Choice Awards', 'CableACE Awards', 'Cannes Film Festival', 'Fantasporto', 'Genie Awards', 'Kansas City Film Critics Circle Awards', 'National Board of Review, USA', 'Newport Beach Film Festival', 'Royal Television Society, UK', 'Santa Fe Film Critics Circle Awards', 'Screen Actors Guild Awards', 'Toronto Film Critics Association Awards', 'Phoenix Film Critics Society Awards', 'Online Film & Television Association', 'Awards Circuit Community Awards', 'Gold Derby Awards']"
Adam Driver,1983.0,"['Reparto', 'Producción', 'Banda sonora']",['Paterson (2016)'],"['Academy of Science Fiction, Fantasy & Horror Films, USA', 'Camerimage', 'Chicago Film Critics Association Awards', 'Dallas-Fort Worth Film Critics Association Awards', 'Florida Film Critics Circle Awards', 'Gotham Awards', 'Hamptons International Film Festival', 'Film Independent Spirit Awards', 'Kansas City Film Critics Circle Awards', ""Kids' Choice Awards, USA"", 'Los Angeles Film Critics Association Awards', 'Monte-Carlo TV Festival', 'MTV Movie + TV Awards', 'Online Film Critics Society Awards', 'Palm Springs International Film Festival', 'San Diego Film Critics Society Awards', 'Santa Barbara International Film Festival', 'Southeastern Film Critics Association Awards', 'Teen Choice Awards', 'Toronto Film Critics Association Awards', 'Venice Film Festival', 'Vancouver Film Critics Circle', 'Sant Jordi Awards', 'Washington DC Area Film Critics Association Awards', 'IMDb STARmeter Awards', 'Maui Film Festival', 'Telluride Film Festival, US', 'Alliance of Women Film Journalists', 'Detroit Film Critics Society Awards', 'Indiana Film Journalists Association, US', 'Dublin Film Critics Circle Awards', 'Georgia Film Critics Association (GAFCA)', 'Utah Film Critics Association Awards', 'Oklahoma Film Critics Circle Awards', 'Houston Film Critics Society Awards', 'Online Film & Television Association', 'Awards Circuit Community Awards', 'Women Film Critics Circle Awards', 'Internet Film Critic Society', ""Indiewire Critics' Poll"", 'North Carolina Film Critics Association', 'Phoenix Critics Circle', 'Nevada Film Critics Society', 'Yoga Awards', 'AACTA International Awards', 'Philadelphia Film Critics Circle Awards', 'Atlanta Film Critics Circle', 'Online Association of Female Film Critics', 'Hollywood Critics Association', 'Greater Western New York Film Critics Association Awards', 'DiscussingFilm Critic Awards', 'Chicago Indie Critics Awards (CIC)', 'Columbus Film Critics Association', 'Seattle Film Critics Society', 'Odyssey Awards', 'San Francisco Film Awards Night']"
Kelly O'Neal,,"['Reparto', 'Producción', 'Dirección']",[],[]
Eva Mendes,1974.0,"['Reparto', 'Dirección', 'Guion']",['Los otros dos (2010)'],"['Giffoni Film Festival', 'Capri, Hollywood']"
Gayatri Bahl,,"['Reparto', 'Producción', 'Dirección']",['New Amsterdam (2018)'],"['Big Apple Film Festival and Screenplay Competition', 'The Art of Brooklyn Film Festival']"
Robert Factor,2012.0,"['Reparto', 'Guion', 'Producción']","['Mourning in China (2013)', 'Pleasures (2010)', 'Stuck (2007)']","['Accolade Competition', 'The Indie Gathering International Film Festival', 'Action on Film International Film Festival, USA', 'Nevada International Film Festival, US', 'Official Best of Fest', 'SkyFest Film & Script Festival', 'Wendys Shorts Awards', 'Golden Earth Film Award', 'Port Blair International Film Festival', 'Uruvatti International Film Festival', 'Golden Sparrow International Film Festival', 'Rome Indie Film Fest', 'Cult Jury Film Fest', 'Bharatha Desam International Film Festival']"
Emma Engelsen,,['Reparto'],"['We Believe You (2024)', 'Riverfork Community College (2021)']",
Christopher Lawford,1955.0,"['Reparto', 'Producción']","['Herida abierta (2001)', 'Trece días (2000)']",[]
Enid Graham,1970.0,['Reparto'],"['Mare of Easttown (2021)', 'Mindhunter (2017)', 'La línea roja (2019)']",[]
Sien Eggers,1951.0,['Reparto'],"['Het eiland (2004)', 'Red Sonja (2011)', 'Spitsbroers (2015)']",[]
Jeffrey Rowe,1979.0,"['Reparto', 'Producción']","['Ryômaden (2010)', 'The Silent Service (2023)', 'Matinee (2019)']",[]
Matt Barnish,,['Reparto'],[],
James Madio,1975.0,"['Reparto', 'Producción', 'Guion']","['The Featherweight (2023)', 'El Pingüino (2024)', 'La oferta (2022)']","['Young Artist Awards', 'California Independent Film Festival', 'Boston International Film Festival', 'Florence Film Awards']"
Catherine Lloyd Burns,1961.0,"['Reparto', 'Guion']","['Más que amigos (2000)', 'Michael (1996)', 'Un grito en la noche (2000)']",[]
Vishaal Ram,,['Reparto'],[],
Frank Adonis,1935.0,"['Reparto', 'Dirección', 'Guion']","['Uno de los nuestros (1990)', 'Toro salvaje (1980)']",[]
Kevin Carroll,,"['Reparto', 'Producción']",[],[]
Flora Martínez,1977.0,"['Reparto', 'Música', 'Dirección']",['Itzia Tango y Cacao (2023)'],"['Biarritz International Festival of Latin American Cinema', 'Cartagena Film Festival', 'Málaga Spanish Film Festival']"
Sarah Griffin,,"['Producción', 'Guion', 'Dirección']",[],"['Indie Short Fest', 'Jelly Film Festival']"
David Haley,,"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Música']","['Angie Tribeca (2016)', 'Anatomía de Grey (2005)']",
Lola Cès,,['Reparto'],[],
Makiko Watanabe,1968.0,"['Reparto', 'Guion']",['Chichi o tori ni (2012)'],"['Asia-Pacific Film Festival', 'Mainichi Film Concours', 'Yokohama Film Festival', 'Asian Film Awards']"
Matthew Wolfe,,"['Reparto', 'Dirección', 'Guion']",[],"['Pocono Mountains Film Festival', 'Route 66 Film Festival', 'Charleston International Film Festival', 'Hot Springs Documentary Film Festival', 'Trail Dance Film Festival']"
Mike Jimerson,,['Reparto'],[],
Babak Noori,,"['Reparto', 'Dirección', 'Guion']",[],['Short to the Point International Film Festival']
Grace Roubidoux,,['Reparto'],"['CobraGator (2018)', 'Legend of Souls (2011)']",
Leandro Ramos,1981.0,"['Reparto', 'Guion', 'Dirección']","['Larica Total (2008)', 'Choque de Cultura Show (2018)']",[]
Ha Viet Dung,,['Reparto'],[],
Clovis Cornillac,1967.0,"['Reparto', 'Dirección', 'Guion']","['Largo domingo de noviazgo (2004)', 'Astérix en los Juegos Olímpicos (2008)', 'La insoportable levedad del ser (1988)']","['César Awards, France', 'Prix Jean Gabin']"
Robin M. Henry,,"['Producción', 'Guion', 'Reparto']",[],[]
Yu Lei,1977.0,['Reparto'],"['Wo de Tang chao xiong di (2009)', 'Ai you lai sheng (2009)', 'Xing cun ri (2011)']",
Suzanne Marie Berman,,"['Reparto', 'Vestuario', 'Equipos adicionales']",[],
Jason Isaacs,1963.0,"['Reparto', 'Producción', 'Animación']","['Harry Potter y la cámara secreta (2002)', 'El patriota (2000)', 'La muerte de Stalin (2017)']","['Satellite Awards', 'Film Independent Spirit Awards', 'San Diego Film Critics Society Awards', 'Empire Awards, UK', 'Houston Film Critics Society Awards', 'International Film Festival for Peace, Inspiration and Equality', 'Behind the Voice Actors Awards', 'Gold Derby Awards']"
Alexandra Turshen,1986.0,"['Reparto', 'Dirección', 'Producción']","['Carrera al éxito (2022)', 'Ray Donovan (2013)', 'Red Oaks (2014)']","['Seattle Shorts Film Festival', 'FilmOut San Diego, US', 'Philadelphia Independent Film Festival, US', 'Cinema World Fest Awards', 'Gold Movie Awards', 'Oniros Film Awards', 'Olympus Film Festival', 'Florence Film Awards', 'New York Movie Awards']"
Erik Ståhlberg,1962.0,['Reparto'],"['Un hombre llamado Ove (2015)', 'Saltön (2005)', 'Tras la venganza (1999)']",
Candela Fernandez,,"['Reparto', 'Equipos adicionales']",[],[]
