puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
8.1,-,Jeffrey Bunzendahl,"In the high stakes world of espionage, sometimes you've got one chance... WILSON CHANCE, secret agent for the Canadian government. He lives for the moment. He lives for excitement. He lives for danger. Actually, he just hopes he lives! What starts off as a routine surveillance assignment, turns into a deadly game of spy versus spy, as Wilson Chance becomes unwittingly... Leer todo",-,Comedia,wilson chance,2005
7.2,Bashar Shbib,Bashar Shbib,"What's a girl to do when her biological clock is ticking, yet marriage and a husband are the furthest thing from her mind? SILENT MEN follows the trials and tribulations of one very modern-minded young woman, Patricia, as she tries to plan out her motherhood. With the enlisted help of her best friend Liam she interviews on video dozens of men to find a suitable potent... Leer todo",87,Comedia,silent men,2005
-,Nickolay Todorov,Nickolay Todorov,-,-,Comedia,vultures,2005
7.4,Guy Logan,Guy Logan,"Bong, James Bong's his name and smokin', pimpin' and saving the planet from lack of hemp is his game. Secret Agent 420 (Rich Trapp) and his entourage of sexy Bong Girls embark on a dangerous mission to save the Queen of England. Bong skates, snowboards, skydives, rides, motorcross and of course... puffs his way through this interactive, stoney adventure/comedy that is... Leer todo",80,Comedia,secret agent 420,2005
5.6,Chris Jaymes,Chris Jaymes,"The youngest son of a legendary Hollywood producer, a Robert Evans type, accepts a bribe from his father to document his death.",96,Comedia,in memory of my father,2005
5.0,Wes Craven,Kevin Williamson,-,97,Comedia,cursed,2005
5.4,Barry Bowles,-,"With hopes of making a quick buck to pay off some debt, a man throws a Luau themed out of party that quickly becomes out of control.",90,Comedia,the luau,2005
5.3,Tim Sullivan,"['Chris Kobin', 'Tim Sullivan', 'Chris Kobin']","Eight college students travelling to Florida for Spring Break stumble into a remote town in Georgia, where they are set upon by the residents.",87,Comedia,2001 maniacs,2005
5.8,Barry W. Blaustein,Ricky Blitt,-,94,Comedia,the ringer,2005
5.3,Evan Oppenheimer,Evan Oppenheimer,-,86,Comedia,alchemy,2005
6.9,David E. Rice,David E. Rice,A group of long time friends discover they are not who they thought they were on an evening out in the city.,94,Comedia,lava lounge,2005
4.1,Dirk Hagen,"['Mitch Wilson', 'William L. Arance']",A ragtag group of misfit limo drivers find themselves embroiled in a plot to assassinate the Vice President of the United States.,93,Comedia,wheelmen,2005
6.2,Alan Simpson,Johanna Spyri,Young orphan Heidi (Emma Bolger) stays with her grandfather (Max von Sydow) in the mountains.,80,Comedia,heidi,2005
3.3,Colin Kaye,Colin Kaye,"A Martial Artist, afflicted with a disease that makes beautiful women want to kill him, goes on a suicide mission to find true love anyway.",82,Comedia,all babes want to kill me,2005
3.3,Nick Gregory,"['Nick Gregory', 'Kirk Aanes']","Two married couples are about to give new meaning to the phrase Love Thy Neighbor. When these best friends become more than just friends, one simple game leads to another. A twisted comedy about relationships, deception, and consequences.",89,Comedia,love thy neighbor,2005
4.2,Jeff Oppenheim,Jeff Oppenheim,"Josh, a shy, good-natured street performer, is aided in his quest for love by his two womanizing friends, Tim and Sean, who place a personal ad on his behalf and interview all of the candidates they consider not ""out of his league"".",90,Comedia,funny valentine,2005
5.4,Raul Inglis,Raul Inglis,Life in the 50's with the hopper family !,-,Comedia,better days,2005
5.1,George Mihalka,"['Richard Goudreau', 'René Brisebois', 'François Camirand']","Four years later, Stan invites his men closed in an outfitter retirement. Their goal: to face the team of the legends of the National League.",121,Comedia,les boys iv,2005
5.1,Lorena David,Jeff Schectman,"In this action-comedy, four twenty-something friends are looking for love and having no luck. While on a ski trip, one of them finds passion with a beautiful girl after a random accident on the icy slopes. The others quickly conclude that the extreme circumstances of the accident were what caused love to bloom. They decide that the path to true love is to purposely se... Leer todo",96,Comedia,extreme dating,2005
7.5,"['Steve Box', 'Nick Park']","['Steve Box', 'Nick Park', 'Mark Burton']",-,85,Comedia,the curse of the were-rabbit,2005
5.1,Monika Mitchell,"['Frank Cassini', 'John Cassini']","A talented, but struggling actor is willing to go to any length to get a job - including ""break a leg""... especially those of other actors.",98,Comedia,break a leg,2005
6.4,Wayne Wang,"['Kate Di', 'Camillo', 'Joan Singleton']",-,106,Comedia,because of winn-dixie,2005
6.0,Breck Eisner,"['Clive Cussler', 'Thomas Dean Donnelly', 'Joshua Oppenheimer']",-,124,Comedia,sahara,2005
6.5,Mike Mills,"['Walter Kirn', 'Mike Mills']",-,96,Comedia,thumbsucker,2005
5.4,Guy Jacques,"['Constantine Attia', 'Guy Jacques', 'Emmanuel List']","A poor kid nicknamed Kubrick loves movies and dreams about being an award winning director. One day, he stumbles upon a movie shoot, gets confused with a real movie maker and takes the equipment he needs to shoot his movie.",105,Comedia,ze film,2005
4.8,James Quattrochi,Vincent Pagano,-,105,Comedia,"jesus, mary and joey",2005
6.8,Ruba Nadda,Ruba Nadda,"One day, when Sabah least expects it, she falls in love with the wrong man. She's Muslim, he's not. Unbeknownst to her family, she goes on a whirlwind affair before both culture and love collide.",86,Comedia,sabah,2005
3.6,Richard Gabai,Martin Olmedo,"Unable to spend time with his father, Ryan befriends a group of cyclists and as Ryan's dog gets stolen, they soon find themselves involved in a big dognapping ring--dogs being stolen for research purposes.",79,Comedia,the bike squad,2005
3.5,John Asher,"['Jenny Mc', 'Carthy-Wahlberg']",A jilted photographer goes on a mission to get back at her philandering model boyfriend and along the way discovers that not all love is created equal.,91,Comedia,dirty love,2005
5.1,Antony Szeto,"['Trevor Morris', 'Yeung-Ping Sze', 'Antony Szeto']","A town is attacked by a deadly creature. The only thing that can stop it is the DragonBlade, but the one who knows where it is won't tell others, since untold peril await anyone who finds this legendary weapon.",85,Comedia,lung do kei yuen,2005
5.3,Michael Parness,Michael Parness,A suicidal comedy about two young lovers who get married and escape from a mental institution in search of new ways to die...and the white light.,115,Comedia,my suicidal sweetheart,2005
5.4,Stephen Herek,"['John J. Mc', 'Laughlin', 'Scott Lobdell', 'Robert Ramsey']",-,100,Comedia,man of the house,2005
6.2,"['Bobby Farrelly', 'Peter Farrelly']","['Lowell Ganz', 'Babaloo Mandel', 'Nick Hornby']",Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.,104,Comedia,the perfect catch,2005
6.8,Bruce Van Dusen,Josh Alexander,"A ""coming of age"" story where two old friends flee from New York City on a three-day road trip to Montreal, Canada to escape their problems.",80,Comedia,backseat,2005
3.8,"['David Gaz', 'Annelie Wilder']","['David Gaz', 'Kevin Poore']","This is how it works: In nature, the heat and pressure of the earth turns coal into diamonds over a period of thousands of years. Industrial diamonds are created by processing coal in a machine that mimics the heat and pressure of the earth. Because coal is the carbonized remains of prehistoric plants and animals, it is made up of the same chemical components found in... Leer todo",85,Comedia,diamond zero,2005
4.1,"['Tim Mc', 'Cann']","['Tim Mc', 'Cann']",A desperate man ventures into a dangerous and sordid underworld of crime and pornography in search of his severed genitalia which is held for ransom by his disgruntled former girlfriend.,78,Comedia,nowhere man,2005
3.9,Brad Martin,David Leitch,"In the spring of 1986, no one had heard of Frank Sledge. One year later, Bloodfight 2 was #1 at the box office... And a star was born.",83,Comedia,sledge: the untold story,2005
5.2,"['Dave Borthwick', 'Jean Duval', 'Frank Passingham']","['Serge Danot', 'Raoff Sanoussi', 'Stephane Sanoussi']",-,81,Comedia,de magische draaimolen,2005
5.1,Katrina Holden Bronson,Katrina Holden Bronson,-,100,Comedia,daltry calhoun,2005
6.5,Thomas Vinterberg,Lars von Trier,-,105,Comedia,dear wendy,2005
8.1,Topher Straus,"['Smith Glover', 'Topher Straus']",-,-,Comedia,krush,2005
7.1,Jim Groom,"['Tim Dennison', 'Jim Groom', 'David Read']",-,89,Comedia,room 36,2005
2.8,Philip Spink,Annie Frazier Henry,Two men are on the run from a nasty sheriff and some bikers after they get accused of robbing locals who got together to play Bingo.,83,Comedia,fugitives run,2005
6.7,Alan Berger,Alan Berger,"Presented with an ultimatum by the Mrs. (she wants another child; Tom thinks one's enough, especially since their brood is in rehab: ""What are you going for, group discount?""), Tom finds himself out in the world, alone. Tom's life goes in a tailspin as he juggles alimony and rehab payments while his job goes south, courtesy of his corrupt partner Mike. Yet he manages ... Leer todo",78,Comedia,halfway decent,2005
4.2,Bob Decout,"['Bob Decout', 'Thierry Forte']",-,94,Comedia,les gens honnêtes vivent en france,2005
6.7,"['Rob Mc', 'Kittrick']","['Rob Mc', 'Kittrick']",-,94,Comedia,waiting...,2005
4.2,Caleb Emerson,"['Haig Demarjian', 'Caleb Emerson']","Thrill to the mayhem that ensues when ever-lovable serial killer Red Toole sets off on a globe-trotting quest in search of his missing wife, the lovely Violet, caught in the clutches of the evil Baron Nefarious who, of course, plans to conquer the world (or something) by turning everyone into mindless zombie slaves! The story may sound familiar, but trust us, you've n... Leer todo",97,Comedia,die you zombie bastards!,2005
6.9,"['Eric Darnell', 'Tom Mc', 'Grath']","['Mark Burton', 'Billy Frolick', 'Eric Darnell']",-,86,Comedia,madagascar,2005
3.5,Vin Crease,"['Vin Crease', 'Jonathan A. Stein']","Plagued by terrifying visions on the set of her latest film, Jennifer is forced to drop out of the spotlight and check in to a mental institution. After being stranded in the desert following her release, Jennifer seeks shelter with a nomadic band of rebels.",82,Comedia,slaughterhouse of the rising sun,2005
5.9,Terry Gilliam,Ehren Kruger,-,118,Comedia,the brothers grimm,2005
3.0,Lance Mungia,"['Norman Partridge', ""James O'Barr"", 'Lance Mungia']",-,99,Comedia,the crow: wicked prayer,2005
5.9,Kriv Stenders,"['Kriv Stenders', 'David Snell']","""The Illustrated Family Doctor"" is a dark comedy, that centres on the story of Gary Kelp, a young man who condenses reference books for a company called the Info Digest.",102,Comedia,the illustrated family doctor,2005
6.3,Thomas Bezucha,Thomas Bezucha,-,103,Comedia,the family stone,2005
6.5,Doug Liman,Simon Kinberg,-,-,Comedia,mr. & mrs. smith,2005
6.4,"['Chris Wedge', 'Carlos Saldanha']","['David Lindsay-Abaire', 'Lowell Ganz', 'Babaloo Mandel']",-,91,Comedia,robots,2005
5.5,Gary Chapman,"['George Webster', 'Jordan Katz', 'George Melrod']",-,76,Comedia,valiant,2005
6.3,Erich Lyttle,-,"Despite living in one of the most affluent countries in the world, millions of people in the United States live in poverty, and hundreds of thousands are homeless. Jaymo, an aspiring filmmaker, suddenly finds himself homeless and living out of his car. Desperate to find his way out, he begins shooting a documentary about the overlooked homeless people in this sharply ... Leer todo",90,Comedia,have you seen clem,2005
5.6,Matthew Cole Weiss,"['Matthew Perniciaro', 'Timm Sharp']",Standing Still is the story of a popular yet drunken actor who reconnects with a group of his college friends for a wedding several years after graduation.,90,Comedia,standing still,2005
5.5,Leo J. Lawrence,"['Giancarlo Gamboa', 'Gianfranco Gamboa']",-,-,Comedia,halloween house party,2005
6.3,Don Roos,Don Roos,"Happy Endings weaves multiple stories to create a witty look at love, family and the sheer unpredictability of life itself.",128,Comedia,happy endings,2005
2.3,Lawrence Guterman,Lance Khazei,-,94,Comedia,son of the mask,2005
4.3,Matia Karrell,"['K.S. La', 'Boca', 'Reuben Gonzalez']","A week before her marriage, a woman injures a man in a car accident. As she helps nurse him back to health, she starts to doubt the course her life is taking. Her father, a powerful dictator, is not pleased with the change of plans.",-,Comedia,once upon a wedding,2005
3.4,Charles Band,"['William Butler', 'Domonic Muir']",-,70,Comedia,the gingerdead man,2005
5.9,Al Corley,Rodney Patrick Vaccaro,-,106,Comedia,bigger than the sky,2005
4.8,Stefan Marc,Stefan Marc,"Nick Jenkins finds himself back in the single scene as his relationship with his fiancee abruptly fall apart. With his roommate and best friend Jed Rollins, Nick jumps into the dating world. Mona, Jed, and Robin accompany him as they meander throught the quagmire of awkward situations they encounter on their dating escapades.",95,Comedia,dating games people play,2005
6.8,Mike Binder,Mike Binder,-,118,Comedia,the upside of anger,2005
6.3,Jim Kehoe,"['Jim Kehoe', 'Brian Kehoe']","Steven and Ben are slackers, but are hyper-competitive when it comes to beating each other. When their boss, Mike Hand, unexpectedly quits, Steven and Ben become the unlikely frontrunners for ""the Hand job,"" a promotion neither of them wants. But if one of them is promoted, it would mean that one best friend would be working for the other. Fearing that, their competit... Leer todo",88,Comedia,the hand job,2005
-,Geoff Cunningham,Geoff Cunningham,-,-,Comedia,communal commitment,2005
6.8,"['Martín De Salvo', 'Vera Fogwill']",Vera Fogwill,-,97,Comedia,las mantenidas sin sueños,2005
-,Jim Boukis,"['Yiorgo Aretos', 'Allison Cameron Gray']",Overcoming one's addictions is more difficult as it appears. A satirical look at the dysfunctions of American Culture.,79,Comedia,lickin' the quits: a slice of american culture,2005
7.5,Donna Northcott,"['Oscar Madrid', 'Donna Northcott', 'Jim Ousley']","A documentary crew explores the pop culture impact of the '80s cop show ""Hooch & Daddy-O"" and what happens when the cast reunites to film a made-for-TV movie.",74,Comedia,hooch & daddy-o,2005
5.4,Bruce Campbell,"['Bruce Campbell', 'David M. Goodman', 'Sam Raimi']",The brains of a Russian taxi driver and a wealthy businessman are brought together in one body by a mad scientist.,90,Comedia,man with the screaming brain,2005
6.7,Richard Shepard,Richard Shepard,-,96,Comedia,the matador,2005
6.1,Stanley Tong,"['Stanley Tong', 'Hui-Ling Wang', 'Hai-shu Li']",-,122,Comedia,the myth,2005
7.3,Noah Baumbach,Noah Baumbach,-,81,Comedia,the squid and the whale,2005
6.4,Mike Rotman,-,The new Star Wars film arrived on May 16 - so why not line up on the streets 6 weeks before? Hundreds of people in Hollywood did just that. Star Wait takes a look at the lives of some of these people waiting in line in front of the famous Mann's Chinese Theater. How do they get along with each other? How do they deal with the homeless people vying for sleeping room on... Leer todo,-,Comedia,star wait,2005
6.2,John Turturro,John Turturro,-,105,Comedia,romance & cigarettes,2005
4.7,Mike Bigelow,"['Harris Goldberg', 'Rob Schneider', 'David Garrett']",-,83,Comedia,deuce bigalow: european gigolo,2005
5.0,Michael J. Jacobs,Robin Christian,"When Clay has to move away from his friends and the bright lights of New York City, he's far from happy. He soon finds comfort and friendship with his new dog, Sheeba. Sheeba follows Clay everywhere as he explores his new surroundings and makes friends. But not everyone is interested in welcoming this newcomer and Clay soon finds himself having to deal with Wax, the t... Leer todo",90,Comedia,crab orchard,2005
4.8,Brian Levant,"['Steven Gary Banks', 'Claudia Grazioso', 'J. David Stem']",-,95,Comedia,are we there yet?,2005
5.9,Kevin Noland,Kevin Noland,"While backpacking in Spain, Chris, a recent college graduate, meets a group of people whose lives prompt him to struggle with an age-old question: should he follow the beaten path or risk it all on the road less traveled?",95,Comedia,americano,2005
6.7,Tim Burton,"['Roald Dahl', 'John August']",-,115,Comedia,charlie and the chocolate factory,2005
6.3,Cameron Crowe,Cameron Crowe,-,123,Comedia,elizabethtown,2005
7.7,Darko Mitrevski,Darko Mitrevski,"A Macedonian military deserter and his Italian blood-brother are searching for a dead grandmother wrapped up in a stolen carpet, all over the Balkan's criminal underworld.",89,Comedia,bal-kan-kan,2005
6.5,Marcelo Mangone,"['Ricardo Cardoso', 'Marcelo Mangone']",A man defends the building he's worked in for 40 years from eminent destruction.,90,Comedia,la demolición,2005
5.4,Michael Bergmann,Michael Bergmann,"This satirical caper-comedy starts when a repentant ex-adulteress/sociology professor goes on a talk show to promote her book on adultery and is surprised by the host, who confronts her with the wives of her ex-lovers. Humiliated, she hatches a brilliant plot that will culminate in the host's humiliation. He realizes she is after him and starts his own counter-plot,ra... Leer todo",90,Comedia,the reality trap,2005
6.2,Dean Parisot,"['Judd Apatow', 'Nicholas Stoller', 'Gerald Gaiser']",-,90,Comedia,fun with dick and jane,2005
5.6,Robert Luketic,Anya Kochoff,-,101,Comedia,monster-in-law,2005
3.9,Andrew Putschoegl,"['Corey Large', 'Kyle Kramer']","An aimless playboy returns to his hometown for his best friend's wedding, only to find that the bride is his high school sweetheart.",87,Comedia,window theory,2005
5.9,Paul Dinello,"['Stephen Colbert', 'Paul Dinello', 'Amy Sedaris']","A prequel to the critically-acclaimed series featuring Jerri Blank, a 46-year-old ex-junkie ex-con who returns to high school in a bid to restart her life.",97,Comedia,strangers with candy,2005
5.7,Mark Dindal,"['Mark Dindal', 'Mark Kennedy', 'Steve Bencich']",-,81,Comedia,chicken little,2005
5.2,Davis Doi,"['Sean Roche', 'James Gurney']","An Orphaned Boy sets out in search of adventure, but when a shipwreck lands him on an island where Dinosaurs and Humans coexist, he finds not only adventure but a family as well.",75,Comedia,dinotopia: quest for the ruby sunstone,2005
5.0,Kevin Carlin,"['Jimeoin', 'Kevin Carlin', 'Tony Mc', 'Donald']","A simplistic bloke with innocent eyes who sees movie stars getting money and girls and says, ""Why not me?""",96,Comedia,the extra,2005
5.8,Craig Chester,Craig Chester,Follows two New York city couples -- one heterosexual and one gay who explore the peaks and the valleys of their respective relationships.,99,Comedia,adam & steve,2005
4.9,Jonathan Liebert,Jonathan Liebert,"Retiring director Chuck Steak wants to make his last film the biggest and most absurdly convoluted adult movie ever made. As a young documentary maker films this outrageously funny, quirky quest, everything that can possibly go wrong does.",96,Comedia,sex sells: the making of 'touché',2005
5.9,Kevin Rodney Sullivan,"['William Rose', 'David Ronn', 'Jay Scherick']",-,105,Comedia,guess who,2005
6.7,Garth Jennings,"['Douglas Adams', 'Karey Kirkpatrick']",-,109,Comedia,the hitchhiker's guide to the galaxy,2005
6.1,Clare Kilner,"['Elizabeth Young', 'Dana Fox']",-,90,Comedia,the wedding date,2005
7.5,Shane Black,"['Brett Halliday', 'Shane Black']",-,103,Comedia,kiss kiss bang bang,2005
6.6,Patrick Rodio,"['Danielle Rodio', 'Patrick Rodio']",-,-,Comedia,wait a minute,2005
5.5,"['Andrew Wilson', 'Luke Wilson']",Luke Wilson,Luke Wilson plays a good-hearted ex-con who gets a job in a retirement hotel. Three elderly residents help him win back his girlfriend as he lends them a hand in fighting hotel corruption.,99,Comedia,the wendell baker story,2005
4.4,Marcos Siega,"['Brent Goldberg', 'David Wagner', 'Nick Cannon']",A young detective goes undercover at an elite private school to destroy an international stolen car ring.,95,Comedia,underclassman,2005
4.2,Harmesh Malhotra,"['Rajeev Kaul', 'Anwar Khan', 'Praful Parekh']","International Criminal Don, Supremo, alias Trikal Anna is concerned when he hears that two of his trusted lieutenants are at war with each other. So he decides to travel to India to settle their dispute. Upon arrival, he summons Goverdhan and Damani to his chambers and instructs them to shake hands and end their dispute, when they refuse, he instructs them to marry th... Leer todo",142,Comedia,khullam khulla pyaar karen,2005
3.5,John Schultz,"['Danny Jacobson', 'David Sheffield', 'Barry W. Blaustein']","Working class New York bus driver Ralph Kramden is always coming up with get-rich-quick schemes for him and his best friend, Ed Norton, who's always around to help him get in (and out of) trouble.",90,Comedia,the honeymooners,2005
5.8,Filip Sovagovic,Filip Sovagovic,"After a series of unfortunate events, TV subscription collector Pero falls into a deep emotional crisis from which he cannot escape. His only goal is - spiritual peace and, if possible - revenge. People he holds responsible are randomly chosen citizens of the Pusca Bistra village. After he accidentally finds out certain facts, Pero finds irrefutable evidence about und... Leer todo",74,Comedia,pusca bistra,2005
4.8,Nora Ephron,"['Nora Ephron', 'Delia Ephron', 'Sol Saks']",-,102,Comedia,bewitched,2005
4.3,Paul Borghese,"['Paul Borghese', 'William De', 'Meo']",Four young filmmakers raise money for their project by telling potential investors that DeNiro is on board. Now they have to find him...,105,Comedia,searching for bobby d,2005
6.6,Brad Mirman,Brad Mirman,-,100,Comedia,shadows in the sun,2005
3.5,"['Oren Goldman', 'Stav Ozdoba']","['Michael Winslow', 'Oren Goldman', 'Stav Ozdoba']","After being implanted with a microchip that gives him special powers, a dog engages a young boy in conversation and adventure. Befriended by a local police officer, the dog, the boy and his friend go on a quest to save the world by undoing the insidious plot of an evil scientist to turn all kids into mindless robots.",84,Comedia,lenny the wonder dog,2005
5.3,"['Jonathon E. Stewart', 'Phil Thurman']","['Bobby Field', 'Motrya Tomycz']","A comedy about a dreamer named Thess who moves to Hollywood to become a star. After pestering his way in to an audition, he is so convinced that he booked the role that he decides to document his last day of being a struggling actor.",97,Comedia,guy in row five,2005
5.1,Steve Carr,"['Bill Wolff', 'Ed Decter', 'John J. Strauss']",An acclaimed college basketball coach is demoted to a junior varsity team after a public meltdown.,86,Comedia,rebound,2005
5.4,Charles Randolph-Wright,"['Monica Lengyel Karlson', 'Kevin Heffernan', 'Peter Lengyel']",Estranged twins driven apart by their parents' deaths find reconciliation and redemption after following radically different paths in life.,103,Comedia,on the one,2005
3.9,Marc Gracie,"[""Dave O'Neil"", ""Mark O'Toole""]","Best friends Jeffrey and Philip embark on a ridiculous scheme to save their favorite TV soap, ""Sons of Surf."" In HD.",85,Comedia,you and your stupid mate,2005
5.2,Frederik Du Chau,"['David Schmidt', 'Steven P. Wegner', 'Kirk De', 'Micco']","An abandoned zebra grows up believing he is a racehorse, and, with the help of his barnyard friends and a teenage girl, sets out to achieve his dream of racing with thoroughbreds.",102,Comedia,racing stripes,2005
6.1,Brian W. Cook,Anthony Frewin,-,86,Comedia,colour me kubrick: a true...ish story,2005
6.4,Matt Keener,"['Alexa James', 'Matt Keener']",-,-,Comedia,self-inflicted,2005
5.1,Jay Chandrasekhar,"['Gy Waldron', ""John O'Brien"", 'Jonathan L. Davis']",-,104,Comedia,the dukes of hazzard,2005
5.5,Mark Christopher,Mark Christopher,A pizza deliveryman develops a bond with a girl nearly half his age.,80,Comedia,pizza,2005
5.3,Michael Ferris Gibson,-,This is about Craig Newmark popular classified ads website and the diverse postings that occur on the site in a single day.,82,Comedia,24 hours on craigslist,2005
5.6,F. Gary Gray,"['Elmore Leonard', 'Peter Steinfeld']",-,118,Comedia,be cool,2005
6.1,Carlene Cordova,"['Cliff Broadway', 'Carlene Cordova']","'Ringers: Lord of the Fans' is a feature-length documentary that explores how ""The Lord of the Rings"" has influenced Western popular culture over the past 50 years.",97,Comedia,ringers: lord of the fans,2005
6.2,Adam Rapp,Adam Rapp,"An editor offers actress/bartender Reese $100,000 for her late mom's letters from her novelist dad. She heads home from NYC to get them and finds her dad living in the garage while two strangers live in the house.",98,Comedia,winter passing,2005
4.1,David Devine,"['Heather Conkie', 'Mary Walsh']","Sweet and savvy talking golden retriever, Bailey (Jon Lovitz), is one doggone lucky pooch when his devoted owner, Constance Pennington (Jackie Burroughs), leaves him her entire billion-dollar fortune. Bailey is lucky, that is, until he becomes the target of an elaborately-designed dognap scheme hatched by Constance's nasty nephew Caspar (Tim Curry) and his money-hungr... Leer todo",90,Comedia,bailey's billion$,2005
5.3,Charley Stadler,"['Thomas Geiger', 'Adam Kreutner', 'David Mitchell']","Traitors, killers and lovers collide in London.",98,Comedia,dead fish,2005
7.6,Gal Katzir,"['Kit Bateman', 'Gal Katzir']","An off-beat journey of a lonely accountant and his search to find new life in a world full of ridiculous rules, bureaucracy and bad plumbing...",93,Comedia,the works,2005
-,Erin Lennox,Erin Lennox,-,-,Comedia,cloud seven,2005
5.8,Hassan Zee,Hassan Zee,A beautiful Pakistani woman has to make choice between her true love or an arranged marriage by her family.,92,Comedia,night of henna,2005
5.4,Mark Rosman,"['Michael Mc', 'Quown', 'Heather Robinson', 'Katie Torpey']",-,100,Comedia,the perfect man,2005
5.8,Jaap van Eyck,"['Jaap van Eyck', 'Eddy Terstall']",This movie is about a group of young people struggling with what 'true love' means. Main character is a boy who doesn't want to commit himself to one woman.,90,Comedia,flirt,2005
6.4,Marcos Siega,Skander Halim,-,110,Comedia,pretty persuasion,2005
6.1,Tim Oliehoek,"['Anders Thomas Jensen', 'Wijo Koek', 'Jean-Claude Van Rijckeghem']","Bennie, a clumsy criminal who's touchy about his weight, teams up with his adoptive father's biological (serial killer) son, his employees who in his absence turned his snack-bar into a quiche bakery, a suicidal manic-depressive woman and a Yougoslavian who keeps blowing things up unintended. They need to get 300000 Euro to get Bennies father a new liver. Complicating... Leer todo",88,Comedia,vet hard,2005
6.7,Noah Kadner,"['Noah Kadner', 'Jamieson Stern']",A struggling social guidance filmmaker spends his last dollars on a mysterious con man he mistakes for a Method actor.,86,Comedia,formosa,2005
5.0,Jacques Otmezguine,"['Lionel Duroy', 'Jacques Otmezguine']","Olivier, Rémi and Pascale, three longtime friends, close to forty, a woman, two men, with their respective wives and husbands, have formed a clan. But this group will know its first questioning.",102,Comedia,trois couples en quête d'orages,2005
5.6,Simon Shore,"['Mischa Alexander', 'Patrick Wilde', 'Jean van de Velde']","A smart, sexy and poignantly accurate comedy drama about a group of twenty-something friends desperately resisting the inevitable - adulthood and responsibility.",101,Comedia,things to do before you're 30,2005
5.2,Jake West,Jake West,"A TV crew, desperate to boost ratings, arrive on a remote Welsh farming island to investigate an intriguing incident. A local girl and her boyfriend had been abducted by aliens, who also impregnated her.",93,Comedia,evil aliens,2005
5.3,Barra Grant,Barra Grant,A group of friends plan an intervention to help their pal address his drinking problem. Things go awry when the shrink they hired fails to show up.,-,Comedia,life of the party,2005
6.6,Dominique Deruddere,"['Jean Van Hamme', 'Dominique Deruddere', 'Hermann Huppen']","Screaming, shooting, tears and blood changes the party into a nightmare.",92,Comedia,die bluthochzeit,2005
5.7,Helmut Dietl,"['Helmut Dietl', 'Patrick Süskind']",A comedy that proves everlasting love is a myth.,107,Comedia,vom suchen und finden der liebe,2005
5.4,Francis Kilduff,Francis Kilduff,"A '66 Fastback car punishes its owner for back seat sex. Well endowed Billy gets an old car from his very religious Aunt Tilly. It gets worse, when Billy's hated school rival, Arnelle, discovers what's going on in Fastback; she devises some electronics to control Fastback from her computer and really torments Billy.",84,Comedia,fastback,2005
6.0,Steven de Jong,"['Hotze de Roos', 'Jean Ummels', 'Steven de Jong']","The twinbrothers Sietse and Hielke Klinkhamer want to raise money for their ill friend, Marieke.",105,Comedia,kameleon 2,2005
5.2,Renée Chabria,Renée Chabria,-,108,Comedia,sueño,2005
5.4,Gordy Hoffman,Gordy Hoffman,The story of a girl who takes her video camera to her cousin's bachelorette party.,73,Comedia,a coat of snow,2005
5.2,Martin Hagbjer,"['Audrey Castañeda', 'Morten Dragsted']","Divorced father without custody Torben, a former pro soccer player, concentrates on his talented son David's juniors poorly performing team. When the coach suddenly accepts another position, Torben gets his change 'for the time being'. He becomes a substitute father for several of the boys. He's opposed by many parents, but finds love again with one player's single mo... Leer todo",80,Comedia,af banen,2005
4.1,Anthony C. Ferrante,Anthony C. Ferrante,There are rumors that a long shut down and neglected hospital is haunted by the inhabitants that died there in a fire. Four college students are about to discover that the myths might just be true.,94,Comedia,boo,2005
5.1,John Pasquin,"['Marc Lawrence', 'Katie Ford', 'Caryn Lucas']",-,115,Comedia,miss congeniality 2: armed & fabulous,2005
6.9,T. Lee Beideck,T. Lee Beideck,"Welcome to the world of the pizza delivery driver! Join the ride with the rowdy gang from ""Bob's Pizza"" as they take us on all their crazy adventures around the neighborhood. Philosophize with SHELDON, honk your horn with FRIENDLY, drive your El Camino with MANG, run from dogs with RUPERT, scam a tip with TYLER, find the man of your dreams with Little DEBBIE, and get ... Leer todo",94,Comedia,drivers wanted,2005
6.1,Georgina Garcia Riedel,Georgina Garcia Riedel,Three generations of women in a Mexican American family experience sexual awakenings over the course of a summer.,128,Comedia,how the garcia girls spent their summer,2005
5.2,Pat Holden,Tad Safran,"A comedy about two brothers, uptight Ed and playboy Cooper. Ed has a weekend to save his career, but Cooper has other plans for the weekend; to help his stressed out brother get lucky with the ladies.",90,Comedia,the long weekend,2005
5.2,David Greenspan,"['Selena Chang', 'Matthew Reynolds']","An indie comedy where a mall cop befriends her predecessor, who's back on the job after he failed to put the kibosh on a major burglary.",87,Comedia,mall cop,2005
5.4,Christian Dob,Christian Dob,-,90,Comedia,point sublime,2005
5.6,Jesse Dylan,"['Leo Benvenuti', 'Steve Rudnick']",-,95,Comedia,kicking & screaming,2005
6.3,Catherine Cahn,Catherine Cahn,Six Friends Three Rooms One Bad Idea,-,Comedia,charlie's party,2005
6.5,Steve Buscemi,Jim Strouse,-,95,Comedia,lonesome jim,2005
6.6,Gore Verbinski,Steve Conrad,-,102,Comedia,the weather man,2005
