puntuacion_imdb,direccion,guion,argumento,genero,duracion,titulo,anio
5.6,Naresh Kuppili,Naresh Kuppili,"Prem is one kind of a guy ,who loves any girl just out of attraction rather than love. But only until finds his true love and facing challenges it brings to keep it successful.",130,Comedia,paagal,2021
6.4,Ricardo Trogi,"['François Avard', 'Jean-François Leger', 'Louis Morissette']",-,102,Comedia,le guide de la famille parfaite,2021
6.2,Sérgio Goldenberg,"['Sérgio Goldenberg', 'George Moura', 'Laura Rissin']","Manuela (Nathalia Dill) is a beach volleyball teacher, determined, objective and self-confident, always ready for fight. She never guided her happiness to a relationship and never planned to get married. But one day, an unexpected encounter takes place and she meets Leo (Marcos V... Leer todo",95,Comedia,um casal inseparável,2021
5.1,Paolo Ruffini,"['Francesca Romana Massaro', 'Nicola Nocella', 'Paolo Ruffini']",-,99,Comedia,rido perché ti amo,2021
-,Ana Cristina Martínez,"['José Alberto López', 'Arantxa Romo']",-,-,Comedia,veintitontas,2021
5.0,Sean Nichols Lynch,Sean Nichols Lynch,-,80,Comedia,red snow,2021
6.2,Franck Dubosc,Franck Dubosc,-,102,Comedia,rumba la vie,2021
-,-,-,-,-,Comedia,"corona, corona",2021
7.1,Nagaraj Bethur,-,At a Birthday party birthday boy Avinash was murdered by someone in the house. Who is the killer and what is the motive behind the crime?,135,Comedia,huttu habbada shubhashayagalu,2021
7.1,Raúl Martínez,"['Juan Carlos Garzón', 'Angélica Gudiño']",-,-,Comedia,cuando sea joven,2021
-,Tamara Issi,Tamara Issi,A young ambitious skater gets a taste of cutthroat competition when a group of blood-thirsty derby girls reveal their sinister scheme to wipe out the reigning Roller Queen.,-,Comedia,roller world,2021
7.7,Senna Hegde,"['Senna Hegde', 'Sreeraj Raveendran']","Set in Kanjahad, film narrates through the day before a traditional marriage engagement party Suja and Laxmikanth, fixed by Suja's father against her wishes.",109,Comedia,thinkalazhcha nishchayam,2021
7.8,Musthafa Gutz,Musthafa Gutz,A campus full of stupid students. The film is about the story of a Muslim girl coming from an Orthodox family and then an eventful event.,122,Comedia,ole kanda naal,2021
4.1,James Boss,James Boss,"A group of friends decides to document their lives as they search for an underground fight club that exists in the dark web. They put everything on the line for money, respect, and friendship.",111,Comedia,money fight,2021
6.1,Jaron Lockridge,Jaron Lockridge,A B-movie legend tries to reignite his career under risky circumstances.,110,Comedia,close caption,2021
6.6,Will Koopman,Frank Houtappels,Seven friends meet up for dinner and decide to play a revealing game. During the evening deep personal secrets will surface and threaten their relationships.,102,Comedia,alles op tafel,2021
6.0,Santiago Limón,"['Maria Hinojos', 'Santiago Limón', 'Pablo Solarz']",-,100,Comedia,"no, porque me enamoro",2021
6.2,Nabeel Qureshi,"['Abdul Rafay Chandio', 'Fizza Ali Meerza', 'Nabeel Qureshi']","Quaid-e-Azam Zindabad is a slogan near and dear to many Pakistanis. Nowadays, corruption sweeps across the nation that was once built upon on the basis of being pure and clean. Several institutions are infiltrated through bribery",140,Comedia,quaid-e-azam zindabad,2021
4.6,"['Appie Boudellah', 'Aram van de Rest']","['Appie Boudellah', 'Mustapha Boudellah', 'Marie Kiebert']",-,97,Comedia,just say yes,2021
-,-,-,-,-,Comedia,get rite auto,2021
-,Beto Gómez,"['Beto Gómez', 'Alfonso Suárez']","The sequel to the hit comedy ""Me gusta pero me asusta"".",-,Comedia,me encanta pero me espanta,2021
-,Antwan Johnson,Antwan Johnson,A film about the dos and the don'ts of the church.,90,Comedia,church'n with church folks,2021
-,Tasciotti,Tasciotti,-,55,Comedia,solipsism creed,2021
5.3,Pietje Horsten,"['Bram Renders', 'Bart Vaessen']","Carlo invites his old W817 (1999) roommates to his wedding. During an eventful weekend, they all discover that a lot, and yet very little, has changed over all these years.",88,Comedia,8eraf,2021
6.1,Enrique Abad,"['Enrique AbadÁlvaro Sastre', 'Asier Tro']",-,47,Comedia,activados,2021
-,Patrick Murray,Jazmyn Barlow,"When ketchup obsessed traffic warden Ruby discovers the kidnapping of her favourite colleague, she teams up with reluctant Agent Magnum and conspiracy theorist Llewellyn to stop the spoilt Sebastian Walters from hypnotising the nation.",-,Comedia,ruby star: call of shadows,2021
6.6,Máté Fazekas,Máté Fazekas,A young court bailiff's first eviction case turns into a nightmare because of a desperate old lady who is willing to sacrifice everything to keep her home.,85,Comedia,kilakoltatás,2021
-,Rajiv S. Ruia,"['Ravindra Patil', 'Bharat Veer']",-,-,Comedia,jaako raakhe saaiyan,2021
-,Jermaine Smith,Jermaine Smith,Traffic Lane is a dysfunctional comedy about the life of a New York City Traffic Agent with two bad feet named Herbert Lane.,-,Comedia,traffic lane,2021
-,J.J. Harting,J.J. Harting,-,80,Comedia,while the world is going bananas....,2021
8.0,"['Pasta Dash Creations', 'Angel Gonzalez', 'Kane Patrick']","['Stephen Hillenburg', 'Derek Drymon', 'Tim Hill']",-,87,Comedia,the spongebob squarepants movie rehydrated,2021
-,"['Boqing Tang', 'Xiaolan Zeng']","['Boqing Tang', 'Xiaolan Zeng']","In a magical undersea world where dragons rule and humans are feared, a naive young dragon forms an uneasy alliance with the sea's greatest enemy - a human girl.",86,Comedia,hidden dragon,2021
4.6,Dasha Nekrasova,"['Dasha Nekrasova', 'Madeline Quinn']",-,81,Comedia,the scary of sixty-first,2021
6.3,Svetoslav Draganov,"['Nevena Borisova', 'Bogomil Dimitrov', 'Svetoslav Draganov']",Vassil (41) is a documentary film director who has not achieved the success he dreams of. He puts all his energy filming the broken relationship between a monk and his mother. Meanwhile Vassil's wife and their 14-year-old daughter take second place in his life. The director learn... Leer todo,92,Comedia,humble,2021
7.9,Travis Mills,Travis Mills,"One of 12 Westerns made in 12 Months, this silent western tale follows the crazy adventures of Wild Wes and his four-legged companion as they search for the outlaw Slippery Slim.",47,Comedia,the adventures of bandit and wild wes,2021
4.7,"['Naresh Adurty', 'Deisi Del Toro']",Naresh Adurty,"A diverse group of actresses becomes frustrated by not getting a break, then decide to make their own film. Low on funds they find the most unlikely investor, an aspiring Bollywood actor, resulting in a mystery murder and fast cars.",80,Comedia,melt on this,2021
8.8,Hudson Hughes,Hudson Hughes,"A small diner in space is turned into a crime scene after a mysterious stranger is found brutally murdered in the toilet. Traffic warden Lucha Flax is no detective but she's the only one for the job, and possibly the only one who cares.",97,Comedia,wednesday in space,2021
4.2,"['Armin Nasseri', 'Kristin West']","['Dana Olita', 'Kristin West']","In a dystopian future, a pandemic has caused the world-wide collapse of governments. A Central Authority has risen to maintain law and order and control the supply chain of goods and services. Because most people are stuck at home, entertainment has become a premium commodity. Th... Leer todo",107,Comedia,the central authority,2021
7.1,Jovonny Holloway,Jovonny Holloway,"2 of LA's finest are on a race to find the source of some bad drugs that have infested the city. The 2 detectives manage to do a little bit of cop work along the way, however they don't hesitate to indulge themselves in the perks that come along with the badge.",102,Comedia,dirty cops l.a.,2021
4.3,Josh Tessier,"['Craig R. Key', 'Josh Tessier', 'Roberto Ahumada']",-,105,Comedia,overrun,2021
4.4,Maurquis Boone,"['Maurquis Boone', 'Richard Harris']","Two Philadelphia rappers, Maurquis Boone and Richard Harris get framed by an overzealous police officer. The duo are sent to prison and forced to fight the unjust prison system from the inside.",90,Comedia,the bid,2021
7.4,Tsutomu Mizushima,Reiko Yoshida,"The quarterfinal round of the Winter Continuous Track Cup is in full swing, and each school is going all out. What started as a furious back-and-forth firefight between Ooarai Girls Academy and Chi-Ha-Tan Academy has become a 12-hour jungle slugfest with neither team having the a... Leer todo",48,Comedia,girls und panzer das finale: part iii,2021
-,Akhilesh Kumar Upadhyay,Mohd.Ateek,"Secret Pocketmaar is Crime based movie in hindi language Starcast - Ayush Kumar Upadhyay ,Deepak Verma,mushtak khan Ayush Kumar Upadhyay is as Secret Pocketmaar ( Ayush ) in this movie",-,Comedia,secret pocketmaar,2021
5.5,Vicente Villanueva,"['Juan Apolo', 'Nacho La Casa']",-,97,Comedia,sevillanas de brooklyn,2021
-,Zoi Florosz,Kevin Davis,-,-,Comedia,lucifer's bride 4: vegas vixen,2021
6.8,Serhii Shliakhtiuk,"['Eva Eleonora Shliakhtiuk', 'Serhii Shliakhtiuk']","The only dream of nine-year-old Maxim is to find his grandfather, the real Santa Claus. That's why he goes straight to the capital in search of him.",85,Comedia,my grandpa is santa,2021
-,J.J. Harting,"['J.J. Harting', 'Maya Harting']","A tale of love, friendship, disaster and patience.",-,Comedia,bagel & lax,2021
-,"['Jordan Fried', ""Brendan O'Brien""]","['Jordan Fried', ""Brendan O'Brien""]",A film school graduate stumbles upon an improv troupe that he thinks is a cult.,72,Comedia,beware the horn,2021
6.8,Ignacio Antonio Guggiari,Ignacio Antonio Guggiari,A Christmas eve dinner in family turns for the worse after the millionaire uncle of the family dies.,71,Comedia,el cuento del tío,2021
4.4,Peter A. D'Amato,"[""Peter A. D'Amato"", 'Ante Novakovic']","Diane Walters (Shawnee Smith), an over-burdened mother of two with a third child on the way, strives to create the perfect Christmas while her loving but dysfunctional family falls apart around her.",91,Comedia,christmas vs. the walters,2021
6.1,"['Clément Chevalier', 'Emilie Devienne']","['Clément Chevalier', 'Tanguy Swynghedauw']","After the French lockdown, some friends want to forget this event by camping into the forest. But there's a killer clown ready to kill anyone who doesn't respect social distancing...",67,Comedia,corona clown,2021
-,-,"['Jean-François Boydens', 'Sumbu Jonathan']",-,-,Comedia,the african dream,2021
3.2,Cody Clarke,"['Cody Clarke', 'Chloe Pelletier']","In this zany, dry, tongue-in-cheek sci-fi horror comedy, a giant blurry finger comes down from outer space and terrorizes Chloe, a young woman, interrupting her lonely night at home.",-,Comedia,attack of the giant blurry finger,2021
-,Andrew Siaterlis,"['Shane Hansen', 'Andrew Siaterlis', 'Joseph Watson']",-,-,Comedia,me and the bois,2021
6.0,Steve Acevedo,"['Steve Acevedo', 'Joe Boothe', 'Tate Hanyok']",-,88,Comedia,love and baseball,2021
4.1,"['Tsz Ying Lau', 'Shawn St. Cyr']",Shawn St. Cyr,"""Someday Isles"" is a Feature Film detailing the chaotic journey of PayAttenion coming to terms with his life's purpose by embracing his destiny through self-actualization. The film is set in multiple destinations, but scenes are concentrated primarily in Hong Kong and Los Angeles... Leer todo",90,Comedia,someday isles,2021
4.2,"['Patrick Mc', 'Connell']","['Patrick Mc', 'Connell']","A psychotic, bunny-masked serial killer is on the prowl, carving up local perverts. Meanwhile, a disturbed young man's therapy session takes a dark and violent turn. Is his therapist the bunny-masked killer? From the makers of How Not To Work and Claim Benefits (& other useful in... Leer todo",98,Comedia,happy little bunnies,2021
6.0,"['Arthur De Larroche', 'Micaela Wittman']","['Arthur De Larroche', 'Micaela Wittman']",A Los Angeles socialite and so-called wellness practitioner seeks to overcome her life of luxury and achieve nirvana after hiring a film crew to document a more authentic journey along the path of enlightenment.,90,Comedia,clairevoyant,2021
7.1,Manuel Calvo,"['Manuel Calvo', 'Javier Fesser', 'David Marqués']","Khaled is the assistant coach of a top Saudi Arabian football team. One day, after a stressful match, his frustration and bad attitude lands him in disciplinary court. He loses his job and is sentenced to the worst possible punishment for his ego: coaching a group of players with... Leer todo",93,Comedia,champions,2021
8.1,Nicolaas Rahoens,Nicolaas Rahoens,-,-,Comedia,adam en eva,2021
-,-,-,Ver la información de la producción en IMDbPro,-,Comedia,it'll be all right,2021
-,Art Shrian Tiwari,Art Shrian Tiwari,-,-,Comedia,it'll be all right,2021
-,"['Adam R. Cook', 'John Reynolds']","['Shondra Jepperson', 'Dev Ross']",-,-,Comedia,the two lucys,2021
7.6,Caleb Lisitsin,Caleb Lisitsin,"Two troubled men stay in a empty house to avoid the harsh winter weather. The longer they're there, the more strange and bizarre their surroundings become while dark secrets and unspeakable evils are revealed between them",88,Comedia,crazed isolation,2021
7.2,Takayuki Hirao,"['Shôgo Sugitani', 'Takayuki Hirao']",A famous movie producer gives her young production assistant a chance to direct his first film.,94,Comedia,eiga daisuki pompo-san,2021
6.0,Dani de la Orden,"['Guillaume Clicquot de Mentque', 'Matthieu Delaporte', 'Eric Navarro']",-,90,Comedia,mamá o papá,2021
4.8,Matthew Mark Hunter,Matthew Mark Hunter,Danny Hall is a drunk 20 year old living at home who disrespects his mother and girlfriend. One nights he goes out with his friend to check out weird green barrels next door and soon turns into a crab killing monster that loves Christmas.,59,Comedia,danny hall the killer crab elf,2021
5.1,Daniele Misischia,"['Antonio Manetti', 'Marco Manetti', 'Alessandro Pondi']",A teenage nerd flipping through a comic sees parallels between the story and real life horrors in the village where he lives.He and a few friends seek to investigate.,116,Comedia,il mostro della cripta,2021
-,Troy Bakewell,"['Troy Bakewell', 'Brian Orvik']",-,-,Comedia,bachelorette games,2021
-,-,Stephanie Ruß,"The sex addict Valentina is the complete opposite of Alina. She loves to pursue her passion, whereas Alina is compelled to do so. The psychologist Dr. Hindering accompanies the two women on a roller coaster ride of the senses.",-,Comedia,begierde - covetousness,2021
