puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Roodabeh Izadi,Roodabeh Izadi,"A girl named Marjan, who should go to an exhibition design company for an interview Faces a seemingly simple accident that has a large impact in the life of her .",15,Drama,adam barfi,2017
-,Jaegar Moore,Jaegar Moore,"Every man remembers the day he became a man. For Eugene, it's a day he'd rather forget.",23,Drama,man's memory,2017
-,Mykola Yeriomin,Mykola Yeriomin,Dreaming about a mysterious man named Eli Silverman makes someone to wake up.,2,Drama,dreaming of eli silverman,2017
-,Jordan Collard,Jordan Collard,-,-,Drama,earth caller: crystal death album teaser,2017
-,Mimi Lee,Mimi Lee,"A Japanese-American woman becomes inspired, through the friendship and leadership of Malcolm X, to be a voice for her own people and other oppressed groups after her experience in the Japanese Internment camps.",-,Drama,power to the people: the yuri kochiyama story,2017
-,Julien Magnan,"['Julien Magnan', 'Julien Prévost']","Childhood friends and fans of violent paintball games, Louis and Polo are two young cooks in Normandy. Louis dreams of going to Paris but Polo does everything to stop him for fear of losing his friend.",18,Drama,petits soldats,2017
-,Anastasija Nikitina,Anastasija Nikitina,-,-,Drama,heartbreak hotel,2017
-,Marcello Mazzarella,"['Marcello Mazzarella', 'Paolo Pintacuda']",-,20,Drama,l'ombra delle muciare,2017
-,"['Matthew Fisher', 'Kevin Ray']",Matthew Fisher,"When a downhearted southerner finds out his wife is pregnant, he embarks on an odyssey to reclaim his life -- and it starts with an overgrown yard.",11,Drama,lawn,2017
-,James Fink-Jensen,Anita Soleimani Zohrshiri,-,2,Drama,the artist has room,2017
-,Noel Brady,John Duggan,-,8,Drama,self tape,2017
-,Jesús Eguía Armenteros,Jesús Eguía Armenteros,"She and he have a date in the Park to make the swap of their two-year-old son. She has come 10 minutes early, long enough to argue again about the same, however, the child wants something much simpler: that the two keep playing.",-,Drama,la mirada del hijo,2017
-,Nakor Santamaría,"['Andoni Fernández', 'Nakor Santamaría']","She wakes up from a dream that is repeated every day. In his dream you can see a neighborhood full of life, happiness and open shops, but in reality all that does not exist anymore. She tries to locate social life and living businesses.",4,Drama,aztarnak,2017
-,Kayla Delcoure,Brandon Johnston,The color around the world changes for a young couple as they fall in love.,7,Drama,love in color,2017
-,Chen-Wen Lo,"['Chen-Wen Lo', 'Brady Morell']",-,-,Drama,alone and beautiful,2017
-,Lucas Belaunde,Lucas Belaunde,-,17,Drama,bolero negro,2017
-,Jordyn Haney,-,-,8,Drama,paradise,2017
-,Alexandra Rieser,Alexandra Rieser,-,7,Drama,alte poststrasse,2017
-,Anthony Paderewski,Christopher Soucy,A homeowner gives her home to the perfect buyer in the most unusual of circumstances.,-,Drama,unreal estate,2017
-,Francesco Ferrari,"['Flavia Bruscia', 'Marco Minciarelli']",A man is forced to live in an eternal retaliation because of the errors he made in the past. His punishment consists in the impossibility to achieve any form of pleasure. It will be the victim of his greatest violence to reveal to him the truth: he is living his endless hell.,8,Drama,omega alpha,2017
-,David Baquero,David Baquero,"Carlota, a middle-aged woman, wakes up in a mortuary refrigerator in a morgue. She recently has died. Suddenly, she hears the voice of a man who speaks to her from the refrigerator above. Both, dead, they have a conversation in which Carlota will make a special journey to her mind. Gradually, the will know to each other and discover than death can make you see life in... Leer todo",-,Drama,la última cita,2017
-,Alexander Leo Christiansen,Alexander Leo Christiansen,"Martin can't stop thinking of Amanda - his one true love. But he can't stop thinking of the lie, either. The great lie that ruined it all for him. Now, Martin has a big decision to make.",31,Drama,løgn,2017
6.9,Deniz Özden,Deniz Özden,"Cemile lives with her husband in an apartment building. One day a family moved to the apartment where Cemile lived. Cemile takes a plate food to the family that has reqcently moved to the apartment according to the custom. Cemile's new neighbor is Ari and Lorin who are not familiar with their names. While Cemile's mind confuses the names of the pair Ari and Lorin, Lor... Leer todo",14,Drama,cemile's obsession,2017
-,Eetu Pennanen,Eetu Pennanen,A young man struggles with OCD and loss in both reality and his mind.,27,Drama,minkä menetin,2017
-,Shareese Mason,"['Quick Mason', 'Shareese Mason']","After a night of studying for finals, Jasmine and Spirit head out for a little fun. Little do they know that their night is going to be unpleasantly interrupted with major catastrophe.",9,Drama,rest in resistance,2017
-,Daniel Frank Wilson,Ashley Hope,Titus Mills does everything he can do pull himself out of a tainted situation.,9,Drama,troubled times for titus,2017
-,Matthew Flynn,Matthew Flynn,"When Paulo's father Iggy is arrested for a murder, Paulo, along with his mother Marta navigate their way through the trauma until Paulo finds the key to his own happiness, empathy.",13,Drama,paulo,2017
-,Max Lesage,Max Lesage,-,10,Drama,ailleurs,2017
-,Rocko D. Marquez Flores,Rocko D. Marquez Flores,-,15,Drama,tropos de añoranza,2017
8.3,Xin Li,Xin Li,-,6,Drama,lula,2017
-,-,Quick Mason,"Darrius is a rising basketball star with a hidden secret from his peers about the fact that he is homosexual. After hiding this secret for so long, Darrius begins to develop a dual personality in his subconscious that goes by the name Damon. Damon is becoming more realistic and is now fighting Darrius to embrace his true identity.",11,Drama,ready 2 play me!,2017
-,Dan Harth,Alex Foley,"A group of teenagers go camping to help a friend recover from her past and soon the stalking and murdering of several people entail. Staring Maddison Cash, Nick Boxall, Mikayla Jade and Ryan Hance.",16,Drama,rivers edge,2017
-,Christian Bachmann,Christian Bachmann,-,-,Drama,mutter,2017
-,Natalie Danson,Natalie Danson,-,3,Drama,behind the lie,2017
-,Monique Amado,Monique Amado,"Two elderly women are confronted at every turn with feeling invisible in a fast-moving world that takes no notice of them. In crossing paths, they experience a moment that lifts them out of their isolation.",-,Drama,someone understands,2017
7.8,Anton Sazonov,"['Anton Sazonov', 'Valeriya Zadereeva']",The relationship between Sasha and Vadim has reached a crisis. The never-ending quarrels are not even soothed by great trouble: from the summer house their son Grisha has run away. The search for the boy leads the protagonists into the forest.,13,Drama,the impasse,2017
-,Rukia Magege,-,-,2,Drama,artificial affection,2017
-,Jing Jessie Guo,Jing Jessie Guo,-,-,Drama,jack in the box,2017
-,Hai Rihan,Hai Rihan,A dying mother's last meeting with her long-lost son.,10,Drama,lucky,2017
-,Alessio Avezzano,"['Alessio Avezzano', 'Charlie Cooper']","After years of shared experiences in China, two estranged expats meet one last time for lunch in Shanghai.",17,Drama,zei wei (shanghainese for goodbye),2017
-,"['Emmitt H. Thrower', 'Michael Thrower']",Emmitt H. Thrower,"Essentially an Absurd Sci-Fi, Comedy/Drama Short Film-Webisode Pilot for the web series ""Pigs in a Bowl: The Soup Opera"", set in modern times during the age of the Millennials.",-,Drama,pigs in a bowl: living the nightmare,2017
-,Jonatan Egholm Keis,Jonatan Egholm Keis,-,11,Drama,stella nova,2017
-,Ben Duncan,Josh Harris,-,-,Drama,blurred lights,2017
-,Jose Rodrigo Orozco,Jose Rodrigo Orozco,-,8,Drama,popayán me gustas!,2017
-,George Martyn,-,-,-,Drama,pretty boy,2017
-,Aren Malakyan,-,-,-,Drama,snow,2017
-,Eleanor Lane,"['Logan Bailey', 'Eleanor Lane']",Follows the story of 4 Teenagers as they struggle with Different Mental Health Issues.,16,Drama,mind,2017
-,"['Keith Bearce IIIJohn Michael Ferrera', 'Anthony Grassetti']",-,-,7,Drama,roommate drama,2017
6.3,Yunhe Zhang,-,-,21,Drama,find you in the crowd,2017
-,Nikola Bozadjiev,Lachezar Stoykov,Four doctors decide upon the fate of a patient in comma that has not been visited by anyone for years.,13,Drama,the moral dilemma,2017
-,Tania Perez,-,-,-,Drama,mysterious agent,2017
-,Jake Vriezelaar,"['Levi Phillips', 'Jake Vriezelaar']",Two sisters navigate life stained by a broken family situation in search of a hope beyond themselves.,10,Drama,when we were together,2017
-,Hakim Zziwa,-,A 25 year old young man with an influx of choices for a Flat mate ends up with an undesirable and Irreversible choice.,7,Drama,kisenge,2017
-,Tania Perez,-,-,-,Drama,havik,2017
-,-,-,Reparto principal,-,Drama,you're so full of it,2017
-,"['Anton Fomochkin', 'Denis Vilenkin']","['Anton Fomochkin', 'Denis Vilenkin']",-,26,Drama,donkey hot,2017
-,Rafael Ceribelli,Rafael Ceribelli,A man takes his son to hunt for the first time at a family property. The hunt brings back memories of a dark past.,-,Drama,the hunt,2017
-,Sam Gale,Sam Gale,"The Crucible takes place in Salem, Massachusetts, in 1692 during the Salem witch trials. The play is a fictionalized version of the trials and tells the story of a group of young Salem women who falsely accuse other villagers of witchcraft.",-,Drama,the crucible,2017
-,Dharmendra Baghel,Dharmendra Baghel,Boy left his house and mother for Money and her choice of wises and soon realized and come back. meantime his mother blamed his father and her mother-in-low as a miss guide.,10,Drama,the wallet,2017
-,Miki Polonski,Miki Polonski,-,-,Drama,livorno 32,2017
-,Gabriel Perrone,Gabriel Perrone,-,-,Drama,planície,2017
-,Johanna Lamoth,Johanna Lamoth,-,-,Drama,leben,2017
-,Milan Jani,Milan Jani,Its about a dilemma of a Senior Script Writer while analyzing the work of a young beautiful female writer.,5,Drama,her first draft,2017
-,Karl von Moller,"['Bronte Howell', 'Karl von Moller', 'Angelo von Möller']","A short film about a boy named Billy, who dares to enter a creepy forest and discovers more then he bargains for. In doing so, he liberates not only his fears but releases the souls of a tragic accident from the past. If you like ghost stories, trains and - creepy stuff, then definitely watch this.",10,Drama,switch line,2017
-,Matt Guthrie,Matt Guthrie,-,-,Drama,lumberjacks,2017
-,Airish Krishnan,Airish Krishnan,"A young boy is seen feasting on the discarded bread from the waste, when a man who sticks bills on walls walks past him, doing his routine job. The last bill he sticks to the wall nearby to the boy doesn't stick properly. The boy decides to stick it onto the wall himself as the man has left the vicinity. It is revealed later that, the bill was as a matter of fact the ... Leer todo",3,Drama,kid,2017
-,Aynoa Alvarez-Wautiez,Aynoa Alvarez-Wautiez,"England, 1958. Elisabeth has a pen pal correspondence with Bernard a young pied noir in Algeria, when they get torn away by life.",11,Drama,drifting away,2017
-,"['Tj Pollard', 'Barnes Bree']",Tj Pollard,-,12,Drama,to be inspired,2017
-,Austin Saya,-,-,-,Drama,to die in downtown,2017
-,Lauren Jevnikar,Lauren Jevnikar,-,3,Drama,touch me right,2017
-,Jaci Hodge,Jaci Hodge,"Folie a deux is a poetic piece, the tale of two sisters, their journey and emotions. A visual experiment.",12,Drama,folie à deux,2017
-,Tómas Víkingsson,Tómas Víkingsson,"Bergur has made a mess out of his previous designated weekends with his only son Tommi and if he won't shape up for this next one, it might be his last chance.",19,Drama,pabbahelgi,2017
5.1,Filip Zadro,"['Lucian Mirdita', 'Filip Zadro']","Antenna (lat. antennae: sail yard) is an active or passive electromagnetic device, which in combination with some electronic devices transforms electromagnetic energy into spatial electromagnetic waves.",-,Drama,upside down,2017
-,Patricia Castañeda,Patricia Castañeda,-,16,Drama,el secreto,2017
-,Parsa Zolfaghari,Parsa Zolfaghari,-,18,Drama,the sound of shadow,2017
-,Ante Mitrovic,Ante Mitrovic,-,-,Drama,rojava calling,2017
7.0,Rakesh Mehta,-,"Dilli Vala Dost is a 2017's short film based on a married couple in Mumbai, India who faces the uncomfortable situations when an unexpected friend from Delhi lands at their home. It features Kanwal Preet, Drishti Grewal and Karan Battan in the lead roles and it is written and directed by Rakesh Mehta.",-,Drama,dilli vala dost,2017
-,Mohamed Saqer,Mohamed Saqer,"Ashrf is simple man with family, trying to go far from poorness by illegal way. "" Inspired From True Events """,9,Drama,a deal (maslaha),2017
-,"['Amir', 'Hossein Golshani']",-,-,-,Drama,green apple,2017
-,Robin Thedenat,"['Johanna Bolivar', 'Lucas Couvin', 'Pierre Fouchaux']",-,10,Drama,bis,2017
-,Ryan Tocheri,Kristoffer Bradley Cruz,A girl meets up with her friend after his night at their high school dance goes awry.,7,Drama,can i have this dance?,2017
-,Olivier Duval,Olivier Duval,"I, the director, film my father, an idle 69 year-old pensioner, hoping to make him want to feel alive again.",21,Drama,and i tried to put my dad in a van,2017
-,Elisa Aleva,"['Elisa Aleva', 'Lígia Gomes']","Where does pain comes from? From experiences, from concepts, from prejudice? This is the search of Ana, who sinks into her deepest self looking for answers to move forward.",11,Drama,"agora se vira, meu bem",2017
-,Kalpesh Mistry,Kalpesh Mistry,"It is a story of a young man who is lost in dreams of the possibilities of his life ahead, if only he would not have chosen the deadly path.",-,Drama,wake up,2017
-,Joshua Maheu,Joshua Maheu,-,6,Drama,s.u.g.a.r.,2017
-,Rafael Valerio,Rafael Valerio,"An empty park in the middle of the night. Inside a parked car, a young and an older man just had sex. They talk about their sexual preferences, until one of them shares something surprising to the other.",10,Drama,choice,2017
