,puntuacion_imdb,direccion,guion,argumento,duracion,titulo, anio
1941,6.3,Jacques Doillon,Jacques Doillon,"A cross-cultural drama about a wealthy middle-aged Frenchman's yearning for a nineteen year local girl. Raja is an orphan literally and figuratively scarred by life. Fred is an emotionally bankrupt westerner living amid his plush garden. Fred's attempt to seduce Raja, and their mutual attempt at manipulation, are fractured by their gross disparity of income, age and c... Leer todo",112,raja,2003
1942,5.5,Bob Blagden,Judy Upton,"This is a British movie set in Brighton. It shows teenage angst and female gang behaviour. The leader of the gang is Hayley (Lara Belmont) and the other gang members are Jo (Beccy Armory), Anna (Sarah French-Ellis) and Lauren (Jessica Harris). They roam the streets of Brighton stalking single men, seducing and then robbing them. Hayley meets a policeman, Daniel (Nick... Leer todo",108,ashes and sand,2003
1943,,,,,,love don't cost a thing,2003
1944,,,,,,the snow walker,2003
1945,5.8,Patrick Moug,Patrick Moug,Eric Thornton has been called The Ugly One by everyone in his town since he was 10. Now he is the only one who can save them from a Viking Warlock searching for a lost piece of Thor's hammer.,95,the ugly one: thor's revenge,2003
1946,7.4,Ravi Chopra,"['Shafiq Ansari', 'Satish Bhatnagar', 'B R Chopra']","An elderly couple wish their children to care for them in their old age. But their children see and treat them as a burden, and they must struggle to regain their worth and dignity to themselves and others.",181,baghban,2003
1947,8.0,David Stern,-,-,-,behind the broken words,2003
1948,6.7,Lili Schad,"['Steve Mackey', 'Lili Schad']","Reason Boles is on a mission to stop loggers from destroying his family's ancestral land. In a chance encounter, he meets Addy and her 7-year-old daughter Bell, who are fleeing their past in the hopes of starting a new life. Together, Reason and Addy are given the chance to transcend the violence in their lives, or be destroyed by it.",95,betraying reason,2003
1949,6.3,Roy Finch,Roy Finch,"In the film, ""Wake"", the fateful reunion of four brothers quickly dissolves into a night of drinking, deceit, perversions, and death. They don't realize until it is too late that the party they are having is, in fact, a wake.",90,wake,2003
1950,,,,,,ondskan,2003
1951,4.4,Damien Odoul,"['Antoine Lacomblez', 'Damien Odoul']",Three scenes from the marriage of Lou and Jacques as they wander around France.,100,errance,2003
1952,6.7,Maarten Treurniet,"['Karel Glastra', 'Loon Kees Beijnum']","After the passing of his wife, a man learns he is infirtile and their son cannot be his.",100,de passievrucht,2003
1953,5.7,Carsten Myllerup,Rasmus Heisterberg,"Christian's sister commits suicide. Why? After his 4 friends graduate secondary school, they head off to a Swedish cabin for midsummer as previous years. Strange things happen. Is it his sister's spirit?",94,midsommer,2003
1954,6.8,Jacques Rivette,"['Pascal Bonitzer', 'Christine Laurent', 'Jacques Rivette']","Middle-aged Julien lives alone with his cat. He dreams of Marie, and a few minutes later, he sees her on the street and makes a date. He asks her to move in with him, and she does. Her boyfriend is dead, the rest of her past a mystery. Although they quickly seem to fall in love, she sometimes pulls away suddenly from him, is distant, and spends the night in a hotel. S... Leer todo",150,histoire de marie et julien,2003
1955,,,,,,tyubeu,2003
1956,2.5,"['Jean Claude', 'La Marre']","['Jean Claude', 'La Marre', 'Nolbert Brown Jr']",-,94,gang of roses,2003
1957,4.3,Guddu Dhanoa,"['Rajeev Kaul', 'Praful Parekh']","When his girlfriend is kidnapped by Kashmiri terrorists, a commando is tasked with kidnapping the Home Minister's daughter in order to secure his lady love's release.",142,jaal: the trap,2003
1958,2.6,['Dasari Narayana Rao'],"['Dasari Narayana', 'Rao Satyanand']",-,-,fools,2003
1959,,,,,,konjanik,2003
1960,6.8,"['S V', 'Krishna Reddy']","['Ramana Chintapally', 'S V', 'Krishna Reddy Satyanand']",Two men pretend to be married to a prostitute to protect each other's marriages.,149,pellam oorelithe,2003
1961,,,,,,the emperor's wife,2003
1962,4.7,Danny Patrick,Danny Patrick,"This is the story of Ryan, a thirty-something office worker, persecuted by his supervisor Angela and under-appreciated his Fiancée Jo. His only love is the DJ box in a run down retro eighties night-club, that is until he meets a wildly charismatic sociopath. Oscar James takes Ryan on a rollercoaster ride of mayhem and madness, but everything has a price and Oscar won'... Leer todo",-,hey mr dj,2003
1963,8.4,Dusan Kovacevic,Dusan Kovacevic,"After the collapse of the Yugoslavian government, a former secret agent, now a taxi driver, enters the office of a former university professor, now a firm director.",104,profesionalac,2003
1964,4.6,['K Raghavendra Rao'],['Chinni Krishna Vishwanath'],Neelakantha Naidu (Prakash Raj) had a daughter Gangotri (Aditi Agarwal) after a long time. But as per her horoscope the infant child has a threat from water. So Neelakantha always takes extra care of her. From childhood Simhadri (Allu Arjun) stays with Gangotri all the time to keep her unharmed. Over time Simhadri and Gangotri grow affection for each other. But Neelak... Leer todo,-,gangotri,2003
1965,6.8,Marco Kreuzpaintner,Maggie Peren,"Torge is a good looking, popular teenager, self confident and known for his sexual conquests in his town, an example of the ""nice but macho"" guy from a small Western European town, endowed with exceptional social skills. He is usually the leader of is circle of friends, atracting others to the group. All of this, however, changes when he loses his leg in an accident. ... Leer todo",95,ganz und gar,2003
1966,,,,,,in hell,2003
1967,-,"['Tom Jenkins', 'Leonard South']",Tom Jenkins,-,90,the men's room,2003
1968,6.7,"['Tyrus Coursey', 'Karen Goodman']",Karen Goodman,Feature Film Starring Shiri Appleby And Chaney Kley.,90,the skin horse,2003
1969,,,,,,dédales,2003
1970,6.0,['A W Vidmer'],['A W Vidmer'],"The story of poker legend Stuey Ungar. A gambler by the age of 10, Ungar won millions playing card games.",-,stuey,2003
1971,6.5,Rolf de Heer,Rolf de Heer,A regular suburban family man comes home from work on his birthday to find a deserted house and a videotape waiting to be played...,103,alexandra's project,2003
1972,6.0,Eric Perlmutter,"['Eric Perlmutter', 'Jonathan Saldivar']","Obsessed with the notion that all African-Americans are not only inferior but also criminals, Prep school student Taylor begins desperately stalking a black classmate named Flint, waiting for him to prove his racist theory right.",91,season of youth,2003
1973,7.8,Nagesh Kukunoor,Nagesh Kukunoor,"The story of a documentary movie-maker who films the reformation story of three hardened criminals within the prison walls - and in the process, finds redemption in her own life.",115,3 deewarein,2003
1974,5.9,Natasha Arthy,['Kim Fupz Aakeson'],Katrine is getting married in two days but can't tell her sister at the mental hospital. Their ex pops up just as he left two years ago for Kenya. Then there's last minute preparations and a bachelor party. Wedding?,90,"se til venstre, der er en svensker",2003
1975,,,,,,when zachary beaver came to town,2003
1976,5.5,Gilles Bourdos,"['Ruth Rendell', 'Michel Spinosa', 'Gilles Bourdos']","Young woman who lives under the gaze of her overprotective stepmother falls for a young man she meets. He is infatuated by her beauty, but is also a sociopath. She wants to leave her stepmother's hold and he is ready to kill.",137,inquiétudes,2003
1977,7.0,Laura Mañá,"['Fernando Felipe', 'Laura Ma', 'Jordi Galceran']",-,-,palabras encadenadas,2003
1978,6.5,Damienne Caron,"['Damienne Caron', 'Kerrilyn M Simmons']","In a country obsessed with the law, one Judge gets obsessed with Buddhism. Not good for TV ratings.",-,judge koan,2003
1979,5.7,Shimmy Marcus,Shimmy Marcus,A contemporary black caper crime comedy.,85,headrush,2003
1980,6.1,['S Kragh Jacobsen'],"['Anders Thomas', 'Jensen S', 'Kragh Jacobsen']","Skagerrak is the story of being hit by happiness when you least expect it. In their late twenties and tired of partying their way around the world, Danish Marie and Irish Sophie come ashore in Northern Scotland. After another drunken night they are soon parted from all their accumulated cash. Out of money and out of luck ambitious Sophie pressures Marie into accepting... Leer todo",104,skagerrak,2003
1981,5.5,Kirk Davis,"['Christopher Cook', 'Kirk Davis']","An eclectic cast of characters intertwines and collides around themes of faith, religion and race in a small East Texas town. Screen Door Jesus tells the story of the church-going, but not exactly God-fearing, town's folk who wake up one morning to discover the image of Jesus on Old Mother Harper's screen door. With media and crowds gathering around the phenomenon, an... Leer todo",119,screen door jesus,2003
1982,,,,,,jericho mansions,2003
1983,,,,,,the statement,2003
1984,6.1,Thierry Binisti,"['Tonino Benacquista', 'Thierry Binisti', 'Jacques Ferrandez']",An obese Police Inspector traumatized by a childhood incident falls in love with a murder suspect.,90,l'outremangeur,2003
1985,6.2,Jacob Tierney,"['Charles Dickens', 'Jacob Tierney']","A queer ""Oliver Twist"" update set in the hustler district of modern-day Toronto.",97,twist,2003
1986,6.9,Michael Tolajian,Michael Tolajian,"Jersey City teen Ray Ray Morales is wasting time in a low paying job until a local loan shark offers him a job -- making sure that Ray Ray's friend, an immigrant pawnbroker makes his weekly payments.",-,bought & sold,2003
1987,7.0,Jitendra Pal,"['Jitendra Pal', 'Lucy White']","The story revolves around the various cultural differences and serious matters of those differences being exposed and examined, mostly with a sense of humor.",88,gupta vs gordon,2003
1988,7.1,Michael Burke,Michael Burke,"The film follows the story of Duncan, a fourteen-year-old misfit farm boy trying to fill the void and alleviate the numbness left by his mother's passing. Unable to let her go quite yet, Duncan mimics his dead mother. He talks in her voice at the dinner table and wears her fur coat to bed. Edgar, Duncan's distant sixty-year-old father, doesn't understand the strange m... Leer todo",94,the mudge boy,2003
1989,6.5,Oskar Roehler,Oskar Roehler,"Angst is the story of a sensitive stage director, Robert, and his beautiful girlfriend Marie, a doctor in a children's clinic. Their different attitudes toward life lead the two to constant fights and conflicts. When Robert finds out that his father is terminally ill, he feels guilty for not having taken more care of him. Marie tries to help, but when his father dies,... Leer todo",92,der alte affe angst,2003
1990,7.2,"['Oren Goldman', 'Stav Ozdoba']","['Oren Goldman', 'Stav Ozdoba']","Marty, an anti-social realist, and Harry, a passionate ideologist, are two young writers who have come to Hollywood to make it as successful screenwriters. They embark on a journey through the minds of screenwriters, giving us a window into the parallel world of an artist's inspiration.",97,final draft,2003
1991,7.5,Damir Lukacevic,"['Edin H', 'Hadzimahovic Damir Lukacevic']","Nikola, formerly successful musician, returns to his family in Stuttgart. His parents Anica and Vlado have lived in Germany for 35 years, but want to realize their dream of an own hotel in their native country Croatia. As Vlado is a hard and ambitious father, his relationship to Nikola became very difficult, while his younger brother Joso plans to go back with his par... Leer todo",92,heimkehr,2003
1992,4.5,Claire Doyon,"['Claire Doyon', 'Jean Claude Montheil']","Two sisters of 15 and 17, Clementine and Olive, inseparable and virgins, are initiated to love by the same young man.",77,les lionceaux,2003
1993,,,,,,batoru rowaiaru ii: chinkonka,2003
1994,,,,,,song for a raggy boy,2003
1995,5.9,Mark Decena,"['Mark Decena', 'Timothy Breitbach']",A San Franciscan computer programmer falls in love with a schoolteacher in the days after the dot.com boom.,79,dopamine,2003
1996,-,Ben Robbins,Ben Robbins,-,-,strays,2003
1997,,,,,,the station agent,2003
1998,6.2,Pyotr Todorovskiy,"['Grigori Pozhenyan', 'Pyotr Todorovskiy']","Provincial town near Moscow. Several families live here in a large communal apartment. Each has its own worries, its own interests, its own troubles and joys. A communal apartment is not just a habitat. This is a kind of section of society. All of them are very different, members of this «communal hostel»: the intelligent Vera and the petty bourgeois Larisa, the elder... Leer todo",98,zhizn zabavami polna,2003
1999,6.5,Pablo Berger,Pablo Berger,-,-,torremolinos 73,2003
2000,,,,,,en tres y dos,2004
2001,6.5,Dennis Brooks,Dennis Brooks,"""Unapologetically brash in dialogue and texture GOODNIGHT JOSEPH PARKER is the classic love story brought to a no-pleasantries bar room. Girl loves man who loves woman, woman isn't worth his time. Into that mix throw in a hopeless drunk with a good heart and weak stomach, a bartender who's more desperate than his customers and Steven Tyler as a shameless bad boy looki... Leer todo",81,"goodnight, joseph parker",2004
2002,7.4,Mijke de Jong,Helena van der Meulen,"Merel, a talented young girl, is suddenly getting bullied at school.",77,bluebird,2004
2003,,,,,,el maya,2004
2004,,,,,,il resto di niente,2004
2005,7.7,Steven Anderson,"['Mike Leonardo', 'Matt Socia']",-,89,greener,2004
2006,6.5,Jayme Monjardim,"['Rita Buzzar', 'Fernando Morais']","Based upon the true story of Olga Benário, the German-born wife of Brazilian communist leader Luís Carlos Prestes. During the dictatorship of Getúlio Vargas (1930-1945) she was arrested and sent to Nazi Germany, where she was put to death in a concentration camp. After World War II began, Vargas decided to uphold the Allies.",141,olga,2004
2007,,,,,,sin's kitchen,2004
2008,6.8,"['Iris Klein', 'Jim Klein']","['Iris Klein', 'Jim Klein']","Laurel, Jane and Candy. We meet them as children, we know them as prostitutes and we come to understand them as women. The town is Chicago and the girls are from all walks of life. This is love at a price.",-,tricks,2004
2009,,,,,,2046,2004
2010,6.3,Andy Graydon,"['Andy Graydon', 'Benjamin Meyer']",Life Sentence is a psychological thriller chronicling the turbulent and deadly relationship between a burned-out critic and a brilliant but unstable writer.,-,life sentence,2004
2011,,,,,,raspberry & lavender,2004
2012,4.1,Oliver Robins,"['Michael Baumgarten', 'Kate Mc', 'Kinney Oliver Robins']","After his last girlfriend slept with his last roommate, Reno Rizzolla moves to L.A. with his new girlfriend... and chaos ensues when the debt on the house forces him to get roommates.",88,roomies,2004
2013,8.0,Andrew Jackson,"['Paul Hutko', 'Andrew Jackson']",-,90,the discontents,2004
2014,,,,,,laughing it up,2004
2015,5.1,"['Scott Falconer', 'Scott Hatley']","['James Gavin', 'Bedford Alec', 'Costandinos Lynn Isenberg']","Billy Thompson is kid from Nebraska whose mother was a musician who died when Billy was young. To honor her, he wants to build his own recording studio. So he decides to enter a DJ competition in Los Angeles. He meets another DJ, Nite Owl, who's developed a new thing which he hopes to unveil at the competition. And he also meets Maya, a dancer from New York. Another D... Leer todo",89,true vinyl,2004
2016,6.2,['Michael Thomas Dunn'],['Michael Thomas Dunn'],"Locked in a battle to control the downtown drug trade, Mace must fight for his street gang as a young hustler named Ponch tries to take him out. Caught in the middle of the drug war are homeless drifters Jason and Molly.",80,alone and restless,2004
2017,6.2,Thom Best,['Michael Mac Lennan'],"For the first time since taking possession of the family cabin, Vaughn has invited his best friends up for a winter weekend of hunting and drinking. But the arrival of unexpected visitors turns a simple getaway into two days of life-changing turmoil.",108,ice men,2004
2018,7.5,['L James Langlois'],Nathan Langford,A funny and poignant tale of an old man who takes a road trip to have one last dance with his one true love. Along the way he touches the lives of those he meets.,94,em & me,2004
2019,,,,,,anji,2004
2020,,,,,,vanity fair,2004
2021,6.1,Niko von Glasow,"['Kirstin Glasow', 'Niko Glasow']","Cologne-Ehrenfeld, November 1944. They're young, wild and rebellious, like young people anywhere and in any time, but working-class boys Karl and his younger brother Peter are Edelweiss Pirates. They oppose the Nazis, and are pursued by the Gestapo. With the escaped concentration camp prisoner Hans Steinbrück, they plan acts of sabotage, until the Gestapo take them on... Leer todo",111,edelweisspiraten,2004
2022,4.6,Alan Wade,Alan Wade,The relationship between a director and an actress takes a turn when the lines between art and life are crossed.,81,the pornographer: a love story,2004
2023,6.4,Tony Piccirillo,"['Tony Piccirillo', 'Tony Piccirillo']",Tom (Speedman) and Dan's (Marsden) one-night stand turns into an intense power-play between captor and captive.,92,the 24th day,2004
2024,5.5,Matt Cooper,"['Matt Cooper', 'Stewart J Zully']","The story of two college graduates from the Midwest who move to Los Angeles, where their love is tested for the first time.",99,perfect opposites,2004
2025,7.7,Sandro Dionisio,"['Francesco Costa', 'Sandro Dionisio', 'Pier Paolo Palladino']","In 1956 Naples, a destitute young boy believes he has become friends with the movie star of his dreams.",88,la volpe a tre zampe,2004
2026,6.6,Lance Lane,"['Billy Gallo', 'Robert Gillings']",Three childhood friends from Brooklyn are corrupted by the dark side of Wall Street and suffer the consequences of innocence and ignorance.,91,the kings of brooklyn,2004
2027,6.4,Antonio Dorado,Antonio Dorado,"Cali, Colombia, 1970s. The fictional story of Pedro Rey, the first drug trafficker and drug lord.",-,el rey,2004
2028,6.6,Víctor Gaviria,"['V Gaviria', 'Hugo Restrepo']","During the 1980s in Medellín, Santiago, an engineer, gets involved in drug traffic to make a quick buck.",108,sumas y restas,2004
2029,7.4,Nick Marck,"['Rob Thomas', 'Jed Seidel', 'Diane Ruggiero Wright']","Veronica investigates the disappearance of her pregnant upstairs neighbour. Plus, Veronica learns information about her mother and Duncan's father.",43,the girl next door,2004
2030,4.1,Jimmy Lee,Jimmy Lee,"In Los Angeles, the young Jenny has a nice childhood with her Korean parents Joanne and David Kim. However, after the divorce of her parents, the judge gives her custody to her selfish mother that neglects Jenny while the disappointed David returns to Seoul. Six years later, Jenny is a troubled and reckless teenager expelled from the public school that has easy sex an... Leer todo",93,close call,2004
2031,,,,,,the beautiful country,2004
2032,4.4,['Jian Hong Kuo'],Christopher Hatton,"In a future Singapore, CyberLink is used for communication (sometimes virtual reality), monetary transaction and records of all citizens. Headhunter Dash is commissioned to find Edward Chan. Why are so many interested in him?",103,cyber wars,2004
2033,7.4,Pedro Almodóvar,Pedro Almodóvar,-,-,la mala educación,2004
2034,8.1,Randy Allred,"['Bruce Boyle', 'Frank Tabbita', 'Randy Allred']",The angelic spirit of writer Jack Kerouac returns to Earth to change the life of a writer.,98,beat angel,2004
2035,6.5,Hugh Wilson,John Grisham,"A widowed lawyer wanted by the IRS assumes a new identity and signs his now-too-old son up for one more year of Little League. However, this may have been a mistake, as his son's dominance captures the media's attention as his team careens toward the Little League World Series.",105,mickey,2004
2036,6.1,['B P Paquette'],['B P Paquette'],"Jack Richards, a professor in his 50's, has apparently gone mad over the supposed abduction of his daughter by a sinister cult. Wallowing in self-pity for years, he decides to commit suicide. However, the manner in which he decides to suicide is quite peculiar: he allows himself to be abducted by a cult, whose members treat him as their ""king"" for one year (he is give... Leer todo",85,a year in the death of jack richards,2004
2037,-,-,-,Ver la información de la producción en IMDbPro,-,off the pages,2004
2038,,,,,,secret passage,2004
2039,6.3,Leonardo Defilippis,"['Patti Defilippis', 'Aidan Hill', 'Saint Therese Lisieux']","The mesmerizing story of a young girl's romance with God. Her faith, trials, and sacrifices reveal a way of life based on love and simplicity. A contemplative film based on the true story of Saint Therese of Lisieux, the most popular saint of modern times.",96,thérèse: the story of saint thérèse of lisieux,2004
2040,,,,,,irish eyes,2004
2041,7.5,"['Thomas Dabney', 'J Mitchell Johnson']",['J Mitchell Johnson'],"A sudden allergy to electricity forces a successful New York television producer to seek refuge in an off -the -map Texas place. After chopping down a rural power line, he creates an electricity-free zone. The new ""simple life"" which he makes for himself becomes increasingly complex as he falls in love with a local woman who turns out to be more than he bargained for.",95,world without waves,2004
2042,5.3,Michael Kolko,"['Erskine Caldwell', 'Horace Wilson']",A struggling widow vows to save her teenage daughter from a life of hardship by snaring her a wealthy husband.,-,the sure hand of god,2004
2043,,,,,,straight into darkness,2004
2044,,,,,,the butterfly effect,2004
2045,3.2,Ted Nicolaou,Ira Schwartz,"In the vein of Raiders of the Lost Ark (1981), this action-packed thriller takes us on a roller-coaster ride from the bone-chilling cold of Moscow, Russia to the mystical beauty of India. An ancient tablet found by famous British Archaeologist Professor Hyde-White (Michael O'Hagan) is believed to be a road map to the legendary Lost Temple of Faramundi and its hidden t... Leer todo",109,in the shadow of the cobra,2004
2046,7.2,['Michael A Goorjian'],"['Michael A', 'Goorjian Ron', 'Marasco Chris Horvath']","A famed Hollywood director is nearing death and reevaluating his life. What troubles him most is the son he abandoned. As he is shown a film of his son's painful life, he is offered the opportunity of a lifetime: to set things right.",106,illusion,2004
2047,6.0,Livia Giampalmo,Livia Giampalmo,-,92,stai con me,2004
2048,3.7,Marek Probosz,Marek Probosz,"Y.M.I. unflinchingly demystifies teen suicide. It is a study of dark forces lurking in the lives of teenagers today. The story unveils three high school seniors who dress and live by the philosophy of ""Goth,"" good friends and great rebels: Digger, Noisy, and DVD. They decide to celebrate Digger's 18th birthday by breaking every rule of what they consider a ""shallow an... Leer todo",80,y.m.i.,2004
2049,5.3,David Hickey,"['Shaneye Ferrell', 'Debby Throckmorton']",A young girl finds out she's pregnant from her one night stand.,95,knocked up,2004
2050,9.8,-,-,Reparto principal,-,the phantom of the opera,2004
2051,8.5,Gavin Dougan,Gavin Dougan,"A gritty vérité story of young, hungry and super-talented musicians struggling to find the promised land of a record deal - without selling out.",96,brass tacks,2004
2052,5.6,Cindy Baer,['Celeste Marie Davis'],A rebellious and angst-ridden teenager finds a possible chance to redeem herself in the afterlife after prior years of drug addiction and frustration.,97,purgatory house,2004
2053,6.0,Zak Tucker,"['Ryan Shiraki', 'Lecia Rosenthal', 'Joshua Davis']","With the help of a hot, slightly older new acquaintence (Noseworthy), the closeted son (Newton) of a conservative U.S. Senator (Lerner) puts a shocking spin on his dad's re-election campaign.",98,poster boy,2004
2054,4.7,['Jaime Osorio G'],"['Iv Beltr', 'Jaime Escallon', 'Buraglia Jaime', 'Osorio G']","Rodrigo Castillo is very sad: his wife Amparo has died. He gets dim when he finds some fan's flowers on Amparo's grave. But when he finds that those flowers come from Armando Lascar, a friend of them, he doesn't get angry. What he doesn't know, is that Armando was the Amparo's lover. This is when it start to be shown some Rodrigo's and Armando's flashbacks, and Amparo... Leer todo",80,sin amparo,2004
2055,7.6,Nora Jacobson,Nora Jacobson,A film about a troubled fire artist and a teenage girl in rural Vermont.,95,nothing like dreaming,2004
2056,4.7,Kris Kristensen,"['Kris Kristensen', 'Brian Mc Donald']","A young caregiver believes that she's being possessed by the spirit of her benefactress, while her friends question her sanity given her family's history of schizophrenia.",89,inheritance,2004
2057,,,,,,jersey girl,2004
2058,6.7,Lucrecia Martel,"['Juan Pablo', 'Domenech Lucrecia Martel']",16-year-old Amalia looks to save the soul of a middle-aged doctor.,-,la niña santa,2004
2059,,,,,,love's brother,2004
2060,5.3,Richard Squires,Richard Squires,"This is the story of Nat Banks, an 8th generation Virginian gentleman farmer living in the past, who loses his family farm, Greenwood, to a pair of land speculators from Washington, D.C. When the predatory couple manipulates a ""legal"" real estate transaction that turns into a hostile possession of the manor house, he temporarily loses his mind, leaving his family but ... Leer todo",98,crazy like a fox,2004
2061,,,,,,fascination,2004
2062,6.7,['William A Baker'],['William A Baker'],"A young man grows up in Washington, D.C., after trying hard not to become a victim of his society, as a teenager he slips and falls in jail. After writing his way out of prison he has a spiritual encounter similar to when Moses received the ten commandments. The young man (Alex) goes on television and recites a spiritual poem that politicians and foreign embassies tak... Leer todo",-,land of the free?,2004
2063,,,,,,leave no trace,2004
2064,7.1,Rodney Evans,Rodney Evans,"A drama that looks back on the Harlem Renaissance from the perspective of an elderly, black writer who meets a gay teenager in a New York homeless shelter.",94,brother to brother,2004
2065,6.7,Antun Vrdoljak,"['Wolfgang Held', 'Antun Vrdoljak']","The film follows the life of fictional character Iva Kolar, including his experience as a Croatian university student, his role as a partisan fighting German troops, and his involvement in his nation's post-WW2 government.",200,duga mracna noc,2004
2066,6.3,Jonathan Landau,Jonathan Landau,"Set in 1981, ""The Last Summer"" tells the story of 12-year-old Joel Shuman's first summer after the sudden death of his mom. Joel helps his family come to terms with their tragic loss while spending his last summer of innocence with the best friends he will ever know. ""The Last Summer"" recalls a time when life was still a mystery and every day was a new adventure.",95,the last summer,2004
2067,6.3,['Matthias X Oberg'],['Matthias X Oberg'],"Enter a dark, dangerous world where the lines between reality and fantasy are blurred. Angela is 18, a stunning Dutch blonde, a comic illustrator, and bored with life. Eager for adventure, she moves to Tokyo to become a bar hostess for Asian men who like Western women. An innocent in this sexual underworld, she confronts sleazy customers, jealous co-workers and a myst... Leer todo",85,stratosphere girl,2004
2068,4.5,Samuel Turcotte,"['Jodi Lane', 'Baum Samuel', 'Turcotte Darryl Wimberley']","The story of a bodybuilder who longs to be respected for his mind. Mike Zorillo, a small town Ohio champion bodybuilder with a genius IQ, journeys to the Mecca of bodybuilding, Los Angeles, determined to beat his nemesis, Jake Steel, with natural science instead of steroids. Far from home, he's confronted by a gym culture of freaks, juicers and Hollywood wannabes. As ... Leer todo",129,"no pain, no gain",2004
2069,4.7,Aruna Villiers,"['Louise L', 'Lambrichs Guillaume', 'Laurant Franck Philippon']","Ridden by guilt for not being able to have a child, wife decides to conceive by cloning. The daughter she gives birth to is therefor almost identical to her. The child starts to grow rapidly and slowly replaces mom in the household.",94,à ton image,2004
2070,7.1,Eric Fournier,Andrew Mayer,A bizarre mix of early Tod Hayne's and Phyllis Diller!,-,shaye & kiki,2004
2071,5.5,Van Flesher,"['Randy Mack', 'Zack Ordynans']","The story of a college student with an ""Annie Hall"" addiction trying to make his new relationship work.",95,burning annie,2004
2072,2.2,Alfonso Arau,Alfonso Arau,A look at the life of Mexican Revolution Hero Emiliano Zapata.,-,zapata - el sueño del héroe,2004
2073,,,,,,finding neverland,2004
2074,8.2,"['Robert Margolis', 'Frank Matter']","['Robert Margolis', 'Frank Matter']","Robert is an actor who may or may not be himself in this film about acting, aging and the dark side of ambition. Filmed over the course of 18 months, as a documentary crew follows Robert from one failed audition to another, recording in raw detail his every humiliation and small triumph as he searches for that elusive perfect role that will catapult his career into th... Leer todo",85,the definition of insanity,2004
2075,7.1,Jim Ransweiler,Jennifer Kert,-,77,cherry bomb,2004
2076,7.3,Dayyan Eng,Dayyan Eng,"Chen Wen, an antique shop worker and aspiring author, who has just met the girl of his dreams. The only problem is that she only wants him as a very close friend, not as a boyfriend.",107,du zi deng dai,2004
2077,5.4,Andrea Vecchiato,"['Sophie Dix', 'Isabella Santacroce', 'Andrea Vecchiato']","Set in 2010, Luminal is the story of a friendship between two teenagers, on an urban backdrop of excesses.",89,luminal,2004
2078,5.8,Rafal Zielinski,Joey Dedio,"A group of street kids find that the only way to make it through the day is to hold onto their dreams while their reality is eating out of dumpsters, turning tricks and squatting in abandoned buildings.",103,downtown: a street tale,2004
2079,8.4,['Dale Richard Howard'],['Dale Richard Howard'],-,-,pure,2004
2080,,,,,,against the ropes,2004
2081,6.5,Reza Bagher,"['Reza Bagher', 'Erik Norberg', 'Mikael Niemi']",Two boys grow up together in the town of Pajala during the 1960s. United by rock'n'roll music.,105,populärmusik från vittula,2004
2082,,,,,,the perfect score,2004
2083,,,,,,immortals,2004
2084,,,,,,the blue butterfly,2004
2085,6.5,Reza Bagher,"['Reza Bagher', 'Erik Norberg', 'Mikael Niemi']",Two boys grow up together in the town of Pajala during the 1960s. United by rock'n'roll music.,105,benji: off the leash!,2004
2086,-,Jemiscoe Chambers,Jemiscoe Chambers,-,-,twisted,2004
2087,4.5,Shiraz Jafri,Thomas Mortimer,"When Ameet and Saima's Indian-American families arrange for their marriage, they manage to stop it, only to realize they have actually fallen in love. By then, however, Saima's parents have promised her hand to sleazy playboy Ashol.",90,ball & chain,2004
2088,,,,,,one perfect day,2004
2089,4.6,Rigoberto López,"['Eugenio Hern', 'Rigoberto L']","It's a love story in Havana at the begining of the 19th century, between a young women from Haití and a German man. Both of them create the most important cofee plantation in Cuba with a very special philosophy of the slave work and comunity.",135,roble de olor,2004
2090,6.2,Darren Ashton,"['Shaun Angus', 'Hall Darren Ashton']","After a near death experience, five Boys, all devoted AC/DC fans, make a pact to bury their best friend next to the grave of Bon Scott. 12 years later, having gone their different ways, they come together to fulfill the promise.",98,thunderstruck,2004
2091,,,,,,in enemy hands,2004
2092,,,,,,hidalgo,2004
2093,,,,,,bridget jones: the edge of reason,2004
2094,7.4,Marko Sanginetto,Marko Sanginetto,-,-,the whisper,2004
2095,8.2,Charlie Spickler,"['Paul Belliveau', 'Charlie Spickler']","The sun doesn't shine on this Atlantic City. It exists in dive bars and strip joints. In the shadow of the Casinos, is a world of backroom deals that can end a life over less money than the price of a bus ticket home. Nobody chooses to come here, this where they end up. Atlantic City Serenade is about the Price we pay for the choices we make in the quest for power ove... Leer todo",-,atlantic city serenade,2004
2096,,,,,,one point o,2004
2097,,,,,,the motorcycle diaries,2004
2098,,,,,,the alamo,2004
2099,,,,,,between two women,2004
2100,6.8,Marius Barna,"['Marius Barna', 'Mihai Creanga']",A perspective on the Romanian revolution which started in Timisoara.,90,sindromul timisoara,2004
2101,6.9,"['Walter Carvalho', 'Sandra Werneck']","['Lucinha Ara', 'Fernando Bonassi', 'Victor Navas']","The life and times of Cazuza, Brazilian singer/poet/enfant terrible, from his start with rock group ""Barão Vermelho"", to his death from Aids, in 1990, showing his career, love affairs, and involvement with drugs.",98,cazuza: o tempo não pára,2004
2102,5.8,Ioan Cãrmãzan,-,-,80,raport despre starea natiunii,2004
