puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Hari Sama,-,-,12,Drama,la cola entre las patas,la cola entre las patas
6.8,Belen Lemaitre,Belen Lemaitre,-,12,Drama,el gran salto,el gran salto
-,Johannes Brinkmann,Johannes Brinkmann,"Roy Buchwald is a struggling musician hiding from a troubled past, having been raised in a cult. When his mother tracks him down to inform him that his father is dying, Roy must decide whether or not he can forgive him.",12,Drama,cymbals,cymbals
-,Juan Carlos Martín,Juan Carlos Martin,-,13,Drama,casi nunca pasa nada,casi nunca pasa nada
-,"['Roberto Aguilera', 'Roberto Aguilera Araiza']","['Roberto Aguilera', 'Roberto Aguilera Araiza']","A lonely man is trapped within himself and his frustration. His life is routine and he performs a monotonous job he doesn't enjoy. As a second job, he writes the love and friendship messages that appear in fortune cookies, but is painfully aware that they are not meaningful to most people, and so isolates himself more and more.",10,Drama,9 y 20,9 y 20
-,Fernando Arzate,Andrea Salmerón,-,15,Drama,en el sofa,en el sofa
-,Ricardo Gonzalez,-,-,10,Drama,a 2 cuadras y media,a 2 cuadras y media
-,-,-,Reparto principal,9,Drama,jai,jai
6.2,Esteban Crespo,"['Mario Casal', 'Esteban Crespo', 'Javier Yañez Sanz']",A look at the moments before a change in the lives of Paco and Ana.,8,Drama,siempre quise trabajar en una fábrica,siempre quise trabajar en una fábrica
7.4,Mahtab Ebrahimzadeh,Mahtab Ebrahimzadeh,"Meadow saffron tells a history about loneliness, strangers, misunderstanding, approach, friendship and separation. The history of two people from different cultures and generations which close in spite of her differences and conflicts, friendship and thereby escape her loneliness. In an impressive synthesis of European and Persian Bildsprache meadow saffron tells abou... Leer todo",25,Drama,herbstzeitlose,herbstzeitlose
7.3,Wayne Blair,Wayne Blair,The Djarn Djarns is the story of a friendship between four young men. The responsibility they feel for their culture and the love of a young boy has for his father.,26,Drama,the djarn djarns,the djarn djarns
6.7,Dani Rosenberg,"['Miguel de Cervantes y Saavedra', 'Dani Rosenberg']","Don Quixote and Sancho Pancha arrive in Israel in the year 2005. They reach a hill on the Jerusalem by-pass road overlooking the wall, which divides Israel and the Palestinian Authority. They inspect their target. The two men are already in their 70's. Quixote is having difficulties mounting his horse and Sancho struggles with his tools. But Don Quixote is determined ... Leer todo",5,Drama,don kishot be'yerushalaim,don kishot be'yerushalaim
7.3,C.C. Webster,C.C. Webster,-,20,Drama,tracks,tracks
5.2,Josh Guffey,Josh Guffey,A young man silently drifts through the daily routine waiting for his life to begin. An old man hears fatal news and wonders what his life has meant. The paths of these two men cross when a heart attack strikes the old man as he exits the hospital parking ramp and the young man working the parking ramp booth at the exit becomes the only man who can come to the dying m... Leer todo,6,Drama,before dying,before dying
6.5,Bradley Ragland,"['Mario Margott', 'Bradley Ragland']",-,17,Drama,surfacing,surfacing
-,"['Michael Bartolotta', 'Stephen Lindsay']",Stephen Lindsay,"Committed to a mental institution, Donna (Dina Crocetti) engages in a showdown for her sanity as she battlies her lifetime of demons, embodied by the Man in Black (Jeff Miller).",18,Drama,donna's room,donna's room
8.1,Aaron Himelstein,Aaron Himelstein,-,30,Drama,sugar mountain,sugar mountain
-,Frances Bathory,Frances Bathory,"In New York City during a drug party in the late 1960s, a wannabe Warhol starlet named ""Ann"" becomes a legend when her murder is caught on home movie. Chelsea, August of 1969,a slumming Southern Belle and her two visiting sorority friends are throwing a party in the hope that Andy Warhol will make an appearance. In his stead, a few Warhol bottom feeders arrive. The lo... Leer todo",12,Drama,wannabe,wannabe
7.0,Rodrigo Ordoñez,Rodrigo Ordoñez,-,11,Drama,el día menos pensado,el día menos pensado
7.9,Cameron B. Alyasin,Cameron B. Alyasin,Dijo is an eleven-year-old orphaned refugee from the country of Congo. One day a police officer arrives at his school. He is investigating a murder. Dijo is identified as witness to the crime..,18,Drama,aldrig en absolution,aldrig en absolution
7.4,Rima Tamou,Rima Tamou,On the eve of closing a lucrative deal life for obnoxious businessman Clinton Spice is about to go horribly wrong. After a chance meeting with a vivacious young women his pitching documents go missing and in desperation he sets out to track down the thief before his pending deadline. But what he finds is the last thing he ever expected,26,Drama,sa black thing,sa black thing
7.1,Alberto Guiducci,Alberto Guiducci,-,35,Drama,novembre - le giornate di trieste,novembre - le giornate di trieste
8.2,Martin Buzora,Martin Buzora,"A young man has the time of his life with the most beautiful woman he's ever met, only to wake up alone after his one night stand. As he struggles to find her, he learns life's hardest lesson about love, sex and heartache.",12,Drama,a woman of wealth and taste,a woman of wealth and taste
7.8,Julie Gousty,Julie Gousty,-,6,Drama,les yeux ouverts,les yeux ouverts
8.9,Thomas J. Cabela,Thomas J. Cabela,"When Jasper Ankle, the lonely janitor at the Opera, first hears the voice of beautiful understudy Ortenzia Destino, an emptiness in his heart is filled. When the lead is mysteriously murdered Ortenzia takes her place on stage, and from there becomes a famous diva. As Ortenzia's star rises her life becomes increasingly unbearable. Not only is she expected to compromise... Leer todo",13,Drama,the blue aspic,the blue aspic
-,Ben Bronstein,-,"When a highschool teacher crosses the line, his students cross a line on their own.",24,Drama,clarity,clarity
-,Sahra Bhimji,Sahra Bhimji,"Lucy, a young woman lives with her grandmother, Mary, in a rough San Francisco neighborhood. When Mary's favorite tree is threatened with removal, Lucy builds a bird's nest in an effort to protect the tree from being cut down.",9,Drama,nest,nest
-,Dale Fabrigar,"['Brian Hurney', 'Glenn Magas']","After a perceived racial incident, Dan struggles with issues of justice and retaliation. As he is ultimately pushed to the edge, his life spins out of control toward a final conclusion that changes his life and others around him forever.",23,Drama,tag,tag
7.4,Zeina Durra,Zeina Durra,"Soraya is a French/Palestinian living in New York. Soraya and her Boyfriend Yusif are reported to the office of Homeland Securty by the ""super"" of Soraya's building after one of her 7 dogs is hit by a car due to Yusif's carelessness.",22,Drama,seventh dog,seventh dog
-,Zachary De Gregorio,Zachary De Gregorio,"A run-away becomes the new caretaker for a dying child, but uncovers that this dysfunctional family has a secret.",14,Drama,live-in,live-in
7.0,Sarah Michelle Abbott,Sarah Michelle Abbott,"Jessica and Ethan are a young loving couple. They both know they are destined to be together. However, that is challenged when Jessica realizes that she is pregnant. Both have opposing beliefs on what should be done. What will their ultimate decision be?",11,Drama,spark,spark
7.2,Michael Scalisi,Michael Scalisi,"A vengeful husband and a cheating wife inadvertently and unbeknownst to each other, hire the same hitman to kill each other.",22,Drama,spit,spit
7.6,"['Anthony La', 'Molinara']","['Anthony La', 'Molinara']",-,-,Drama,lonesome matador,lonesome matador
7.4,Jamie Duneier,Jamie Duneier,"Blanche, the cross-dressing manager of a New York nightclub, uncovers secrets old and new while trying to keep Andie, the club's star performer, from leaving.",24,Drama,exit,exit
6.9,Connie St. John,Connie St. John,"A best-selling author of romance thrillers believes she can hear the voice of God speaking to her through a bush in her backyard. If she chooses to follow what she feels divinely led to do, she'll risk everything - including her career and her marriage.",42,Drama,the message,the message
3.8,Mischa Livingstone,Mischa Livingstone,An emotionally fragile woman struggles to free herself from the ghosts of her past as she embarks on a relationship with a young musician and extricates herself from the grip of her overbearing father.,22,Drama,barbara jean,barbara jean
-,Floyd Diebel,Floyd Diebel,-,-,Drama,nuance,nuance
-,Ysé Tran,Ysé Tran,-,16,Drama,passing shot,passing shot
6.8,Antoine Barraud,Antoine Barraud,-,28,Drama,monstre,monstre
-,Mick Shane,Mick Shane,"A Gothic Florida tale: Ray Gable seduces the mentally unstable, eighteen year old daughter of a client and causes a local scandal. Ray Gable's wife cleans up the mess. Violently.",14,Drama,water over wine,water over wine
-,Ryan Nelson,Ryan Nelson,The story of a homeless man who must fight the boundaries of class... for love.,-,Drama,the jogger,the jogger
-,Philippe Sfez,Philippe Sfez,-,22,Drama,majorité,majorité
2.3,Jane Gull,Jane Gull,-,10,Drama,together alone,together alone
-,Fabien Naudier,Fabien Naudier,"Dino Polanski is in his fifties. An apathetic and depressive man with no plans for the future, he has a fragile relationship with Goundo, a Senegalese woman. She gives him an ultimatum, related to an old dream: make a journey to Senegal together.",29,Drama,longue peine,longue peine
-,Katherine Lee,Katherine Lee,"Albert has cancer. He has three months to live. Being a practical man he prepares for his death in a practical way. He clears his debts; informs is grown-up daughter,Jude; organizes his funeral and builds his own coffin. Conflict arises when Jude returns home unexpectedly and discovers the coffin.",14,Drama,settling up,settling up
6.9,Suzi Yoonessi,Nina Shengold,A haunted woman meets a teenage hitchhiker with a mysterious past.,10,Drama,no shoulder,no shoulder
7.0,William Speruzzi,William Speruzzi,"An edgy, visceral journey that briefly explores a dysfunctional friendship between two working class men and the overwhelming personal loss that haunts them both.",18,Drama,the face of the earth,the face of the earth
8.5,Matthew E. Goldenberg,Matthew E. Goldenberg,-,17,Drama,black forest,black forest
6.4,Justin Lerner,Justin Lerner,Anna's imagination becomes her reality when her boyfriend suddenly and inexplicably departs. ECHOSTOP is her day-long struggle to escape the memory of him.,12,Drama,echostop,echostop
-,Jolynn Sommervill,Louise Bradford,"A university student reconnects with the man who helped his family settle into their new life in Canada, only to discover the man now has Alzheimer's.",4,Drama,full circle,full circle
7.8,Steve Wire,R. Grant Gomm,"When Chris Webber goes into his six-year-old daughter, Candace's room to wake her one morning, he discovers that she is missing and the screen to her window is out of place. Chris and his wife, Lisa quickly begin the search for their missing daughter. After the police arrive and question the Webbers, a mysterious phone call brings pivotal news...",-,Drama,tears,tears
-,Gabrielle Russell,"['Gabrielle Russell', 'Julian Thomlinson']","At his mother's wedding party, Tom meets Hannah. She says she wants to see the sea. Tom thinks he knows the way.",10,Drama,the wrong sea,the wrong sea
8.7,Charles Tashiro,Charles Tashiro,A man relaxing after a shower gets a surprise.,2,Drama,a little movie,a little movie
7.7,Hidetoshi Oneda,"['John Keats', 'Hidetoshi Oneda', 'Mark Smylie']","Based on the John Keats poem of the same name, this adaptation tells the story of a knight who encounters a mysterious lady and falls in love with her, but becomes paralyzed when her true form horrifies him.",15,Drama,la belle dame sans merci,la belle dame sans merci
-,Kristinn Màr Ingvarsson,"['Niels Buchholzer', 'Kristinn Màr Ingvarsson']",-,20,Drama,hverken fugl eller fisk,hverken fugl eller fisk
4.7,Charles Peterson,Charles Peterson,-,17,Drama,laws of deception,laws of deception
-,Naruna Kaplan de Macedo,Naruna Kaplan de Macedo,"Flavia and Pedro, two young franco-brazilians, fly to Rio for their grandmother's funerals. Their father asks them to go get the personal belongings of their grandparents in the Country house, where they meet Marcio, the housekeeper. An awckward relationship will link them. A game of seduction and power starts.",39,Drama,la casa,la casa
