puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
5.7,"['Mark Neveldine', 'Brian Taylor']","['Mark Neveldine', 'Brian Taylor']",-,95,Accion,gamer,2009
6.4,"['Pascal Jardin', 'Seok-hoon Lee']","['Michelle Lamoreaux', 'Robert Lamoreaux', 'Vincent Chalvon-Demersay']","In their first mission as, like, total spies, three newly-befriended teen girls investigate the disappearances of people across Beverly Hills, uncovering a plot involving trendy makeover machines, a fancy space hotel and global destruction.",75,Accion,totally spies! le film,2009
4.9,Richard Clabaugh,"['Fran Clabaugh', 'Richard Clabaugh']",A federal agent investigates when inconsistencies turn up in the photographic evidence of several murders recorded by mobile robotic cameras.,102,Accion,eyeborgs,2009
5.7,Stephen Sommers,"['Stuart Beattie', 'David Elliot', 'Paul Lovett']",-,118,Accion,g.i. joe: the rise of cobra,2009
6.6,Kazuaki Kiriya,"['Kazuaki Kiriya', 'Tetsurô Takita']","Based on a Japanese folk legend that echoes the tale of Robin Hood, this ninja thriller follows the exploits of Goemon Ishikawa (Yôsuke Eguchi), who leaves his fighting clan after its chief is murdered and uses his skills as a thief to help the poor. But after learning the identity of his leader's killer - the traitorous Hideyoshi (Eiji Okuda) - Goemon sets out on a b... Leer todo",128,Accion,goemon,2009
2.4,Dominique Milano,"['Kevin Alexander Heard', 'Dominique Milano']","Once upon a time, a briefcase full of diamonds purchased by French Mobster Dede Fratelini were headed to its owner in Paris via Las Vegas, but the diamonds inconveniently disappeared somewhere in the middle of the Nevada desert. A ruthless killer on his way to prison escapes captivity and intercepts the briefcase by killing the carrier and hijacking his car. His ex-gi... Leer todo",87,Accion,for a fistful of diamonds,2009
6.0,Michael Bay,"['Ehren Kruger', 'Roberto Orci', 'Alex Kurtzman']",-,149,Accion,transformers: revenge of the fallen,2009
7.0,Shaahin Cheyene,Shaahin Cheyene,Serpent and The Sun Tales Of An Aztec Apprentice Tachi is 21 and has lived below the poverty line all of his life. He is a member of the Revolutionary Zapatista Collectivein Mexico City . He is searching for his roots. Ehe is a 52nd generation Aztec medicine man and traditional healer (Curandero). Through a series of extraordinary circumstances the two meet. Tachi's l... Leer todo,92,Accion,serpent and the sun: tales of an aztec apprentice,2009
4.1,Vladimir Pasichnik,"['Aleksandr Chervonenko', 'Iskander Galiev', 'Vladimir Pasichnik']","Aleksey is an ordinary young man living in Russia during the 1990s. Like most of his contemporaries, he is looking for a way to survive. The easiest way is the way of crime. He joins a gang. Fortunately, his fate takes a sudden turn and he manages to find the right path. The film also addresses global terrorism, one of the most important and painful issues of today's ... Leer todo",90,Accion,put,2009
6.8,Jamin Winans,Jamin Winans,-,107,Accion,ink,2009
5.7,Andy Fickman,"['Matt Lopez', 'Mark Bomback', 'Alexander Key']",-,98,Accion,race to witch mountain,2009
6.9,Tung-Shing Yee,"['Tung-Shing Yee', 'Tin-Nam Chun']",A simple Chinese immigrant wages a perilous war against one of the most powerful criminal organizations on the planet.,119,Accion,xin su shi jian,2009
-,Sonia Arrubla,"['Sonia Arrubla', 'John Roberts', 'Pancho Gutstein']","An invasion of alien bubbles causes wacky behavior, while government agents tries to find the perpetrator and save the planet from bubble trouble.",-,Accion,bubble trubble,2009
3.6,Christian T. Petersen,"['Christian T. Petersen', 'Greg Benage']","In the world of MIDNIGHT, it is a time of overwhelming darkness. After three ages of scheming and war, the dark god Izrador has finally defeated the heroes and armies of the free races. Now, he rules the world of Aryth with an iron fist. Enslaved under the Shadow, the race of men leads an oppressed existence, and the elves and dwarves have retreated to distant forests... Leer todo",100,Accion,midnight chronicles,2009
6.7,Pieter Van Hees,Pieter Van Hees,"Shy loser Diego wakes up after an accident and has been transformed into Tony T. a smooth-talking no-holds-barred stuntman. Suffering from a case of Frontal Syndrome he's the perfect case-study for young neurologist Jaana. Everyone hopes that Diego will soon recover, accept for Diego himself.",102,Accion,dirty mind,2009
5.6,Dito Montiel,"['Robert Munic', 'Dito Montiel']",-,105,Accion,fighting,2009
5.6,Matthew B. Moore,"['Matthew B. Moore', 'Adam Ross']",A society hunts humans in the near future for sport.,92,Accion,children of the hunt,2009
6.6,Prabhu Deva,"['Sunil Kumar Agrawal', 'Shabbir Ahmed', 'Shiraz Ahmed']","Radhe is a ruthless gangster who will kill anyone for money. He is attracted towards Jhanvi, a middle class girl, who does not approve of his work and wants him to change.",147,Accion,wanted,2009
5.9,Brian Caunter,"['John W. Bosher', 'Brian Caunter', 'Andrew Dowd']",-,94,Accion,chicago overcoat,2009
5.0,Steve M Kelly,Simon Fantauzzo,"Eight lost souls search for solutions to problems ranging from finding a better suicide method, to defeating creative block, to losing their virginity.",94,Accion,city rats,2009
4.2,Nikkhil Advani,"['Rajat Arora', 'Tarang Bhagwat', 'Bohemia']",A cook from Chandni Chowk gets mistaken for the reincarnation of an ancient peasant warrior by the residents of an oppressed Chinese village.,154,Accion,chandni chowk to china,2009
5.7,Benny Boom,Blair Cobbs,-,84,Accion,next day air,2009
2.5,James Wong,"['Ben Ramsey', 'Akira Toriyama']",-,85,Accion,dragonball evolution,2009
4.2,Alex Turner,Simon Barrett,-,89,Accion,red sands,2009
5.4,Nagesh Kukunoor,"['Bohemia', 'Nagesh Kukunoor', 'Sameer']",A forest ranger with the ability to visit the past by looking at photographs attempts to solve the mystery behind his father's sudden death.,122,Accion,8 x 10 tasveer,2009
8.4,Fabrice Devevre,Fabrice Devevre,"Alexander is a murderer. He is confessing his crimes to a priest, and they enter the real of power against morality, good and bad, love and faith against violence and cynicism.",90,Accion,shadowman,2009
3.5,"['Jacques-Olivier Molon', 'Pierre-Olivier Thevenin']","['Silvan Boris Schmid', 'Dominique Néraud', 'Franck Ribière']",A team of several researchers travel to the Swiss Alps to investigate a scientific discovery on human evolution.,90,Accion,humains,2009
6.4,Tony Scott,"['Brian Helgeland', 'John Godey']",-,106,Accion,the taking of pelham 123,2009
-,Saleem Murad,Saleem Murad,-,140,Accion,sta meena zama jwand de,2009
5.1,James Cotten,"['Art Camacho', 'R. Ellis Frazier']",The unstable new kingpin of a Tijuana drug cartel is targeted by an assassin for elimination.,95,Accion,la linea,2009
6.0,Mimi Leder,Ted Humphrey,-,104,Accion,the code,2009
5.3,Steve Carr,"['Kevin James', 'Nick Bakay']",-,91,Accion,paul blart: mall cop,2009
6.1,"['Mark Neveldine', 'Brian Taylor']","['Mark Neveldine', 'Brian Taylor']",-,96,Accion,crank: high voltage,2009
5.7,Greg Marcks,"['Michael Nitsberg', 'Kevin Alyn Elders']",-,105,Accion,echelon conspiracy,2009
5.5,D. Ryan Mowry,"['Stephen W. Eckles', 'D. Ryan Mowry']","DEFECTIVE MAN! is the story of two co-workers who, after being injured in a chemical accident, become not-so-super heroes. After years of putting up with the two's new ""traits,"" they finally get fired from their workplace (with severance) and start their own brand of low-impact law enforcement. Defective Man and his side-kick, Horn Dog, recruit a couple more heroes (C... Leer todo",93,Accion,defective man!,2009
5.4,Laurent Tuel,"['Laurent Tuel', 'Simon Moutaïrou', 'Laurent Turner']",-,95,Accion,le premier cercle,2009
5.2,Miguel Necoechea,"['Carl Bessai', 'Kirk Harris', 'Miguel Necoechea']","Abner is trapped in the rough life of Mexico City. His escape? Boxing. Dr. Frank Irwin and his son Jimmy, a pro boxer, come together to teach Abner that the heart fuels the punches we throw in life.",97,Accion,chamaco,2009
3.2,John R. Carter,Scott Schafer,-,90,Accion,the way of war,2009
3.9,William Scharpf,"['William Scharpf', 'Tommy Garcia', 'Steve Welch']","A young man gets one last shot to become a professional water skier, but has to overcome his family and the rigors of the pro circuit to see if he has what it takes.",95,Accion,h2o extreme,2009
7.9,Neill Blomkamp,"['Neill Blomkamp', 'Terri Tatchell']",-,112,Accion,district 9,2009
3.8,Sabbir Khan,"['Sabbir Khan', 'Ishita Moitra', 'Anvita Dutt']",A romantic comedy about an Indian stuntman who takes Hollywood by storm but cannot find true love.,142,Accion,kambakkht ishq,2009
5.1,David R. Ellis,"['Eric Bress', 'Jeffrey Reddick']",-,82,Accion,the final destination,2009
3.6,Stephen Manuel,"['Sabine Leipert', 'Julia Neumann']","The mystery surrounding Mike is that of Andy, the mother's brother, who disappeared in the woods one day.",90,Accion,fatal rescue,2009
2.9,Bill Corcoran,"['Hector Echavarria', 'Eamon Glennon']","Five of the best mixed martial arts champions from around the world are forced to play a deadly game, a game to the death.",90,Accion,death warrior,2009
3.7,Jason Connery,Keith Kjornes,An elite group of soldiers on a covert mission to retrieve a scientist from an underground lab encounter an ancient evil in the facility.,90,Accion,the devil's tomb,2009
7.1,Jean-Pierre Jeunet,"['Jean-Pierre Jeunet', 'Guillaume Laurant']",-,105,Accion,micmacs à tire-larigot,2009
3.2,Brad Jurjens,Brad Jurjens,A hit man turns against his former boss after witnessing a nuclear weapon being smuggled into the US.,107,Accion,hired gun,2009
7.0,Michael Mann,"['Ronan Bennett', 'Michael Mann', 'Ann Biderman']",-,140,Accion,public enemies,2009
5.5,JK Youn,JK Youn,-,-,Accion,haeundae,2009
-,Peter Bechtel,Peter Bechtel,-,-,Accion,drugs stop,2009
3.6,Damien Dante Wayans,"['Keenen Ivory Wayans', 'Shawn Wayans', 'Marlon Wayans']",-,83,Accion,dance flick,2009
5.2,Donavon Warren,Donavon Warren,"When a nuclear bomb destroys Los Angeles, ATF agent Jack Carson must infiltrate a group of terrorists to find a second nuke set to blow up New York City.",46,Accion,nuclear,2009
7.5,Ruben Fleischer,"['Rhett Reese', 'Paul Wernick']",-,88,Accion,zombieland,2009
7.0,José Antonio Escrivá,"['José Antonio EscriváFélix Miguel', 'Pepón Sigler']","The life and battles of James I, King of Aragon (a.k.a. King Conqueror), the most renowned of the Spanish medieval kings of Aragon (1213-1276), who added the Kingdom of Valencia, the Kingdom of Majorca and the County of Barcelona to his realm and thus initiated the Aragonese expansion in the Mediterranean that was to reach its zenith in the last decades of the 14th ce... Leer todo",-,Accion,king conqueror,2009
5.6,Yôichi Sai,"['Sampei Shirato', 'Kankurô KudôYôichi Sai']",The adventurous story of a fugitive ninja.,-,Accion,kamui gaiden,2009
4.3,Ghodratollah Solh Mirzayi,Ghodratollah Solh Mirzayi,Amir is an actor and is in love with Hasti and wants to marry her but her father refuses him. When his twin brother Jalil comes from abroad to Tehran things get more complicated for Amir and his love for Hasti.,102,Accion,zendegi shirin,2009
5.6,Tarek Ehlail,"['Tarek Ehlail', 'Matthias Lange', 'Moses Arndt']","Germany, on a normal weekend in the summer. Punks, skins, and autonomy - as their paths cross it comes to disaster - to the Chaos Days. The film tells a story about how it could happen again anytime and anywhere. The story of Mitch, who has a full mouth once and for all by the same old, tired punk stagnation and his sidekick Didi.",90,Accion,chaostage,2009
5.6,Renny Harlin,Daniel Kunka,-,108,Accion,12 rounds,2009
3.2,Ray Griggs,Ray Griggs,A good guy with no powers joins a superhero team with no clue against a bad guy with no shame.,98,Accion,super capers: the origins of ed and the missing bullion,2009
4.2,Thanapon Maliwan,"['Anuwat Kaewsopark', 'Thanapon Maliwan']","In 1897, the ""Poisoned Knife"" clan broke into the royal palace of Thailand to steal the Royal Antiques, but the thieves didn't escape with their lives. Before their deaths, they hid the antiques somewhere close to the palace.Today, Wisa (Winston Omega), the mafia boss whose ancestors masterminded the theft of the antiques wants to find them. He hires Patrick (Russell ... Leer todo",87,Accion,the sanctuary,2009
5.5,Ralph E. Portillo,George Flynn,"Four troubled, inner city kids get a western-style shot at redemption when a cowboy pastor invites them to his country ranch and offers them a chance to put their lives in perspective. Korina, Rey, Anthony, and Marcus all grew up on the streets. Every decision they make in that volatile environment could affect the rest of their lives. Pastor John Gunn (John Schneider... Leer todo",97,Accion,set apart,2009
5.8,Justin Eugene Evans,"['Catherine Doughty', 'Justin Eugene Evans']","In 1972, the conflict in Vietnam continues. The creeping threat of communism grips the nation in fear. In an abandoned prison on the US/Mexican border, KGB mole Nikolai Dzerzhinsky waits for his contact from the Washington Post. He holds explosive evidence against the CIA, information he will trade for asylum in the United States. Special Agent Robert Harper's orders ... Leer todo",94,Accion,a lonely place for dying,2009
5.6,Michael Herbig,"['Michael Herbig', 'Runer Jonsson', 'Alfons Biedermann']",-,85,Accion,wickie de viking,2009
6.8,Michel Hazanavicius,"['Jean Bruce', 'Jean-François Halin', 'Michel Hazanavicius']",Another mission of world-known French secret agent leads him to exotic Brazil.,101,Accion,oss 117: rio ne répond plus,2009
8.0,Levent Semerci,"['Mehmet Ilker Altinay', 'Hakan Evrensel', 'Levent Semerci']",Story of 40-man Turkish task force who must defend a relay station.,128,Accion,de ademtocht,2009
5.1,Gilles Béhat,"['Gilles Béhat', 'Olivier Marchal', 'Hugues Pagan']",-,98,Accion,diamant 13,2009
4.8,Alexis Kardaras,"['Alexis Kardaras', 'Nikos Panayotopoulos']","A treasure map leads a poor, unfortunate gambler to an isolated country tavern, where he believes the treasure is buried. However there is no end to his bad luck..",92,Accion,guiness,2009
4.3,Nicolau Breyner,"['Dinis Machado', 'Pedro Bandeira-Freire', 'Alvaro Romão']","Peter McShade is a hitman, whose contract involves killing the major mobster of the Iberian Peninsula, but nothing is what it seems.",95,Accion,el contrato,2009
5.2,Steven Hentges,L.D. Goffigan,Five strangers struggle when a madman imprisons them in an underground dungeon in this nail-biting horror.,101,Accion,hunger,2009
5.4,Shin'ya Tsukamoto,"[""Shin'ya Tsukamoto"", 'Hisakatsu Kuroki']","Losing his son Tom in a hit and run triggers violent emotions in Anthony, whose body begins to transform. When the driver who killed Tom reappears, Anthony mutates into a mass of metal - a human weapon fuelled by an uncontrollable rage.",71,Accion,tetsuo: the bullet man,2009
5.8,Shashanka Ghosh,Rajesh Devraj,A once-dead vegetarian cowboy is sent back to life to battle a beef-eating villain.,97,Accion,quick gun murugun: misadventures of an indian cowboy,2009
4.2,Danny Lerner,"['Danny Lerner', 'Les Weldon']",An American prisoner in a Russian jail is given a chance at freedom if he can rescue a kidnapped American woman.,90,Accion,direct contact,2009
5.5,Isaac Florentine,"['Boaz Davidson', 'Michael Hurst']",-,86,Accion,ninja,2009
5.9,"['Yannick Dahan', 'Benjamin Rocher']","['Arnaud Bordas', 'Yannick Dahan', 'Stéphane Moïssakis']",-,90,Accion,la horde,2009
5.7,Renzil D'Silva,"[""Renzil D'Silva"", 'Niranjan Iyengar', 'Karan Johar']","A woman finds that her neighbors are terrorists, and her husband is not who he claims to be.",161,Accion,kurbaan,2009
5.2,"['Danny Pang', 'Oxide Chun Pang']",Wing-Shing Ma,Wind and Cloud find themselves up against a ruthless Japanese warlord intent on invading China.,111,Accion,fung wan ii,2009
6.3,"['James Mc', 'Teigue']","['Matthew Sand', 'J. Michael Straczynski']",-,99,Accion,ninja assassin,2009
6.4,Gary Ambrosia,Michael Laurin,-,111,Accion,ninong,2009
6.7,Christian Alvart,"['Travis Milloy', 'Christian Alvart']",-,108,Accion,pandorum,2009
5.8,Roland Emmerich,"['Roland Emmerich', 'Harald Kloser']",-,158,Accion,2012,2009
7.4,Scott Sanders,"['Michael Jai White', 'Byron Minns', 'Scott Sanders']",-,84,Accion,black dynamite,2009
4.6,Michael Stokes,Michael Stokes,"While trying to get their lives back on track after the loss of their four year old son, Bryn and Paul Shaw move to the charming old Beacon Apartments. Bryn begins seeing a ghostly little boy skulking around the building. With the help of an eccentric young professor and a tough old beat cop, Bryn tries to uncover the details of the boy's death. She hopes that freeing... Leer todo",99,Accion,the beacon,2009
3.8,"['Milan Konjevic', 'Milan Todorovic']","['Vukota Brajovic', 'Milan Konjevic', 'Milan Todorovic']",InterPol agents must join forces with dangerous prisoner to fight zombie hordes.,101,Accion,zone of the dead,2009
5.5,Dante Lam,"['Wai-Lun Ng', 'Dante Lam']","A police sniper teams up with a hot-headed rookie to take down his former friend and teammate, who is exacting revenge on the police force.",90,Accion,san cheung sau,2009
5.7,Danny Lerner,Danny Lerner,-,103,Accion,kirot,2009
7.4,F. Gary Gray,Kurt Wimmer,-,109,Accion,law abiding citizen,2009
4.9,Thomas Jahn,"['Thomas Jahn', 'Sabine Leipert', 'Julia Neumann']",An old boxing coach helps a young ex-con and teaches him how to box and try to become a professional.,94,Accion,the boxer,2009
5.6,Jeong-won Shin,"['Jeong-won Shin', 'Kim Yong-Cheol']",-,122,Accion,chawu,2009
-,-,-,Reparto principal,92,Accion,tottenham hotspur vs portsmouth fc,2009
5.0,"['Rick Cooper', 'Rick Jordan']",Rick Jordan,Leader of a Los Angeles gang must save his brother from a Colombian drug cartel.,90,Accion,heist,2009
5.1,Suparn Varma,"['Milind Gadagkar', 'Sanjay Gupta', 'Saurabh Shukla']",Five people trapped in a factory where two hostages and three are kidnappers but they them self do not know who are kidnappers and hostages.As they all are suffering from temporary memory loss.,108,Accion,acid factory,2009
7.4,Pedro Chaves,Pedro Chaves,"Early in the 15th century, the Inquisition, under Tomás de Torquemada created ""The Order"". The Order was a section created to eliminate all the reincarnations of witches for the centuries to come. Their members were trained assassins and monks, known for their cruelty. In their possession lay the sword ""Reiki"", slayer of witches: a sword that can cut the astral-line o... Leer todo",87,Accion,reiki,2009
3.5,Tibor Takács,Eric James,-,93,Accion,lies & illusions,2009
3.8,Daniel Benmayor,Mario Schoendorff,-,86,Accion,paintball,2009
4.6,Max Mannix,"['Barry Eisler', 'Max Mannix']",A hit man looks to protect the daughter of one of his victims against CIA assassins.,111,Accion,rain fall,2009
3.0,Charlie Picerni,Lance Lane,"Surrounded by carnage, slaughter, brutal crashes and total mayhem, Shawn Black is in a race to save the world from pure evil.",80,Accion,the bleeding,2009
3.6,Tim Oliehoek,Tijs van Marle,"Previously unknown terrorist Bruno von Lippe blackmails the Dutch government with explosions until a bizarrely petty ransom is paid. It's to be delivered by would be-couturier François van Vliet, who is grudgingly recruited by the police and teamed up with hotshot Dekker and prosaic Lena.",90,Accion,spion van oranje,2009
6.7,Antoine Fuqua,Michael C. Martin,-,132,Accion,brooklyn's finest,2009
5.5,Dolph Lundgren,"['Steve Latshaw', 'Dolph Lundgren']","When the Russian Premier is taken hostage at a rock concert in Moscow, it's up to a drummer, an ex-biker, to save him.",93,Accion,command performance,2009
4.5,Rick Jacobson,"['Rick Jacobson', 'Eric Gruendemann']",-,109,Accion,bitch slap,2009
7.1,Daniel Alfredson,"['Jonas Frykberg', 'Stieg Larsson']",-,129,Accion,flickan som lekte med elden,2009
-,-,-,Reparto principal,90,Accion,rcd mallorca vs real madrid,2009
3.2,Stephen Eckelberry,"['Wayne Bauer', 'Mimi Lesseos']",Female career marine tries to adjust to civilian life.,88,Accion,double duty,2009
6.8,Dinesh Babu,Dinesh Babu,"Naga lives with his stepfather, Vishwanath Gowda, and his half-siblings. His life takes a turn when his stepfather makes Naga in charge of his estate, which enrages his half-brother.",132,Accion,bellary naga,2009
3.8,Anthony D'Souza,"[""Anthony D'Souza"", 'Mayur Puri']",-,119,Accion,blue,2009
4.7,Sujoy Ghosh,"['Vishal Dadlani', 'Sujoy Ghosh', 'Suresh Nair']","Since he was a child, Aladin Chatterjee has been teased for his fairytale name. As a college student he follows his namesake's footsteps; unleashing genie Genius and wooing exchange student Jasmine. But the evil Ringmaster approaches.",132,Accion,aladin,2009
4.2,Carla Lia Monti,"['Martin Muser', 'Thomas Hess', 'Carla Lia Monti']","Emily is sent to work and live in the Sovereign's castle. She manages to escape into the woods, where she meets some lively hookers. Together they become «Robber Girls» taking a stand and fighting the patriarchy.",80,Accion,räuberinnen,2009
5.8,Anders Banke,"['Hing-Ka Chan', 'Sam Klebanov', 'Aleksandr Lungin']","In Moscow, an enterprising female detective decides to turn a humiliating defeat experienced by her department into a reality-TV show in which the police prep for a counter attack.",107,Accion,goryachie novosti,2009
6.2,Ben Sombogaart,"['Marjolein Beumer', 'Rik Launspach']",-,96,Accion,de storm,2009
1.7,Chris Rogers,"['Rick Jenkins', 'Chris Rogers']","Platinum, Million and Dreamz are the members of a highly successful rap group called the High Rollaz. They are rich, famous and have very high expectations for their next album. Everything is looking good for them until one day their lives change. A group of mostly female car thieves, led by South Central, crash their record release party with guns in hand, robbing th... Leer todo",90,Accion,diamond dawgs,2009
7.2,Takashi Miike,"['Hiroshi Takahashi', 'Shôgo Mutô']",Tension escalates and violence ensues when a young student unwittingly breaks a non-aggression pact between two rival high schools.,133,Accion,kurôzu zero ii,2009
6.3,Gustavo Cova,"['Roberto Fontanarrosa', 'Mario O. Moreno', 'Marcelo Páez Cubells']",-,82,Accion,"boogie, el aceitoso",2009
6.4,Hiroshi Shinagawa,Hiroshi Shinagawa,"After dropping out of private school, Hiroshi enrolls at a public school and falls in with a pack of unruly thugs. He loves the reckless partying, smoking and boozing - but can he hang when a rivalry with a biker gang leads to countless bloody brawls?",122,Accion,doroppu,2009
5.0,Markus Welter,Moritz Gerber,"Without illusions, disappointed in life and burned out, 25-year-old Roger wants to take his own life in his apartment. But at the last second, fate intervenes in the form of Lisa and her friend Chris",85,Accion,im sog der nacht,2009
5.7,Vladimir Bortko,"['Vladimir Bortko', 'Nikolay Gogol']",-,131,Accion,taras bulba,2009
7.6,Daniel Monzón,"['Jorge Guerricaechevarría', 'Daniel Monzón', 'Francisco Pérez Gandul']",-,113,Accion,celda 211,2009
5.8,Tomas Villum Jensen,Anders Thomas Jensen,"Danish psychiatrist Adrian (Nikolaj Lie Kaas) and his assistant Beate (Birgitte Hjort Sørensen) are sent to Sumatra in order to make a mental health evaluation of murder convict Severin, who claims to have murdered in order to protect a rare flower that gives eternal life.",95,Accion,ved verdens ende,2009
4.8,Soham Shah,"[""Renzil D'Silva"", 'Soham Shah']","An underworld kingpin recruits people endowed with 'Luck' from across the globe to take part in a series of challenges designed to test their 'Luck' factor, as gamblers around the world bet on them.",141,Accion,luck,2009
4.8,Kurando Mitsutake,"['John Migdal', 'Kurando Mitsutake']",Blind Swordsman vs. Seven Assassins. A classic tale of revenge.,92,Accion,samurai avenger: the blind wolf,2009
7.5,Yoshihiro Nakamura,"['Kôtarô Isaka', 'Tamio Hayashi']","Several seemingly unrelated but surprisingly intertwined tales reveal how a Japanese band that independently invented punk rock in 1975 is, 37 years later, connected to a comet that is about to destroy the world.",113,Accion,fisshu sutôrî,2009
6.5,Anant Mahadevan,"['Anant Mahadevan', 'Aruna Raje']",An impoverished cook is forced to join a band of Naxalites.,-,Accion,red alert: the war within,2009
3.6,Konstantin Maksimov,"['Vasily Golovachov', 'Konstantin Maksimov', 'Larisa Stepanova']","When Special forces agent Matvey Sobolev survives an explosion, he realizes he must master the art of absolute inner power before confronting his powerful rival, Kurylo, a cruel leader of a criminal syndicate.",90,Accion,zapreshchyonnaya realnost,2009
6.5,Patrick Alessandrin,Luc Besson,-,101,Accion,banlieue 13: ultimatum,2009
5.9,"[""Lisa Barros D'Sa"", 'Glenn Leyburn']",Daragh Carville,"Three teenagers go on a wild weekend of drink, drugs, shop-lifting and stealing cars that quickly spins beyond their control.",76,Accion,cherrybomb,2009
7.8,Tristan Price,Tristan Price,"A group of former C.I.A. operatives use their expertise as love matchmakers in this comedy about love,drugs, and national security.",90,Accion,the people's agency,2009
3.6,Andrew Gernhard,John Doolan,"When a merciless bear poacher is caught and arrested deep in the woods of a state park, he and his truck are taken to a neglected precinct in the heart of a dying city. Unbeknownst to the authorities, the impounded truck holds a deadly cargo in the form of the legendary Sasquatch. Now, stuck in an unfamiliar world, the creature will let nothing and no one stop it from... Leer todo",85,Accion,sasquatch assault,2009
6.4,Rajkumar Santoshi,"['K. Rajeshwar', 'Rajkumar Santoshi', 'R.D. Tailang']","The wacky adventures of a young man who is willing to sacrifice his own love to insure the happiness of others, even trying to get the girl of his dreams married to the guy of her dreams.",150,Accion,ajab prem ki ghazab kahani,2009
5.8,Priyadarshan,"['Jay Master', 'Ashiesh Pandit', 'Priyadarshan']",Two down on their luck men tries to kidnap a wealthy businesswoman's dog to demand a hefty ransom from her. Things goes haywire when the dog goes missing.,162,Accion,de dana dan,2009
6.7,Émile Gaudreault,"['Émile Gaudreault', 'Ian Lauzon']","Father and son, both cops, who despise each other must unite and infiltrate a Father/Son therapy retreat in order to make an important biker gang leader fall and save a brother cop who's been kidnapped.",107,Accion,de père en flic,2009
5.8,Russell Mulcahy,Mark Hosack,A tough as nails private investigator (Malone) squares off with gangsters and their thugs to protect a valuable secret. Malone goes through hell to protect the information but he dishes some hell as well.,96,Accion,give 'em hell malone,2009
5.3,Santiago Lapeira,Santiago Lapeira,"Three common robbers, who decide that their next and final coup will be the kidnapping of a rich businessman's son, who will be hidden on the high seas in a sailboat.",-,Accion,rescat,2009
-,Christian Ford,Gary M. Lumpp,"Two women - one's a thief, the other out for revenge - are forced to work together when they cross paths with a vicious drug dealer in their pursuit of the Key to Happiness.",-,Accion,ballad of broken angels: harmony,2009
3.8,Fred Olen Ray,"['Dan Golden', 'Patrick Moran']","A vicious genetically modified creature that's half human and half dire wolf escapes from a research facility so it can go on a murderous rampage in a quiet rural community. It's up to the easygoing Sheriff Parker, eager game warden Jim, and a couple of government agents to stop the beast before things get too out of hand.",86,Accion,dire wolf,2009
6.8,Alexander Pickl,Alexander Pickl,"Vale Tudo is an unarmed, full-contact combat sport with relatively few rules. It became popular.",-,Accion,vale tudo project,2009
5.8,"['Adam Hulin', 'Matthew B. Moore', 'Adam Ross']","['Adam Hulin', 'Matthew B. Moore', 'Adam Ross']","A crazed backwoods religious cult leader relates three tales of horror: A young woman gets terrorized by a strange creepy man in ""It's Hour Come Round,"" an obsessive college art professor creates a beautiful female sculpture that comes to sensuous life in ""Galatea,"" and zombies run amok in ""Day of the Living.""",82,Accion,vault of darkness,2009
4.6,Adam Gierasch,"['Jace Anderson', 'Adam Gierasch', 'Joe Augustyn']","A group of kids go to a Halloween party, only to have to face down a group of demons.",93,Accion,night of the demons,2009
4.9,Paul Etheredge,Ed Brubaker,"A career assassin becomes haunted by one of her victims following a near fatal injury to her brain. Becoming a rogue assassin settling the score with her former mob employers, chaos and power struggles ensue.",77,Accion,angel of death,2009
6.9,Gouzalia Van Mater,"['Andrew Crandall', 'Tristan Price', 'Gouzalia Van Mater']","The desert heat rises as a Russian girl named Sasha swears to protect her friend Victoria's secrets while having a few of her own. Michael, a private business owner, will do anything to stop information linking him to the illegal operation. Seemingly in love, Sasha takes her private affair into a desert getaway. Sasha realizes that her love affair with Lenny was not o... Leer todo",90,Accion,dead end falls,2009
7.4,Vishal Bhardwaj,"['Cajetan Boy', 'Supratik Sen', 'Abhishek Chaubey']","The desperate lives of two estranged twin brothers converge over missing drugs, politics, racial prejudice, corrupt cops and an unplanned pregnancy.",130,Accion,kaminey,2009
6.6,Dong-hoon Choi,Dong-hoon Choi,"Jeon Woo-chi, an undisciplined womanizing Taoist from the Joseon era, ends up in present-day Korea causing mayhem with his knack for magic.",136,Accion,jeon woochi,2009
3.6,"['Brant Johnson', 'Kevin Myhre', 'Jason Stephenson']","['Joe Knetter', 'Dustin La', 'Valley', 'Robbie Ribspreader']","In the wrap around story called ""Devil Driver"", a creepy truck driver tells a trilogy of terrifying tales to a sexy stranded hitchhiker that include ""Dinner Date"", ""Lot Lizard"" and ""Mongo Chupa""! She has no idea what this ride has in store for her!",81,Accion,terror overload,2009
5.7,"['Mats Lindberg', 'Carl Åstrand']","['Lars Johansson', 'Mats Lindberg', 'Vasa']","Kenny Starfighter is probably the most hopeless student the Hero academy of the galaxy has ever had. But in his desperate attempt in graduating he accidentally crashes on earth and meets Pontus, an earthling who accidentally stumbled upon an intergalactic crystal which gave him inhuman strength. Now Kenny must save Pontus from Rutger Oversmart who wants the powers fro... Leer todo",87,Accion,kenny begins,2009
7.8,Jay Carver,Jay Carver,"Frank's Dead follows the story of a small time gambler who struggles to earn a spot running a new casino in the Caribbeans by schmoozing over a big time investor. The only catch is he must find a way to come up with seventy grand in a short period of time. When his half-baked plan to make a quick buck results in a man named Frank being killed, the gambler steals his i... Leer todo",103,Accion,dirty martini,2009
