puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
6.5,Hugo Rodríguez,Martín Salinas,A real-time dark comedy about a science geek who tangles with a clutch of Russian gangsters after he delivers them the wrong computer disk.,93,Drama,nicotina,2003
3.5,Dustin Rikert,"['Michael Worth', 'Dustin Rikert']","Vengeance is on John Slaughter's mind 20 years after his family was killed in a massacre in the late 1800s. As a grown man, he returns to the scene of the crime, the sleepy town of Ghost Rock, to remind himself of the tragedy.",101,Drama,ghost rock,2003
6.7,Nancy Meyers,Nancy Meyers,-,128,Drama,something's gotta give,2003
7.5,Denys Arcand,Denys Arcand,-,99,Drama,les invasions barbares,2003
6.9,-,-,A man who sells spare parts of stolen cars meets an unscrupulous policeman. Then the trouble begins.,-,Drama,the root,2003
6.8,Tyrone Tann,Tyrone Tann,-,-,Drama,p.o.v.: the camera's eye,2003
6.0,Alain Guiraudie,"['Alain Guiraudie', 'Frédéric Videau']","A scintillating metaphysical tale, the film follows the picaresque adventures of Basile, an angst-ridden French teenager who is convinced that he will die if he falls asleep. This leads him on a road trip that becomes a hallucinatory odyssey as Basile encounters murder, sex and intrigue- assuming that some or all of it isn't a dream. Whether Basile's excursion is real... Leer todo",104,Drama,pas de repos pour les braves,2003
6.9,Abdellatif Kechiche,"['Abdellatif Kechiche', 'Ghalya Lacroix']",-,117,Drama,l'esquive,2003
4.3,Suneel Darshan,"['Suneel Darshan', 'Robin Bhatt', 'K.K. Singh']",-The Hunt Begins- For them it was revenge. For him it was a challenge. A timeless ride on a ferocious mission.,153,Drama,talaash: the hunt begins...,2003
5.3,Thomas Trail,"['Ethan Gross', 'Thomas Trail']","In Los Angeles, Emily Brown is a kleptomaniac pill addict who misses her father and attends therapy sessions trying to resolve her compulsion. She has a record in the police for shoplifting, and her mother Teresa is a compulsive shopper. Nick, security guard of Bernstein's Department Store, sees Emily through the security camera and becomes fascinated with her. When h... Leer todo",81,Drama,klepto,2003
6.5,Tapio Suominen,"['Olli Soinio', 'Tapio Suominen']",-,136,Drama,mosku - lajinsa viimeinen,2003
7.8,"['Gordon Currie', 'Andrew Kenneth Martin']","['Gordon Currie', 'Andrew Kenneth Martin']",-,99,Drama,magnus opus,2003
6.2,Brandon Sonnier,Brandon Sonnier,"In a split narrative, a young man follows two paths: his father's dream of him becoming a cop, and his own dream of becoming a rapper",85,Drama,the beat,2003
5.6,Mel Smith,Tim Firth,A rebellious young British bowls player teams with another older and more traditional player to take on the Australian bowls team.,96,Drama,blackball,2003
5.2,Nisha Ganatra,"['Tassie Cameron', 'Jackie May']","Emma, a popular girl both at school and at her job, takes on the role of union organizer. Dale, the incoming conniving and sleazy manager of the fast food restaurant, Patty's, inspires Emma to spearhead the drive to unionize.",92,Drama,fast food high,2003
6.3,Jacques Doillon,Jacques Doillon,"A cross-cultural drama about a wealthy middle-aged Frenchman's yearning for a nineteen year local girl. Raja is an orphan literally and figuratively scarred by life. Fred is an emotionally bankrupt westerner living amid his plush garden. Fred's attempt to seduce Raja, and their mutual attempt at manipulation, are fractured by their gross disparity of income, age and c... Leer todo",112,Drama,raja,2003
5.5,Bob Blagden,Judy Upton,"This is a British movie set in Brighton. It shows teenage angst and female gang behaviour. The leader of the gang is Hayley (Lara Belmont) and the other gang members are Jo (Beccy Armory), Anna (Sarah French-Ellis) and Lauren (Jessica Harris). They roam the streets of Brighton stalking single men, seducing and then robbing them. Hayley meets a policeman, Daniel (Nick... Leer todo",108,Drama,ashes and sand,2003
5.2,Troy Byer,"['Michael Swerdlick', 'Troy Byer']",-,100,Drama,love don't cost a thing,2003
7.3,Charles Martin Smith,"['Charles Martin Smith', 'Farley Mowat']",A pilot and his passenger struggle for survival after crashing in the Arctic tundra.,103,Drama,the snow walker,2003
5.8,Patrick Moug,Patrick Moug,Eric Thornton has been called The Ugly One by everyone in his town since he was 10. Now he is the only one who can save them from a Viking Warlock searching for a lost piece of Thor's hammer.,95,Drama,the ugly one: thor's revenge,2003
7.4,Ravi Chopra,"['Shafiq Ansari', 'Satish Bhatnagar', 'B.R. Chopra']","An elderly couple wish their children to care for them in their old age. But their children see and treat them as a burden, and they must struggle to regain their worth and dignity to themselves and others.",181,Drama,baghban,2003
8.0,David Stern,-,-,-,Drama,behind the broken words,2003
6.7,Lili Schad,"['Steve Mackey', 'Lili Schad']","Reason Boles is on a mission to stop loggers from destroying his family's ancestral land. In a chance encounter, he meets Addy and her 7-year-old daughter Bell, who are fleeing their past in the hopes of starting a new life. Together, Reason and Addy are given the chance to transcend the violence in their lives, or be destroyed by it.",95,Drama,betraying reason,2003
6.3,Roy Finch,Roy Finch,"In the film, ""Wake"", the fateful reunion of four brothers quickly dissolves into a night of drinking, deceit, perversions, and death. They don't realize until it is too late that the party they are having is, in fact, a wake.",90,Drama,wake,2003
7.7,Mikael Håfström,"['Jan Guillou', 'Mikael Håfström', 'Hans Gunnarsson']",-,113,Drama,ondskan,2003
4.4,Damien Odoul,"['Antoine Lacomblez', 'Damien Odoul']",Three scenes from the marriage of Lou and Jacques as they wander around France.,100,Drama,errance,2003
6.7,Maarten Treurniet,"['Karel Glastra van Loon', 'Kees van Beijnum']","After the passing of his wife, a man learns he is infirtile and their son cannot be his.",100,Drama,de passievrucht,2003
5.7,Carsten Myllerup,Rasmus Heisterberg,"Christian's sister commits suicide. Why? After his 4 friends graduate secondary school, they head off to a Swedish cabin for midsummer as previous years. Strange things happen. Is it his sister's spirit?",94,Drama,midsommer,2003
6.8,Jacques Rivette,"['Pascal Bonitzer', 'Christine Laurent', 'Jacques Rivette']","Middle-aged Julien lives alone with his cat. He dreams of Marie, and a few minutes later, he sees her on the street and makes a date. He asks her to move in with him, and she does. Her boyfriend is dead, the rest of her past a mystery. Although they quickly seem to fall in love, she sometimes pulls away suddenly from him, is distant, and spends the night in a hotel. S... Leer todo",150,Drama,histoire de marie et julien,2003
5.4,Woon-hak Baek,"['Woon-hak Baek', 'Jung-min Kim']",-,116,Drama,tyubeu,2003
2.5,Jean-Claude La Marre,"['Jean-Claude La Marre', 'Nolbert Brown Jr.']",-,94,Drama,gang of roses,2003
4.3,Guddu Dhanoa,"['Rajeev Kaul', 'Praful Parekh']","When his girlfriend is kidnapped by Kashmiri terrorists, a commando is tasked with kidnapping the Home Minister's daughter in order to secure his lady love's release.",142,Drama,jaal: the trap,2003
2.6,Dasari Narayana Rao,"['Dasari Narayana Rao', 'Satyanand']",-,-,Drama,fools,2003
7.0,Branko Ivanda,"['Ivan Aralica', 'Drago Kekanovic']","The movie takes place in the early 18th century on the borders between Bosnia and Dalmatia, the crossroad between the Ottoman Empire and the Republic of Venice. It deals with issues relating to the region's native Croats as they struggle between to live between two empires and two faiths: Catholicism and Islam.",105,Drama,konjanik,2003
6.8,S.V. Krishna Reddy,"['Ramana Chintapally', 'S.V. Krishna Reddy', 'Satyanand']",Two men pretend to be married to a prostitute to protect each other's marriages.,149,Drama,pellam oorelithe,2003
5.3,Julien Vrebos,Paul Ruven,"In a vast empire where tradition is law, an emperor's devoted chamberlain (Jonathan Rhys Meyers) swears to help him find the perfect bride in this royal romance filled with palace intrigue.",100,Drama,the emperor's wife,2003
4.7,Danny Patrick,Danny Patrick,"This is the story of Ryan, a thirty-something office worker, persecuted by his supervisor Angela and under-appreciated his Fiancée Jo. His only love is the DJ box in a run down retro eighties night-club, that is until he meets a wildly charismatic sociopath. Oscar James takes Ryan on a rollercoaster ride of mayhem and madness, but everything has a price and Oscar won'... Leer todo",-,Drama,hey mr dj,2003
8.4,Dusan Kovacevic,Dusan Kovacevic,"After the collapse of the Yugoslavian government, a former secret agent, now a taxi driver, enters the office of a former university professor, now a firm director.",104,Drama,profesionalac,2003
4.6,K. Raghavendra Rao,"['Chinni Krishna', 'Vishwanath']",Neelakantha Naidu (Prakash Raj) had a daughter Gangotri (Aditi Agarwal) after a long time. But as per her horoscope the infant child has a threat from water. So Neelakantha always takes extra care of her. From childhood Simhadri (Allu Arjun) stays with Gangotri all the time to keep her unharmed. Over time Simhadri and Gangotri grow affection for each other. But Neelak... Leer todo,-,Drama,gangotri,2003
6.8,Marco Kreuzpaintner,Maggie Peren,"Torge is a good looking, popular teenager, self confident and known for his sexual conquests in his town, an example of the ""nice but macho"" guy from a small Western European town, endowed with exceptional social skills. He is usually the leader of is circle of friends, atracting others to the group. All of this, however, changes when he loses his leg in an accident. ... Leer todo",95,Drama,ganz und gar,2003
6.1,Ringo Lam,"['Eric James Virgets', 'Jorge Alvarez', 'George Alvarez']",-,98,Drama,in hell,2003
-,"['Tom Jenkins', 'Leonard South']",Tom Jenkins,-,90,Drama,the men's room,2003
6.7,"['Tyrus Coursey', 'Karen Goodman']",Karen Goodman,Feature Film Starring Shiri Appleby And Chaney Kley.,90,Drama,the skin horse,2003
6.8,René Manzor,René Manzor,-,100,Drama,dédales,2003
6.0,A.W. Vidmer,A.W. Vidmer,"The story of poker legend Stuey Ungar. A gambler by the age of 10, Ungar won millions playing card games.",-,Drama,stuey,2003
6.5,Rolf de Heer,Rolf de Heer,A regular suburban family man comes home from work on his birthday to find a deserted house and a videotape waiting to be played...,103,Drama,alexandra's project,2003
6.0,Eric Perlmutter,"['Eric Perlmutter', 'Jonathan Saldivar']","Obsessed with the notion that all African-Americans are not only inferior but also criminals, Prep school student Taylor begins desperately stalking a black classmate named Flint, waiting for him to prove his racist theory right.",91,Drama,season of youth,2003
7.8,Nagesh Kukunoor,Nagesh Kukunoor,"The story of a documentary movie-maker who films the reformation story of three hardened criminals within the prison walls - and in the process, finds redemption in her own life.",115,Drama,3 deewarein,2003
5.9,Natasha Arthy,Kim Fupz Aakeson,Katrine is getting married in two days but can't tell her sister at the mental hospital. Their ex pops up just as he left two years ago for Kenya. Then there's last minute preparations and a bachelor party. Wedding?,90,Drama,"se til venstre, der er en svensker",2003
5.7,John Schultz,"['John Schultz', 'Kimberly Willis Holt']","Zachary Beaver, a sideshow attraction known as the world's fattest boy, arrives in the sleepy town of Granger, Texas.",85,Drama,when zachary beaver came to town,2003
5.5,Gilles Bourdos,"['Ruth Rendell', 'Michel Spinosa', 'Gilles Bourdos']","Young woman who lives under the gaze of her overprotective stepmother falls for a young man she meets. He is infatuated by her beauty, but is also a sociopath. She wants to leave her stepmother's hold and he is ready to kill.",137,Drama,inquiétudes,2003
7.0,Laura Mañá,"['Fernando de Felipe', 'Laura MañáJordi Galceran']",-,89,Drama,palabras encadenadas,2003
6.5,Damienne Caron,"['Damienne Caron', 'Kerrilyn M. Simmons']","In a country obsessed with the law, one Judge gets obsessed with Buddhism. Not good for TV ratings.",-,Drama,judge koan,2003
5.7,Shimmy Marcus,Shimmy Marcus,A contemporary black caper crime comedy.,85,Drama,headrush,2003
6.1,Søren Kragh-Jacobsen,"['Anders Thomas Jensen', 'Søren Kragh-Jacobsen']","Skagerrak is the story of being hit by happiness when you least expect it. In their late twenties and tired of partying their way around the world, Danish Marie and Irish Sophie come ashore in Northern Scotland. After another drunken night they are soon parted from all their accumulated cash. Out of money and out of luck ambitious Sophie pressures Marie into accepting... Leer todo",104,Drama,skagerrak,2003
5.5,Kirk Davis,"['Christopher Cook', 'Kirk Davis']","An eclectic cast of characters intertwines and collides around themes of faith, religion and race in a small East Texas town. Screen Door Jesus tells the story of the church-going, but not exactly God-fearing, town's folk who wake up one morning to discover the image of Jesus on Old Mother Harper's screen door. With media and crowds gathering around the phenomenon, an... Leer todo",119,Drama,screen door jesus,2003
5.4,Alberto Sciamma,"['Harriet Sand', 'Alberto Sciamma']","A murder in an old apartment building leads the superintendent to suspect everyone, and eventually himself, of the murder.",98,Drama,jericho mansions,2003
6.2,Norman Jewison,"['Ronald Harwood', 'Brian Moore']",-,114,Drama,the statement,2003
6.1,Thierry Binisti,"['Tonino Benacquista', 'Thierry Binisti', 'Jacques Ferrandez']",An obese Police Inspector traumatized by a childhood incident falls in love with a murder suspect.,90,Drama,l'outremangeur,2003
6.2,Jacob Tierney,"['Charles Dickens', 'Jacob Tierney']","A queer ""Oliver Twist"" update set in the hustler district of modern-day Toronto.",97,Drama,twist,2003
6.9,Michael Tolajian,Michael Tolajian,"Jersey City teen Ray Ray Morales is wasting time in a low paying job until a local loan shark offers him a job -- making sure that Ray Ray's friend, an immigrant pawnbroker makes his weekly payments.",-,Drama,bought & sold,2003
7.0,Jitendra Pal,"['Jitendra Pal', 'Lucy White']","The story revolves around the various cultural differences and serious matters of those differences being exposed and examined, mostly with a sense of humor.",88,Drama,gupta vs gordon,2003
7.1,Michael Burke,Michael Burke,"The film follows the story of Duncan, a fourteen-year-old misfit farm boy trying to fill the void and alleviate the numbness left by his mother's passing. Unable to let her go quite yet, Duncan mimics his dead mother. He talks in her voice at the dinner table and wears her fur coat to bed. Edgar, Duncan's distant sixty-year-old father, doesn't understand the strange m... Leer todo",94,Drama,the mudge boy,2003
6.5,Oskar Roehler,Oskar Roehler,"Angst is the story of a sensitive stage director, Robert, and his beautiful girlfriend Marie, a doctor in a children's clinic. Their different attitudes toward life lead the two to constant fights and conflicts. When Robert finds out that his father is terminally ill, he feels guilty for not having taken more care of him. Marie tries to help, but when his father dies,... Leer todo",92,Drama,der alte affe angst,2003
7.2,"['Oren Goldman', 'Stav Ozdoba']","['Oren Goldman', 'Stav Ozdoba']","Marty, an anti-social realist, and Harry, a passionate ideologist, are two young writers who have come to Hollywood to make it as successful screenwriters. They embark on a journey through the minds of screenwriters, giving us a window into the parallel world of an artist's inspiration.",97,Drama,final draft,2003
7.5,Damir Lukacevic,"['Edin H.-Hadzimahovic', 'Damir Lukacevic']","Nikola, formerly successful musician, returns to his family in Stuttgart. His parents Anica and Vlado have lived in Germany for 35 years, but want to realize their dream of an own hotel in their native country Croatia. As Vlado is a hard and ambitious father, his relationship to Nikola became very difficult, while his younger brother Joso plans to go back with his par... Leer todo",92,Drama,heimkehr,2003
4.5,Claire Doyon,"['Claire Doyon', 'Jean-Claude Montheil']","Two sisters of 15 and 17, Clementine and Olive, inseparable and virgins, are initiated to love by the same young man.",77,Drama,les lionceaux,2003
4.6,"['Kenta Fukasaku', 'Kinji Fukasaku']","['Kenta Fukasaku', 'Norio Kida', 'Koushun Takami']","Three years after the failure of the last BR program, a second act is forged and a class of students is sent to an island with one objective: kill international terrorist Shuya Nanahara.",155,Drama,batoru rowaiaru ii: chinkonka,2003
7.5,Aisling Walsh,"['Patrick Galvin', 'Aisling Walsh', 'Kevin Byron Murphy']",The true story of a single teacher's courage to stand up against an untouchable prefect's sadistic disciplinary regime and other abuse in a Catholic Reformatory and Industrial School in 1939 Ireland.,94,Drama,song for a raggy boy,2003
5.9,Mark Decena,"['Mark Decena', 'Timothy Breitbach']",A San Franciscan computer programmer falls in love with a schoolteacher in the days after the dot.com boom.,79,Drama,dopamine,2003
-,Ben Robbins,Ben Robbins,-,-,Drama,strays,2003
7.6,"['Tom Mc', 'Carthy']","['Tom Mc', 'Carthy']",-,89,Drama,the station agent,2003
6.2,Pyotr Todorovskiy,"['Grigori Pozhenyan', 'Pyotr Todorovskiy']","Provincial town near Moscow. Several families live here in a large communal apartment. Each has its own worries, its own interests, its own troubles and joys. A communal apartment is not just a habitat. This is a kind of section of society. All of them are very different, members of this «communal hostel»: the intelligent Vera and the petty bourgeois Larisa, the elder... Leer todo",98,Drama,zhizn zabavami polna,2003
6.5,Pablo Berger,Pablo Berger,-,91,Drama,torremolinos 73,2003
6.6,Rolando Díaz,-,-,102,Drama,en tres y dos,2004
6.5,Dennis Brooks,Dennis Brooks,"""Unapologetically brash in dialogue and texture GOODNIGHT JOSEPH PARKER is the classic love story brought to a no-pleasantries bar room. Girl loves man who loves woman, woman isn't worth his time. Into that mix throw in a hopeless drunk with a good heart and weak stomach, a bartender who's more desperate than his customers and Steven Tyler as a shameless bad boy looki... Leer todo",81,Drama,"goodnight, joseph parker",2004
7.4,Mijke de Jong,Helena van der Meulen,"Merel, a talented young girl, is suddenly getting bullied at school.",77,Drama,bluebird,2004
6.9,Jose Rodriguez,Jose Rodriguez,-,-,Drama,el maya,2004
6.8,Antonietta De Lillo,"['Enzo Striano', 'Giuseppe Rocca', 'Antonietta De Lillo']","Set in the 1790s, this historical drama follows the travails of an idealistic noblewoman who helps lead a daring revolution in Italy.",103,Drama,il resto di niente,2004
7.7,Steven Anderson,"['Mike Leonardo', 'Matt Socia']",-,89,Drama,greener,2004
6.5,Jayme Monjardim,"['Rita Buzzar', 'Fernando Morais']","Based upon the true story of Olga Benário, the German-born wife of Brazilian communist leader Luís Carlos Prestes. During the dictatorship of Getúlio Vargas (1930-1945) she was arrested and sent to Nazi Germany, where she was put to death in a concentration camp. After World War II began, Vargas decided to support the Allies.",141,Drama,olga,2004
5.2,Fabien Pruvot,Jennifer Farrell,-,91,Drama,sin's kitchen,2004
6.8,"['Iris Klein', 'Jim Klein']","['Iris Klein', 'Jim Klein']","Laurel, Jane and Candy. We meet them as children, we know them as prostitutes and we come to understand them as women. The town is Chicago and the girls are from all walks of life. This is love at a price.",-,Drama,tricks,2004
7.4,Kar-Wai Wong,Kar-Wai Wong,-,129,Drama,2046,2004
6.3,Andy Graydon,"['Andy Graydon', 'Benjamin Meyer']",Life Sentence is a psychological thriller chronicling the turbulent and deadly relationship between a burned-out critic and a brilliant but unstable writer.,-,Drama,life sentence,2004
6.3,Johnny Kim,"['Johnny Kim', 'Samantha Lee', 'Tony T.L. Young']","Taylor Williams the third meets the girl of his dreams, Mandii Carson.",95,Drama,raspberry & lavender,2004
4.1,Oliver Robins,"['Michael Baumgarten', 'Kate Mc', 'Kinney', 'Oliver Robins']","After his last girlfriend slept with his last roommate, Reno Rizzolla moves to L.A. with his new girlfriend... and chaos ensues when the debt on the house forces him to get roommates.",88,Drama,roomies,2004
8.0,Andrew Jackson,"['Paul Hutko', 'Andrew Jackson']",-,90,Drama,the discontents,2004
4.2,Yakov Bentsvi,Richard Nathan,An aged comedian tells the story of his early days and lack of success with women.,96,Drama,laughing it up,2004
5.1,"['Scott Falconer', 'Scott Hatley']","['James Gavin Bedford', 'Alec Costandinos', 'Lynn Isenberg']","Billy Thompson is kid from Nebraska whose mother was a musician who died when Billy was young. To honor her, he wants to build his own recording studio. So he decides to enter a DJ competition in Los Angeles. He meets another DJ, Nite Owl, who's developed a new thing which he hopes to unveil at the competition. And he also meets Maya, a dancer from New York. Another D... Leer todo",89,Drama,true vinyl,2004
6.2,Michael Thomas Dunn,Michael Thomas Dunn,"Locked in a battle to control the downtown drug trade, Mace must fight for his street gang as a young hustler named Ponch tries to take him out. Caught in the middle of the drug war are homeless drifters Jason and Molly.",80,Drama,alone and restless,2004
6.2,Thom Best,"['Michael Mac', 'Lennan']","For the first time since taking possession of the family cabin, Vaughn has invited his best friends up for a winter weekend of hunting and drinking. But the arrival of unexpected visitors turns a simple getaway into two days of life-changing turmoil.",108,Drama,ice men,2004
7.5,L. James Langlois,Nathan Langford,A funny and poignant tale of an old man who takes a road trip to have one last dance with his one true love. Along the way he touches the lives of those he meets.,94,Drama,em & me,2004
6.2,Kodi Ramakrishna,Satyanand,"Orphaned Arjun lives a poor lifestyle in an ashram along with his mentor, known simply as Guruji, and several other younger orphans in a forest region, Shivgiri which is accessible via railway station Buddhir Medi. One day while returning home, he comes to the assistance of Sapna, who has journeyed all the way from North America after hearing of the sudden death of he... Leer todo",148,Drama,anji,2004
6.2,Mira Nair,"['Matthew Faulk', 'Mark Skeet', 'Julian Fellowes']",-,141,Drama,vanity fair,2004
6.1,Niko von Glasow,"['Kirstin von Glasow', 'Niko von Glasow']","Cologne-Ehrenfeld, November 1944. They're young, wild and rebellious, like young people anywhere and in any time, but working-class boys Karl and his younger brother Peter are Edelweiss Pirates. They oppose the Nazis, and are pursued by the Gestapo. With the escaped concentration camp prisoner Hans Steinbrück, they plan acts of sabotage, until the Gestapo take them on... Leer todo",111,Drama,edelweisspiraten,2004
4.6,Alan Wade,Alan Wade,The relationship between a director and an actress takes a turn when the lines between art and life are crossed.,81,Drama,the pornographer: a love story,2004
6.4,Tony Piccirillo,"['Tony Piccirillo', 'Tony Piccirillo']",Tom (Speedman) and Dan's (Marsden) one-night stand turns into an intense power-play between captor and captive.,92,Drama,the 24th day,2004
5.5,Matt Cooper,"['Matt Cooper', 'Stewart J. Zully']","The story of two college graduates from the Midwest who move to Los Angeles, where their love is tested for the first time.",99,Drama,perfect opposites,2004
7.7,Sandro Dionisio,"['Francesco Costa', 'Sandro Dionisio', 'Pier Paolo Palladino']","In 1956 Naples, a destitute young boy believes he has become friends with the movie star of his dreams.",88,Drama,la volpe a tre zampe,2004
6.4,Lance Lane,"['Billy Gallo', 'Robert Gillings']",Three childhood friends from Brooklyn are corrupted by the dark side of Wall Street and suffer the consequences of innocence and ignorance.,91,Drama,the kings of brooklyn,2004
6.4,Antonio Dorado,Antonio Dorado,"Cali, Colombia, 1970s. The fictional story of Pedro Rey, the first drug trafficker and drug lord.",92,Drama,el rey,2004
6.6,Víctor Gaviria,"['Víctor Gaviria', 'Hugo Restrepo']","During the 1980s in Medellín, Santiago, an engineer, gets involved in drug traffic to make a quick buck.",108,Drama,sumas y restas,2004
6.7,Luke Greenfield,"['David Wagner', 'Brent Goldberg', 'Stuart Blumberg']",-,109,Drama,the girl next door,2004
4.1,Jimmy Lee,Jimmy Lee,"In Los Angeles, the young Jenny has a nice childhood with her Korean parents Joanne and David Kim. However, after the divorce of her parents, the judge gives her custody to her selfish mother that neglects Jenny while the disappointed David returns to Seoul. Six years later, Jenny is a troubled and reckless teenager expelled from the public school that has easy sex an... Leer todo",93,Drama,close call,2004
7.4,Hans Petter Moland,"['Sabina Murray', 'Lingard Jervey']","After reuniting with his mother in Ho Chi Minh City, a family tragedy causes Binh to flee from Viet Nam to America. Landing in New York, Binh begins a road trip to Texas, where his American father is said to live.",137,Drama,the beautiful country,2004
4.4,Jian Hong Kuo,Christopher Hatton,"In a future Singapore, CyberLink is used for communication (sometimes virtual reality), monetary transaction and records of all citizens. Headhunter Dash is commissioned to find Edward Chan. Why are so many interested in him?",103,Drama,cyber wars,2004
7.4,Pedro Almodóvar,Pedro Almodóvar,-,106,Drama,la mala educación,2004
8.1,Randy Allred,"['Bruce Boyle', 'Frank Tabbita', 'Randy Allred']",The angelic spirit of writer Jack Kerouac returns to Earth to change the life of a writer.,98,Drama,beat angel,2004
6.5,Hugh Wilson,John Grisham,"A widowed lawyer wanted by the IRS assumes a new identity and signs his now-too-old son up for one more year of Little League. However, this may have been a mistake, as his son's dominance captures the media's attention as his team careens toward the Little League World Series.",105,Drama,mickey,2004
6.1,B.P. Paquette,B.P. Paquette,"Jack Richards, a professor in his 50's, has apparently gone mad over the supposed abduction of his daughter by a sinister cult. Wallowing in self-pity for years, he decides to commit suicide. However, the manner in which he decides to suicide is quite peculiar: he allows himself to be abducted by a cult, whose members treat him as their ""king"" for one year (he is give... Leer todo",85,Drama,a year in the death of jack richards,2004
-,-,-,Ver la información de la producción en IMDbPro,-,Drama,off the pages,2004
6.1,Ademir Kenovic,"['Olivier Bonas', 'Dominique Bursztejn', 'Ademir Kenovic']","Isabel and Clara are growing up in a time of terror. It is 1492, and Spain has decreed that all Jews must either convert to Catholicism, go into exile or face trial and execution. Although forcibly baptized, the sisters are chased through Christendom until they arrive in Venice. It is in this great maritime empire, where opulence rhymes with tolerance, that Isabel org... Leer todo",90,Drama,secret passage,2004
6.3,Leonardo Defilippis,"['Patti Defilippis', 'Aidan Hill', 'Saint Therese of Lisieux']","The mesmerizing story of a young girl's romance with God. Her faith, trials, and sacrifices reveal a way of life based on love and simplicity. A contemplative film based on the true story of Saint Therese of Lisieux, the most popular saint of modern times.",96,Drama,thérèse: the story of saint thérèse of lisieux,2004
4.9,"['Daniel Mc', 'Carthy']","['Daniel Mc', 'Carthy']","""Irish Eyes"" explores the relationship between two Irish-American brothers in Boston born to immigrant parents and raised in a rough, working class Irish neighborhood. After watching their father being gunned down in front of their eyes as children, Thomas and Sean Phelan grow up building their lives on opposite ends of the law. Thomas, the studious and responsible br... Leer todo",112,Drama,irish eyes,2004
7.5,"['Thomas Dabney', 'J. Mitchell Johnson']",J. Mitchell Johnson,"A sudden allergy to electricity forces a successful New York television producer to seek refuge in an off -the -map Texas place. After chopping down a rural power line, he creates an electricity-free zone. The new ""simple life"" which he makes for himself becomes increasingly complex as he falls in love with a local woman who turns out to be more than he bargained for.",95,Drama,world without waves,2004
5.3,Michael Kolko,"['Erskine Caldwell', 'Horace Wilson']",A struggling widow vows to save her teenage daughter from a life of hardship by snaring her a wealthy husband.,-,Drama,the sure hand of god,2004
4.9,Jeff Burr,"['Jeff Burr', 'Mark Hannah']","When two young American GIs desert their platoon in the final days of World War II, they will find themselves struggling against all odds to stay alive.",95,Drama,straight into darkness,2004
7.6,"['Eric Bress', 'J. Mackye Gruber']","['J. Mackye Gruber', 'Eric Bress']",-,113,Drama,the butterfly effect,2004
3.2,Ted Nicolaou,Ira Schwartz,"In the vein of Raiders of the Lost Ark (1981), this action-packed thriller takes us on a roller-coaster ride from the bone-chilling cold of Moscow, Russia to the mystical beauty of India. An ancient tablet found by famous British Archaeologist Professor Hyde-White (Michael O'Hagan) is believed to be a road map to the legendary Lost Temple of Faramundi and its hidden t... Leer todo",109,Drama,in the shadow of the cobra,2004
7.2,Michael A. Goorjian,"['Michael A. Goorjian', 'Ron Marasco', 'Chris Horvath']","A famed Hollywood director is nearing death and reevaluating his life. What troubles him most is the son he abandoned. As he is shown a film of his son's painful life, he is offered the opportunity of a lifetime: to set things right.",106,Drama,illusion,2004
6.0,Livia Giampalmo,Livia Giampalmo,-,92,Drama,stai con me,2004
3.7,Marek Probosz,Marek Probosz,"Y.M.I. unflinchingly demystifies teen suicide. It is a study of dark forces lurking in the lives of teenagers today. The story unveils three high school seniors who dress and live by the philosophy of ""Goth,"" good friends and great rebels: Digger, Noisy, and DVD. They decide to celebrate Digger's 18th birthday by breaking every rule of what they consider a ""shallow an... Leer todo",80,Drama,y.m.i.,2004
5.3,David Hickey,"['Shaneye Ferrell', 'Debby Throckmorton']",A young girl finds out she's pregnant from her one night stand.,95,Drama,knocked up,2004
7.2,Joel Schumacher,"['Gaston Leroux', 'Andrew Lloyd Webber', 'Joel Schumacher']",-,143,Drama,the phantom of the opera,2004
8.5,Gavin Dougan,Gavin Dougan,"A gritty vérité story of young, hungry and super-talented musicians struggling to find the promised land of a record deal - without selling out.",96,Drama,brass tacks,2004
5.6,Cindy Baer,Celeste Marie Davis,A rebellious and angst-ridden teenager finds a possible chance to redeem herself in the afterlife after prior years of drug addiction and frustration.,97,Drama,purgatory house,2004
6.0,Zak Tucker,"['Ryan Shiraki', 'Lecia Rosenthal', 'Joshua Davis']","With the help of a hot, slightly older new acquaintence (Noseworthy), the closeted son (Newton) of a conservative U.S. Senator (Lerner) puts a shocking spin on his dad's re-election campaign.",98,Drama,poster boy,2004
4.7,Jaime Osorio Gómez,"['Iván Beltrán', 'Jaime Escallon-Buraglia', 'Jaime Osorio Gómez']","Rodrigo Castillo is very sad: his wife Amparo has died. He gets dim when he finds some fan's flowers on Amparo's grave. But when he finds that those flowers come from Armando Lascar, a friend of them, he doesn't get angry. What he doesn't know, is that Armando was the Amparo's lover. This is when it start to be shown some Rodrigo's and Armando's flashbacks, and Amparo... Leer todo",80,Drama,sin amparo,2004
7.6,Nora Jacobson,Nora Jacobson,A film about a troubled fire artist and a teenage girl in rural Vermont.,95,Drama,nothing like dreaming,2004
4.7,Kris Kristensen,"['Kris Kristensen', 'Brian Mc', 'Donald']","A young caregiver believes that she's being possessed by the spirit of her benefactress, while her friends question her sanity given her family's history of schizophrenia.",89,Drama,inheritance,2004
6.2,Kevin Smith,Kevin Smith,-,102,Drama,jersey girl,2004
