,tipo,nombre,año estreno,mes estreno,id_pelicula
352,Cortometraje,First Flight,2006,5,tt0783521
353,Cortometraje,Curt's Brain,2006,1,tt0784138
354,Cortometraje,The DiCaprio Code,2006,1,tt0783508
355,Cortometraje,Harmony in the Hills,2006,1,tt0784822
356,Cortometraje,Cold Feet,2006,1,tt0784976
357,Cortometraje,"Bad Luck, Good Luck!",2006,2,tt0787443
358,Cortometraje,March,2006,3,tt0788127
359,Cortometraje,Never a Day Younger,2006,1,tt0787510
360,Cortometraje,Polterabend,2006,1,tt0787503
361,Cortometraje,Kaloyan & Sonya,2006,3,tt0788110
362,Cortometraje,Plastic,2006,,tt0790826
363,Cortometraje,Tomorrow's Yesterday,2006,3,tt0789791
364,Cortometraje,The Last Woman on Earth,2006,3,tt0791083
365,Cortometraje,Prequel Apology Syndrome,2006,2,tt0791190
366,Cortometraje,The Take,2006,3,tt0791263
367,Cortometraje,Nintendo: Oldschool Revolution,2006,1,tt0791642
368,Cortometraje,Longtime Listener,2006,3,tt0791124
369,Cortometraje,The Awesome Robots vs Transformo,2006,3,tt0791619
370,Cortometraje,Cutout,2006,4,tt0791109
371,Cortometraje,Fwiends.com,2006,5,tt0791116
372,Cortometraje,A Cold Day for Johnson,2006,3,tt0794270
373,Cortometraje,Bad Dream,2006,1,tt0795337
374,Cortometraje,Corduroy,2006,3,tt0795360
375,Cortometraje,Oh! Ma femme,2006,3,tt0796228
376,Cortometraje,Çelik çomak,2006,1,tt0796369
377,Cortometraje,Wanna Be,2006,4,tt0795504
378,Cortometraje,No Menus Please,2006,4,tt0796225
379,Cortometraje,Sexteens,2006,4,tt0797065
380,Cortometraje,Eternamente te veo,2006,-,tt0796969
381,Cortometraje,"Doug, Mitch, and the Ironclad Argument",2006,3,tt0796812
382,Cortometraje,The Intervention of Brad,2006,3,tt0796823
383,Cortometraje,Le comité de la claque,2006,1,tt0796590
384,Cortometraje,The Filchaks Take a Gamble,2006,4,tt0798781
385,Cortometraje,Available Men,2006,3,tt0798717
386,Cortometraje,The Bracelet,2006,4,tt0799953
387,Cortometraje,Wedlock,2006,-,tt0800264
388,Cortometraje,Kite Circuit,2006,4,tt0800109
389,Cortometraje,Ole rennt,2006,2,tt0800150
390,Cortometraje,The McPassion,2006,3,tt0800130
391,Cortometraje,Guest Check,2006,2,tt0800055
392,Cortometraje,Gentle Lovers,2006,-,tt0800046
393,Cortometraje,Purse Snatcher,2006,2,tt0800169
394,Cortometraje,Christopher Brennan Saves the World,2006,3,tt0799983
395,Cortometraje,Summer,2006,2,tt0800225
396,Cortometraje,Checkout,2006,3,tt0799978
397,Cortometraje,Chlüppli,2006,4,tt0799982
398,Cortometraje,Blink,2006,2,tt0799946
399,Cortometraje,"If You See Something, Say Something",2006,3,tt0801339
400,Cortometraje,Full Count,2006,3,tt0801337
401,Cortometraje,Captain Valedor,2006,4,tt0801332
