,tipo,nombre,año estreno,mes estreno,id_pelicula
314,Pelicula,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",2006,10,tt0356201
315,Pelicula,The Quest,2006,10,tt0362058
316,Pelicula,Lurking in Suburbia,2006,5,tt0361858
317,Pelicula,Love Hollywood Style,2006,4,tt0361852
318,Pelicula,Scary Movie 4,2006,4,tt0362120
319,Pelicula,Tenacious D in The Pick of Destiny,2006,2,tt0365830
320,Pelicula,Art School Confidential,2006,5,tt0364955
321,Pelicula,Shortbus,2006,10,tt0367027
322,Pelicula,Happy Feet,2006,12,tt0366548
323,Pelicula,Superhero Excelsior,2006,,tt0368311
324,Pelicula,Mi fiesta de casamiento,2006,3,tt0368863
325,Pelicula,Astérix et les Vikings,2006,4,tt0371552
326,Pelicula,American Scary,2006,10,tt0371530
327,Pelicula,Gray Matters,2006,7,tt0375785
328,Pelicula,I'll Believe You,2006,11,tt0377061
329,Pelicula,A-List,2006,4,tt0377320
330,Pelicula,The Naked Ape,2006,8,tt0381053
331,Pelicula,Kisses and Caroms,2006,8,tt0381341
332,Pelicula,The Penalty King,2006,11,tt0382222
333,Pelicula,Curious George,2006,7,tt0381971
334,Pelicula,The Pink Panther,2006,3,tt0383216
335,Pelicula,Love Comes to the Executioner,2006,8,tt0383478
336,Pelicula,Zoom,2006,8,tt0383060
337,Pelicula,Accepted,2006,8,tt0384793
338,Pelicula,Sajtóvadászat,2006,12,tt0385206
339,Pelicula,Monster House,2006,8,tt0385880
340,Pelicula,Idiocracy,2006,1,tt0387808
341,Pelicula,My First Wedding,2006,3,tt0388288
342,Pelicula,Matti,2006,1,tt0390245
343,Pelicula,The West Wittering Affair,2006,5,tt0389528
344,Pelicula,Click,2006,10,tt0389860
345,Pelicula,Swarm of the Snakehead,2006,7,tt0390528
346,Pelicula,I Want Someone to Eat Cheese With,2006,4,tt0391229
347,Pelicula,Forget About It,2006,10,tt0393297
348,Pelicula,Sportman van de Eeuw,2006,4,tt0393813
349,Pelicula,The Shaggy Dog,2006,5,tt0393735
350,Pelicula,The Ugly Duckling and Me!,2006,10,tt0396042
351,Pelicula,Catch and Release,2006,1,tt0395495
