puntuacion_imdb,direccion,guion,argumento,genero,duracion,titulo,anio
-,-,Austin Bollinger,"A man's spirit is broken after a traumatic experience, until he comes across an unusual encounter that turns into a chain reaction.",-,Accion,saints,2021
4.1,Aviram,Aviram Kanteerava,Kaliveera - The Indian Warrior is an upcoming action drama fiction movie. Starring debutant Ekalavyaa in a lead role. Produced by Jyothi Arts. Written and Directed by Aviram,130,Accion,kaliveera,2021
5.3,Hanung Bramantyo,"['Rahabi Mandra', 'Hanung Bramantyo', 'Tesadesrada Ryza']","Legends collide as young Yuda wrestles with his newfound godlike powers, defending his world in an endless battle against ancient and powerful evils.",129,Accion,satria dewa: gatotkaca,2022
7.8,Edward Berger,"['Edward Berger', 'Lesley Paterson', 'Ian Stokell']",-,148,Accion,im westen nichts neues,2022
4.3,James Clayton,"['Cooper Bibaud', 'Danny Mac', 'James Clayton']",-,96,Accion,bullet proof,2022
5.7,"['Don Hall', 'Qui Nguyen']",Qui Nguyen,-,102,Accion,strange world,2022
6.1,"['Angus Mac', 'Lane']","['Angus Mac', 'Lane', 'Matthew Aldrich', 'Jason Headley']",-,105,Accion,lightyear,2022
5.8,Tarik Saleh,J.P. Davis,-,103,Accion,the contractor,2022
7.7,Ari Taub,"['Nick Day', 'Caio Ribeiro']","THE FINAL SACRIFICE is a three-sided story about German, Italian, and American soldiers, set in Northern Italy during the final weeks of the World War II.",-,Accion,the final sacrifice: directors cut,2022
-,Cato Manuel Lizaraso Ekrene,"['Hector Luis Bustamante', 'Cato Manuel Lizaraso Ekrene', 'Julie R. Ølgaard']","The story of Israel with his brother Mateo and son Bebo, is on the run from war. After a long journey, they end up in Norway, in a dense small town life in the new city will be a journey from war to a new war.",85,Accion,paki,2022
6.4,Pandiraj,"['M Chandramouli', 'Pandiraj']","A lawyer turns judge jury and executioner and goes after a gang, led by a minister's son, that threatens women with videos of them.",151,Accion,etharkkum thuninthavan,2022
5.6,Prem,Vijay Eshwar,"Amar, a bright young boy, falls in love with Anitha, but when she rejects his advances, Amar turns into a different person with dim prospects. Produced by Rakshitha Prem, it is touted to be a musical love story.",151,Accion,ek love ya,2022
-,Manbhavan Singh,Bobby Sachdeva,-,-,Accion,prindey,2022
4.7,Omer Sarikaya,Omer Sarikaya,"Alan Kurdi (Kurdish: Alan Kurdî ), initially reported as Aylan Kurdi, was a three-year-old Syrian - The bodies of Kurdi and another child were discovered by two locals at around 6:30 am. The two men moved the bodies from the water,",-,Accion,aylan baby,2022
-,"['Onur Aksinoglu', 'James Gleave']",James Gleave,"Jesse James Price has a passion for chemistry, this leads him to become the proprietor of a schoolyard explosives factory. One of his customers Brittney, is being harassed by a local boy she purchases a chemical cocktail from Jesse hoping to scare the harasser away. Jesse sets fi... Leer todo",-,Accion,ammonium nitrate,2022
6.9,Liju Krishna,Liju Krishna,"The coming of age drama portray the relentless pursuit of the layman, the oppressed section of society who is in a constant struggle and fight to reclaim their unique identity and rightful place in a world meant for all.",145,Accion,padavettu,2022
3.9,Razneesh Ghai,"['Chintan Gandhi', 'Razneesh Ghai', 'Rajiv G. Menon']","Agent Agni, a highly trained and deadly field agent is entrusted with the mission to gather Intel and eliminate Rudraveer, an international human and arms trafficker who has been off the radar for ten years.",135,Accion,dhaakad,2022
6.2,Taika Waititi,"['Taika Waititi', 'Jennifer Kaytin Robinson', 'Stan Lee']",-,118,Accion,thor: love and thunder,2022
-,Dini Blake,Dini Blake,"An electrifying thrill-ride is unfolding with propulsive energy, unexpected twists and breathtaking action.",-,Accion,wicked game,2022
2.7,Sabbir Khan,"['Sabbir Khan', 'Venu Sriram', 'Sanamjit Singh Talwar']",A lazy slacker struggles to get along with his diligent sister-in-law - until they must step up and fight together against a common enemy.,152,Accion,nikamma,2022
7.6,"['Mani Ratnam', 'Sruti Harihara Subramanian']","['Mani Ratnam', 'Jayamohan', 'Kumaravel']",-,167,Accion,ponniyin selvan: part i,2022
8.3,Prashanth Neel,Prashanth Neel,-,166,Accion,k.g.f: chapter 2,2022
5.1,Farhad Samji,"['Tasha Bhambra', 'Tushar Hiranandani', 'Sparsh Khetarpal']",-,147,Accion,bachchhan paandey,2022
6.4,Shinji Higuchi,"['Hideaki Anno', 'Eiji Tsuburaya']",-,118,Accion,shin ultraman,2022
4.0,Wilfred La Salle,Wilfred La Salle,-,89,Accion,graves,2022
6.3,Barrington Marson,Barrington Marson,A mobster must save his family from paying the ultimate price for his sins when a killer from his past is on a sworn mission to wipe each one of them out.,103,Accion,abiding,2022
4.1,Steven Luke,Steven Luke,-,86,Accion,come out fighting,2022
6.1,H. Vinoth,H. Vinoth,-,178,Accion,valimai,2022
5.9,Alessandro Baccini,"['Alessandro Baccini', 'Domenico Costanzo']",Mark is an intelligent lawyer and Martial Artist who becomes a Martial Art Champion. Mark is introduced to a Masonic Organization where he fights for a lot of money against criminals who want to win for their freedom. Mark uses his winnings to help associations that deal with poo... Leer todo,103,Accion,the last fighter,2022
-,-,"Matthew Clark ""Ghost""Tesha Clark","A girl loses her father to gang violence. Seeking revenge, she becomes a vigilante fighting rival gangs while evading police. But reality proves unlike comic books.",-,Accion,the street avenger,2022
-,Lawrence Goosling,Walter Jenkins,Hit man Tommy Walker becomes a notorious black mob leader on the streets of New York City.,-,Accion,the black caesar,2022
7.9,Marwan Hamed,Ahmed Mourad,Two men team up to fight against British occupation in Egypt during the 1919 revolution.,175,Accion,kira & el gin,2022
-,-,-,-,-,Accion,widows walk (the killing time - part 2),2022
6.3,Thu Pa Saravanan,Thu Pa Saravanan,A normal man from a middle-class family questioning the authorities for abusing their powers.,166,Accion,veerame vaagai soodum,2022
-,-,-,-,-,Accion,the killing time,2022
6.4,Upi Avianto,"['Upi Avianto', 'Joko Anwar', 'Raden Ahmad Kosasih']",-,135,Accion,sri asih,2022
-,Mauro Borrelli,Sean Wathen,A police detective hunts down the elusive professional assassin who killed his younger partner.,-,Accion,plain sight,2022
6.7,Venu Udugula,Venu Udugula,Set against the backdrop of the Naxal movement in 1990s Telangana,151,Accion,virata parvam,2022
5.8,Roar Uthaug,"['Espen Aukan', 'Roar Uthaug']",-,101,Accion,troll,2022
7.0,Robert Eggers,"['Sjón', 'Robert Eggers']",-,137,Accion,the northman,2022
5.3,John V. Soto,"['Adam Enslow', 'Dane Millerd', 'Andrew Slattery']",-,88,Accion,avarice,2022
-,-,Manolo Matji,A mellowed Hercules becomes a mentor to his young kingdom.,-,Accion,wisdom for heroes,2022
7.0,Tom Gormican,"['Tom Gormican', 'Kevin Etten']",-,107,Accion,massive talent,2022
5.2,Nelson Dilipkumar,Nelson Dilipkumar,-,155,Accion,beast,2022
9.1,Jordan-Kane Lewis,"['Lucy Ingram', 'Jordan-Kane Lewis']",A hitman's life becomes more complicated after an easy job takes a turn for the worse.,62,Accion,a touch of vengeance,2022
7.4,Chethan Kumar,Chethan Kumar,"James also called Santhosh Kumar, who works as a manager in a security company and finds himself up against the big bad guys.",149,Accion,james,2022
7.0,Matt Szakal,"['Melinda Bryce', 'Justin Mane', 'Matt Szakal']",-,90,Accion,crow,2022
-,Ricky Gonzalez,"['Jose Raul Corres', 'Ricky Gonzalez']",A new hybrid DNA modified super soldier is created to protect a new wave of criminals in 2030,-,Accion,eva genesis,2022
8.3,Vetrimaaran,"['Jayamohan', 'Vetrimaaran']",A police officer is recruited to capture the leader of a separatist group.,150,Accion,viduthalai,2022
5.0,Emir Khalilzadeh,Baki Ilhan,-,112,Accion,adanis: kutsal kavga,2022
-,Anthony Caban,"['Anthony Caban', 'Cj Price']",-,-,Accion,the junior squad returns,2022
-,Farah Evers,Farah Evers,"In a world of snakes and rats, what do you do when you go from being the predator to the prey? Mist is the best political assassin in the business and a ruthless former client knows it. When Mist receives a new contract from the man who betrayed her and forced her to break the sa... Leer todo",-,Accion,the heritor,2022
4.6,Claudio Fragasso,"['Rossella Drudi', 'Claudio Fragasso']",A martial arts champion with a first degree diabetes mellitus was passionate to fighting. The losing of the title during the Karate World Championships made him collapse to the ground at the end of the match to diabetic coma.,85,Accion,karate man,2022
6.8,Jeff Tremaine,"[""Jason 'Wee Man' Acuña"", 'Derrick Beckles', 'J.P. Blackmon']",-,96,Accion,jackass forever,2022
6.9,Manu Anand,Divyanka,"Irfan, an innocent man with an ordinary life, is portrayed as the evil incarnated by media trials. Is there a journey back to normal life for a man accused of terrorism? Is there more to Irfan than what meets the eye?",156,Accion,fir,2022
-,-,Christopher Ramirez,Set in the Sierra Nevada mountains.,-,Accion,sierra,2022
4.1,Sri Ganesh,Sri Ganesh,Two disparate men meeting by accident and the friendship they develop.,147,Accion,kuruthi aattam,2022
3.8,Koratala Siva,Koratala Siva,"Touted to be a socio-political actioner, the plot revolves around a middle-aged Naxalite-turned-social reformer who launches a fight against the Endowments Department over misappropriation of temple funds and donations.",152,Accion,acharya,2022
-,Apply,-,-,-,Accion,hong kong kong,2022
-,R.L. Scott,R.L. Scott,"Six lifelong friends who grew up in a rough inner city, stumble upon a dark secret and use their love of Japanese culture to face a powerful enemy. After a string of mysterious deaths, They embark on an incredible adventure that has the potential to shape the world.",80,Accion,ghetto sushi,2022
7.3,"['Basaran Simsek', 'Ali Dogancay']",Ali Dogancay,"A complete heist game. Whatever happens they have to win, a game where they put their loved ones in danger while winning. Two bad cops, a powerful man, a weak link Orhan and two people who can make this amazing plan.",-,Accion,soygun oyunu: büyük vurgun,2022
5.8,Patrick Hughes,"['Robbie Fox', 'Chris Bremner', 'Jason Blumenthal']",-,110,Accion,the man from toronto,2022
3.7,Daniel Zirilli,"['Tom Jolliffe', 'Jonathan Sothcott']",-,91,Accion,renegades,2022
4.6,Tibor Takács,"['Michael ParéD. Glase Lomond', 'Joshua A. Cohen']",-,94,Accion,black warrant,2022
-,Caroline Fourest,Caroline Fourest,-,-,Accion,wild soul,2022
-,-,-,Plot unknown.,-,Accion,cold shot,2022
-,Eddie Rocky Rivera,"['Kenneth Klugewicz', 'Eddie Rocky Rivera']",-,90,Accion,a mobster's daughter/the $treetz 3,2022
5.3,Abhishek Sharma,"['Chandra Prakash Dwivedi', 'Satyum Gupta', 'Abhishek Sharma']",-,140,Accion,ram setu,2022
5.7,Martin Campbell,"['Dario Scardapane', 'Jef Geeraerts', 'Carl Joos']",-,114,Accion,memory,2022
7.1,Dan Trachtenberg,"['Patrick Aison', 'Dan Trachtenberg', 'Jim Thomas']",-,100,Accion,prey,2022
2.4,Ahmed Khan,"['Rajat Arora', 'Sajid Nadiadwala']","Babloo Ranawat, a genius hacker, is tasked with tracking down Laila, the mastermind behind the world's largest cyber-crime yet to occur. Will Babloo be able to stop him?",145,Accion,heropanti 2,2022
-,Sohail Khan,"['Pramod Gaurav', 'Sohail Khan']",-,-,Accion,republic day,2022
6.7,Sukhminder Dhanjal,Sukhminder Dhanjal,Nishana is an action packed drama story about two unemployed young boys from different villages who are frustrated from life. They come to a railway track for committing suicide. On railway track they becomes friends but unfortunately being arrested by police before committing su... Leer todo,147,Accion,nishana,2022
4.4,Mohit Suri,"['Mohit Suri', 'Aseem Arrora']",The story of two men in one sided love. The paths they choose to fulfill their love stories decide who the Hero is and who is the Villain.,129,Accion,ek villain returns,2022
-,"['Lukasz Mrugacz', 'Mikolaj Podracki']","['Lukasz Mrugacz', 'Mikolaj Podracki']","After the departure of the head of Mafia , Ivan and the murder of the Commander, Marek Kutnowski, a policeman arrives on a call to the capital. Kutnowski's task is stop the activities of criminal groups in Warsaw.",-,Accion,aferzysci. zle psy,2022
-,Simon Vanko,-,-,82,Accion,doppelte rückzahlung,2022
6.7,Tommy Wirkola,"['Pat Casey', 'Josh Miller']",-,112,Accion,violent night,2022
7.0,Anup Bhandari,"['Anup Bhandari', 'John Mahendran', 'Sanjay Upadhyay']",-,148,Accion,vikrant rona,2022
-,Matt Kwiatkowski,Matt Kwiatkowski,"Lt. Matt McCarthy and Det. Adam Willis are BACK. This time, they're on a mission to stop corruption within the Cheboygan Police Dept with a twist you DON'T wanna miss.",83,Accion,it's a cop thing 2 the last laugh,2022
4.3,"['Brigham Mc', 'Neely']","['Steven Hancock', 'Brigham Mc', 'Neely']","In the aftermath of a deadly virus that left millions dead, a young man looks to find his place in a world forever changed.",80,Accion,airborne,2022
-,-,Alex Rubit,A high concept sci-fi thriller set in a near future world where technology exists that enables someone to access another person's mind and extract memories.,-,Accion,interface,2022
-,-,-,"Goromaru, a freshman ninja meets and teams up with Torao, a divine spirit with supernatural powers. They both must now fight against the ninja elders in their village with Japanese traditional drum music.",-,Accion,neko ninja,2022
-,"['Lucas Noël', 'Tristan Noël']","['Lucas Noël', 'Tristan Noël']","A group of environmental activists is trying, by unexpected means, to change the political line of a leader of a big bank.",-,Accion,volta,2022
