,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
2172,7.4,Abu Aleeha,Abu Aleeha,"The story of Tevar revolves around the ideology of a woman's strength. Never underestimate the power of a woman, she is a riddle which can never be solved.",100,tevar,2019
2173,5.4,Won-jun Ha,-,"VJ Kuk-hyun is freelance reporter who has six sense of catching exclusive event. Gi-man is a detective who is living through trauma from losing his partner. With these two together, things are about to get ugly.",90,fist & furious,2019
2174,7.8,Joji Kyle Na,-,-,132,blauw in bulten,2019
2175,8.0,Kevin L. Coffman,"['Kevin L. Coffman', 'Jeremiah Tabor']",Elaine Reparso is trying to break into the ever evolving Electronic Music scene to provide a better life for herself and little sister of who she is a guardian. This fame comes in an unexpected fashion when she (wearing a mask from her DJ outfit) saves a girl from being raped as well as an entire club of people from a gunman. Taking the injustice of the industry to he... Leer todo,-,rave,2019
2176,-,"['Cezar Ghioca', 'Vasile Muraru']",-,-,-,long night of the museums - 33 victory boulevard,2019
2177,7.1,Andrew Jacob Brown,Andrew Jacob Brown,"A 12 year old girl wakes up in a forest with amnesia and an arsenal of bible knowledge and martial arts skills. When she discovers that some mysterious men are after her, she must escape their clutches and unlock her memory to unveil a confounding truth.",112,confound,2019
2178,7.0,James Lee,James Lee,"Zhang a middle aged man struggling with a dead end job as an insurance sales person, on the verge of divorce with his wife, losing custody of her daughter and on top of all this he had to take care of his father who's suffering Alzheimer's. Unknowingly Zhang was invited to join an underground fighting game for financial purposes but eventually Zhang becomes hooked on ... Leer todo",97,kill-fist,2019
2179,4.0,Pauly Vadakkan,-,"The film holds mirror to the social evil of human trafficking, organ trade and violence happening around us.",107,maffi dona,2019
2180,6.3,P.S. Mithran,"['P.S. Mithran', 'Pon Parthiban']",-,164,hero,2019
2181,6.3,Liming Li,Liming Li,Movie tells about Fang Shi Yu who gave up personal grievances for the people of the world to live and work in peace and contentment.,82,fang shi yu: gai shi ying xiong,2019
2182,4.1,Gary Bell,"['Gary Bell', 'Karen Miller-Bell', 'Josh Hartley']",A war vet with severe PTSD is threatened by a online video gamer crew for being too good at beating them. He finds out about a personal connection to him that makes him snap.,89,game over,2019
2183,6.0,Pandiraj,"['Pandiraj', 'Sanjeev Tiwari']",A brother who dotes on his sister is forced into a situation where he has to get her married to a ruffian with whom he is at loggerheads. Can their relationship survive?,153,namma veettu pillai,2019
2184,-,Dhana Sekaran,Jayamohan,-,110,dhehi - her soul never surrendered,2019
2185,6.3,Le Luo,"['Xin Chen', 'Zhonglin Xu']","Yin Shiniang finally gives birth after an unusual pregnancy lasting three years and eight months. Suddenly, Shi Ji the snake spirit appears, declaring that she has come for revenge for the harm she once suffered at the hand of Yin's husband, Li Jing. Mother and son are rescued by the powerful deity Taiyi Zhenren, who promises to teach the son, Nezha, the path of immor... Leer todo",95,xin feng shen zhi nezha nao hai,2019
2186,6.4,Alam Gahir,-,"the subject revolves how the system produces and converts youth into Gangster. The biggest film on gangster's, a fight with system.",119,gangster vs state,2019
2187,6.2,Yong-ho Son,Jung-hoon Han,-,114,nappeun nyeoseogdeul: deo mubi,2019
2188,7.6,Yung Chang,"['Yung Chang', 'Nelofer Pazira']",-,106,this is not a movie,2019
2189,7.5,Chenyang Yin,Chao Shi,"When medical worker Li Yao offers medical help to local residents in a village in Aiduli as a volunteer, he is suddenly attacked by bandits and captured. His father learns about it, and contacts Zhang Zhen and Wu You's security team. The security team saves Li Yao, but some other compatriots are still controlled by the bandits. So the security team goes back, takes aw... Leer todo",68,lang qun xing dong,2019
2190,5.9,"['Shuai Yang', 'Wei-Xi Zhong']",Jianfeng Lin,"When Jiang Ziya violates the code of the gods, he is banished to the mortal realm. He is saved by a kind young woman Qing Luan but disaster follows when the river god breaks the curse and starts slaughtering the locals.",85,xin feng shen jiang zi ya,2019
2191,7.3,Mtjj,"['Mtjj', 'Kexin Peng', 'Fengxishenlei']",-,101,luo xiao hei zhan ji,2019
2192,-,Jeeva,Jeeva,"A fishmonger at the Shaktan Market in Thrissur, Abdukka leads a contented life with his son Shameer and his adopted son Muthu. Things spiral into a crisis when their sworn enemies Cherookadan and Jose start plotting Abdukka's downfall.",135,shakthan market,2019
2193,-,Nishad Hasan,Nishad Hasan,-,114,viplavam jayikkanullathanu,2019
2194,-,-,-,-,-,limocop,2019
2195,8.5,Shivaraj,Shivraj,Story based on fisherman's colony atmosphere along with flashback mystery and mother sentiments besides love story and emotional revenge action drama Genre - Love and Action drama,132,udumba,2019
2196,-,Jake C. Young,Jake C. Young,"When veteran James Raven is drifting through a small town on the outskirts of Kentucky, he is confronted by and egotistical police chief looking for trouble. Using his wits and training, Raven goes on a long sporadic journey of running from the law in self-defense.",-,first draw,2019
2197,-,"['Jhon Jatenjor', 'Jhon Jairo Tenjo Romero']",Jhon Jatenjor,-,106,operación agramón,2019
2198,7.8,Rakesh Sawant,"['Nisar Akhtar', 'Dileep Mishra', 'Rakesh Sawant']","A film based on the real story of burning Kashmir. In the year 1990, when an estimated population of around 7 lakh Hindu Kashmiri were forcibly uprooted from their homeland by the Muslim fanatics of Kashmir in connivance with pakistani army.",132,mudda 370 j&k,2019
2199,8.1,Keita Amemiya,Keita Amemiya,"After the events of Lament of the Dark Dragon, Kouga and Kaoru married and started a family. Kaoru gave birth to the successor of Garo: Raiga Saejima. Unknown to everyone, Raiga's birth also marked the return of Barago. Although he was devoured by Messiah, a remnant of Barago survived and lingered in the darkness for some time. However, the birth cries of Raiga awaken... Leer todo",106,garo: gekkô no tabibito,2019
2200,-,Costanza Kuki Colabona,Costanza Kuki Colabona,"He and She (Adrian Perez, Celine Fortenbacher) kill butchers to take revenge for the animals they kill and to give them a taste of their own medicine. He and She, however, kill one butcher too many when their latest victim's son (Jonathan Cooper) seeks revenge.",-,them,2019
2201,5.2,Jai Raaja Singh,Praveen Kumar Botla,-,143,marshal,2019
2202,8.5,Digpal Lanjekar,Digpal Lanjekar,"Fatteshikast is a Marathi movie starring Chinmay Mandlekar, Mrinal Kulkarni, Annup Sonii, Ankit Mohan, Mrunmayee Deshpande, Nikhil Raut and Sameer Dharmadhikari in prominent roles. It is a drama directed by Digpal Lanjekar.",153,fatteshikast,2019
2203,-,"['Donald G. Jackson', 'Scott Shaw']","['Donald G. Jackson', 'Scott Shaw']",-,-,ghost of el chupacabra,2019
2204,5.7,P. Vasu,-,"Krishna goes to live with a family as a caretaker. Every night he hears a loud cry from the outhouse and becomes concerned about the things happening around, and as a caretaker he decides to explore.",145,ayushmanbava,2019
2205,8.9,Firoz Khan,-,-,-,jai hind,2019
2206,8.0,Tony Cole,Tony Cole,"Recovering from the attempt on his life, Jack Stone sets his sights on his former boss and most trusted ally; General Howard Doyle, the man now known to be the founder of the Vortex crime syndicate, and thus the source of Stone's years of torment. Stone must dig deep into Doyle's mysterious past in order to locate and stop him, but the wheels of Vortex's devastating m... Leer todo",64,jack stone: end of the line,2019
2207,-,Dhana Shekhar,Jayamohan,-,110,dhehi- her soul never surrendered,2019
2208,-,Jake C. Young,Jake C. Young,"When veteran James Raven is drifting through a small town on the outskirts of Kentucky, he is confronted by and egotistical police chief looking for trouble. Using his wits and training, Raven goes on a long sporadic journey of running from the law in self-defense.",-,first draw,2019
2209,-,Haolun Fan,-,-,93,life punch,2019
2210,4.2,"['Feroz Khan Bollybrothers', 'Anshuman Pratyush']","['Prameet', 'Anshuman Pratyush']","After a series of bomb blasts in Mumbai, terrorists threaten to do the same in Kolkata and Delhi unless their demands are met. Panther, the country's best RAW agent, embarks on a solo mission to rout the terrorist outfit. Will he succeed?",127,panther,2019
2211,7.3,Sergey A.,"['Sergey A.Ivan Lachance', 'Paul Miloslavsky']","Maks Fadeev, the young journalist, investigate the case ""Forest of the dead sharks"". He return to the forest for save the world, because evil became the invasion at the Earth.",74,murders in the forest of the dead sharks,2019
2212,-,Simon Scheerens,-,I WILL celebrates the career and life of Grammy Award® winner and Academy Award® nominated actor Will Smith.,-,i will,2019
2213,5.5,Joshua Armstrong,Joshua Armstrong,"In a post-apocalyptic world, morality is tested and a harsh environment has formed demented madmen. Exploring themes of mental illness and equality, two strangers - a mute, and a man fleeing his past - search for a haven called 'Eve.'",127,super mix,2019
2214,3.1,Harnath Policherla,-,-,152,captain rana prathap,2019
2215,5.0,Sagar Hari,Sagar Hari,"Sagar reveals that it revolves around six to seven characters.""Ashwin plays a mechanic named Shambu and Tito his friend John. There is a love track involving Shambu and a girl named Jincy. Their lives are changed forever upon their encounter with three other characters-Manu, Meera, and Anil. They become intertwined in an incident pertaining to a medical shop.'Kumbaree... Leer todo",119,kumbarees,2019
2216,5.0,Daniel Raboldt,"['Thorsten Franzen', 'Daniel Raboldt']",-,94,a living dog,2019
2217,-,Charlene Jeter,Charlene Jeter,"When ICE shows up at Oscar Sanchez's job, he must confess his illegal status to his wife, Billie. While on the run, an ICE agent is killed and Oscar is framed for the murder.",85,iced out,2019
2218,6.0,Sa Baskaran,-,The missing case of a young girl unfolds several hidden crimes related to a medical racket as investigation progresses.,112,mei,2019
2219,6.7,Arshad Siddiqui,Arshad Siddiqui,"When a self-righteous police officer is transferred to Allahabad with a mission, he attempts to restore the dignity of the force, but ends up manipulating the law to seek justice.",-,officer arjun singh ips,2019
2220,7.5,Teruaki Sugihara,Yuya Takahashi,"Forced to be a Kamen Rider again to save the world when a Time Jacker alters history, Sougo must now work with another Kamen Rider from another world.",98,kamen raidâ reiwa: za fâsuto jenerêshon,2019
2221,5.2,Orhan Kilic,Orhan Kilic,-,95,en uzun gece,2019
2222,5.5,Utku Uçar,Ahmet Safak,"Touran, the general of the Kiruk special forces, fought bitterly during the Iraq war against Falcon, the American officer of the Blackwater mercenaries. After years in prison he returns to his village and finds his old enemy there.",85,kusatma yedi uyuyanlar,2019
2223,6.0,Baljit Singh Deo,"['Gippy Grewal', 'Naresh Kathooria']","Shinda tries robbing a bank so he can be wealthy enough to marry the love of his life. He ends up getting caught, but it turns out that he has a much bigger plan in mind, involving one of Punjab's biggest criminals.",136,daaka,2019
2224,7.8,Srijit Mukherji,"['Anuj Dhar', 'Rohini Ghosh', 'Srijit Mukherji']",Gumnaami is a film based on the Mukherjee Commission Hearings which happened from 1999 to 2005 where the three theories about Netaji Subhas Chandra Bose's death were discussed and debated.,142,gumnaami,2019
2225,-,Ranjit Kujur,-,-,140,mor sapna,2019
2226,5.6,Ding-Lin Wang,"['Kuo-Li Chang', 'Ding-Lin Wang']",An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms,95,the 9th precinct,2019
2227,6.0,Pradeep Kalipurayath,Shaji Pallarimangalam,"Shreya opens a Pandora's box of sexual abuse cases that point to a high profile celebrity. Amidst rising crime and violence, Arundhati, a Social Activist starts a public movement called SAFE to protect women, children and the aged.",144,safe,2019
2228,5.8,Abba Makama,"['Abba Makama', 'Africa Ukoh']",-,94,the lost okoroshi,2019
2229,6.2,Jie Hou,-,-,84,tezhongbingguilai 1,2019
2230,8.0,Jie Hou,-,"This film tells the story of how Long Wei, the captain of a special forces unit, and his comrades destroy a drug stronghold against all odds.",65,tezhongbingguilai 2,2019
2231,-,Nandan Subbarayan,-,A college student locks horns with a dreaded gangster after getting to know that his friend was killed by the latter.,109,mayuran,2019
2232,-,Sukhminder Dhanjal,Inderpal Singh,-,-,bomb jigra,2019
2233,5.7,Farhad Najafi,"['Farhad Najafi', 'Hamid Salimi']","New York, Tokyo and Mumbai all have their own nightlife. And so does Tehran; a nocturnal underground world unlike any other - A girl looking for her happiness within the chaos of this swallowing world gets into a night cab, unaware of how her life is going to change forever.",78,one night in tehran,2019
2234,8.0,"['Zubeen Garg', 'Achinta Shankar']",Zubeen Garg,"Anirban, an ambitious rebellious young guy who fight against the system and society. It also ropes in APSC scam which is allegedly happening in Assam for years and strict action was taken against the accused in 2017.",100,kanchanjangha,2019
2235,9.4,Rosemberg Cariry,Rosemberg Cariry,"Following Alexander Taylor, a teacher in the slums of Kibuna, this is a reflection about the modern times, mixing social criticism and cinematic experimentation to reflect about the overconsumption of images, fake news and social media.",70,notícias do fim do mundo,2019
2236,5.0,Kamaleswar Mukherjee,Rana Mukherjee,A police officer tracks down a cyber criminal that hacks the passwords of innocent people in order to destroy their lives.,138,password,2019
2237,-,Matthew Stalletti,Matthew Stalletti,"Awoken from a long and mysterious slumber, the Traveller must adapt to unfamiliar lands, unexpected threats, and a second chance at life. Together with the Voice in his head, the pair will venture into the brutal wilds of an alien world and fight to fulfill a deeply personal quest.",-,soulbound,2019
2238,-,Song Huang,-,-,93,the kindhearted and bitter,2019
2239,-,Kailyn Blanco,"['Dylan Akman', 'Kailyn Blanco', 'Jasmine Damas']",-,-,espionage,2019
2240,-,Cheng Zhu,-,-,86,power game,2019
2241,-,Chao Xu,-,-,90,soul returning sand,2019
2242,3.8,Luís Albuquerque,Ana Carolina Pascoal,"In this biographical film we follow the life of a warrior that thousands of years ago fought and gave his life for a territory that would later become Lusitania. Facing off against the Roman empire, he dedicated his life to protecting his people.",94,viriato,2019
2243,-,"['Chao Xu', 'Xu Chao']",Rong Hu,Liu Feichun and Long Chongjiu ate delicious food while traveling. They heard that there was going to be a competition for the Wulin Leaders Conference.,96,heroes invitation,2019
2244,-,Song Huang,-,-,89,the rule of undeaded insect,2019
2245,-,June Daguiso,June Daguiso,-,-,la taous nikita 2,2019
2246,3.8,Enzo Williams,"['Armine Rhea Mendoza', 'Shugo Praico', 'Rico Maria Ilarde']","When wealthy, powerful businessman Juancho (Joko Diaz) gets embroiled in a dangerous feud with a syndicate competitor, he ships his beautiful mistress Sui (Jessy Mendiola) out to a secure, remote island where he holds meetings and monitors his drug operations via high-tech camera system. There Sui meets Borgy (Derek Ramsay), a mysterious bodyguard who is actually an u... Leer todo",91,mga mata sa dilim,2019
2247,6.1,Graham Holliday,Graham Holliday,"From the director of absolutely nothing comes ""quite possibly the 2nd worst film of 2019"": When a group of cryptocurrency thieves accidentally kidnap the wrong guy, the man's son must save his dad by stopping the robber's heist.",118,the second target,2019
2248,-,"['Creston Mc', 'Kim']",-,"A down and out Rock Star hiding out in Malibu from a psycho ex-girlfriend, Russian and Asian Gangsters, is aided by a wealthy music producer, an ex-Green Beret, in regaining his lost fortune and fame.",62,ferets' life,2019
2249,4.4,Paul Soriano,"['Lav Diaz', 'Paul Soriano']","An ex-military sniper who was honorably discharged accepts a mission that will indefinitely change her life in the attempts to make ends meet. It is a quiet character study of when your life's purpose is stripped away, but you still pursue it, only to realize that it could kill you.",143,mañanita,2019
2250,-,Sameer Athalye,"['Manndar Cholkar', 'Vinod Deshpande', 'Surendra Meshram']",Chaitanya and his friends are living a joyful college life with no goal.Their lives are shattered when one of the friends dies due to drug overdose.Chaitanya decides to finish the chain of drugs which kills many young stars.He along with his friends take special training from a command to put an end to anything related to drugs.,-,bakaal,2019
2251,-,"['Moe Morris', 'Jason Thibodeaux']","[""Taracya Da'Andra"", 'Jaeloni Mc', 'Donald']",-,-,one way out,2019
2252,-,Liu Guan Wei,"['Siyaoguo', 'Wenwu']","I am Chinese"" is a film about the Anti-Japanese War, directed by Liu Guanwei, starring Yan Danchen, Li Qianming and others. The film tells the story of a young man protecting four girls from being chased and killed during the Anti-Japanese WarDuring World War II, Haisheng (played by Li Qianming), who was influenced by Japanese militarism, went to mainland China to par... Leer todo",-,we are chinese,2019
2253,4.6,Sundar C.,"['Sundar C.Venkat Raghavan', 'D. Suresh']",-,158,action,2019
2254,5.6,Ashley Hays Wright,-,"Please God, tell me where my wife is. Show me where my wife is.",66,in jesus name,2019
2255,4.2,Ulas Bahadir,Ulas Bahadir,-,104,serseriler,2019
2256,-,Daniel Due,-,-,76,de forgiftede,2019
2257,6.8,"['Sagar Sharma', 'Sagar S. Sharma']",Ajay Kumar,"Dev, Bahman, Binda, and Jandu are daredevils, with a fascination for guns and power. The group of friends is heavily involved with illegal activities but one day they are forced to question their actions and choose between right and wrong.",127,mitran nu shaunk hathyaran da,2019
2258,-,"['Nathan Mc', 'Innes']","['Nathan Mc', 'Innes', 'Morgan Price']","Picking up after the events of Spider-Man 1. Peter Parker and his best friend Harry Osborn are still learning how to cope as teenagers in modern society. With the help of new allies, they will take on horrible new enemies. In the mean time, Peter Parker must find the true value of what it means to be Spider-Man, and to accept the responsibility he has in doing so.",100,spider-man 2: broken identity,2019
2259,5.1,Muhammad Al-Hmeli,Muhammad Al-Hmeli,"When the end is written even before everything begins, and Khaled's future is in risk for a crime he didn't do, An officer is set to bring him down.",94,the end,2019
2260,7.4,"['Crippler Criss', 'Master W.']",Master W.,"When a vampire gets invited to a party and is served some alcohol without her knowing it, she gets sick and is unable to control her menstruation. With all this blood the vampire turns berserk to the demise of all the party guests.",90,nocta,2019
2261,5.7,Peter Sajan,"['Anoop Madhav', 'Peter Sajan']","Movie portrays a single day in the life of Shanu, an engineering dropout in dire need of money for his mother's surgery - who is also on the run from a fearsome gang.",-,oru kadath naadan katha,2019
2262,8.8,Milan Sharma,Raj Rathod,-,132,babubhai sentimental,2019
2263,1.3,Tairyô Hata,-,"His sister-in-law, Mio, went to her brother-in-law's house when he was alone, as her sister was at her parents' house.",116,"the day my busty, provocative sister-in-law rode my dick and made me give her a creampie. mio kimijima",2019
2264,-,Song Huang,-,-,91,the murder of blood pupil,2019
2265,-,Song Huang,-,-,91,the deformation fighter,2019
2266,-,"['Andrew Mc', 'Donald']","['Luke Boatfield', 'Eve Foster', 'Alexander Mason']",-,-,forsaken: saken 4,2019
2267,5.8,Boxun Li,"['Nian Jianlun', 'Wang Juan', 'Su Yi']","Li Bai, a poet from the Tang dynasty, hides his identity under that of a masked warrior to try to recover a sacred stone and clean the good name of his people.",97,li bai zhi tian huo liao yuan,2019
2268,-,Jolly Tyson,Rodney Kelson,-,-,blind mess,2019
2269,7.8,Larry Enright,Larry Enright,-,150,dead and deleted the ted giles story,2019
2270,-,Robin Carter,Lloyd Blackwell,A New Jersey School teacher gets mistaken several times too many as a certain Mafia Boss.,-,crime city,2019
2271,5.9,Seong-Tae Lee,Seong-Tae Lee,The story is about a bar owner that fights with an organized crime.,-,yangjamoolrihak,2019
2272,7.5,Simmy Joseph,"['Simmy Joseph', 'Mahendra Patil']",The film is about human trafficking. An attempt has been made to explore a realistic hard core issue in society today and expose the sordid truth behind it.,-,anya the other,2019
2273,4.9,G. Nageswara Reddy,"['Rajasimha Tadinada', 'G. Nageswara Reddy', 'Vikramraj']",Tenali Ramakrishna (Sundeep Kishan) is a small-time lawyer who makes his living via compromises between warring parties. He is looking for a big case that could turn his life.,128,tenali ramakrishna ba.bl,2019
2274,6.2,Abduvahid Ganiev,"['Abdulla Azamov', 'Yalkin Tuychiev']",-,105,elparvar,2019
2275,8.2,"['Naji Salameh', 'Rami Al Dawood', 'Abd Elrahman Al Mahasneh']",Aida Al Amercani,The story revolves around a group of victims of an unidentified gang leader who trades drugs and human organs. It is clear from the philosophical framework of the film the conflict between good and evil and the extent of human control over his revenge and evil tendencies in the absence of authorities.,-,morning of the night,2019
2276,8.4,V. Sattu,-,"Story of Yallappa, who is a collector, is supporting suppressed Indian citizens and fight against the ministry with proper law and order. The natives also support him to bring this change.",150,dandam,2019
2277,-,-,-,Ver la información de la producción en IMDbPro,135,gundam 40th anniversary celebration: chars counterattack,2019
2278,2.5,Mark Polonia,"['Mark Polonia', 'Lester Thord']","After two women are attacked on a desolate road, they take refuge at the home of a kind-hearted stranger named Saul who harbors the dark secret of lycanthropy.",71,bride of the werewolf,2019
2279,-,-,-,-,-,the flying lion,2019
2280,6.7,"['Rustem Abdrashev', 'I. Kolyada', 'Prince Oak Oakleyski']","['Rustem Abdrashev', 'Smagul Yelubayev', 'Timur Zhaksylykov']","Fifteenth century. In the vast expanses of Eurasia for several centuries, the descendants of the great Genghis Khan have created their own and crushed the alien states. One of them is the legendary Abulkhair Shaibani, who usurped power in the White Horde. The two legitimate heirs to the throne, Kerei and Zhanibek, call the part of the nomadic tribes to leave the hard ... Leer todo",111,kazakh khanate - golden throne,2019
2281,5.5,Michael Fredianelli,"['Michael Fredianelli', 'Stan Szeto']",A retired cop and his new partner must put their differences aside while investigating a drug ring.,105,justified force,2019
2282,5.9,Lars Damoiseaux,"['Lars Damoiseaux', 'Eveline Hagenbeek']",-,88,yummy,2019
2283,4.4,Amadeusz Kocan,"['Amadeusz Kocan', 'Bartosz Wabno']","The film tells a story about a young man, who enters the Zone. A place where fear and pain fills human hearts. Upon entering, he becomes a stalker and quickly learns that the zone is ruled by apathy and greed.",72,ostatni samotnik,2019
2284,7.6,"['Chris D. Davison', 'Trevor G. Ford']","['Chris D. Davison', 'Trevor G. Ford', 'Porsche Zeraia']","Illegal military grade assault rifles heat up Houston's mean streets and causes deadly tension the cops, robbers and those straddling the fence in between the two.",79,brick city,2019
2285,6.9,Ivan Brusa,"['Ivan Brusa', 'Francesco Carrà']","Eleonora Bianchi (Michela Maridati) is a serial killer of youtubers, fashion bloggers tv showgirls etc. One day she kidnaps a famous youtuber but meanwhile two strange girls called ""The wonderful painted"" (Roberta Nicosia, Selene Feltrin) kidnap her father,too. So...they have to organize the exchange.",82,no vendetta no party,2019
2286,5.0,Sekhar Reddy,Anita Udeep,Devadas(Kartikeya) an MBA gold medalist falls in love with Suvasana (Neha Solanki) a physiotherapist. How Devadas faced heroine and her family (Who're anti alcoholic) after they get to know he's Alcoholic? How he convinced Suvasana's father? Meanwhile How Devadas got clash with Jhonwik (Ravikishan) a comic psycho villain is the rest of the story.,159,90 ml,2019
2287,3.8,Sarann,Sarann,An arrogant don is possessed by the ghost of a medical college student and turns meek. Now his accomplices expect the return of the actual don.,156,market raja mbbs,2019
2288,2.3,Azizi Chunk,"['Azizi Chunk', 'Akhbar Hashim']",A group of firefighters are investigating an illegal land selling activity done by an international gang of criminals.,90,hero: jangan bikin panas,2019
2289,-,Solo Minati,Solo Minati,"New MMA Movie (Octagona) teams of MMA Fighters competing in a 5 on 5 MMA Tournament. 1 is a team of Undercover Cops, another team is Professional Armed Robbers who have been robbing many of the same dealers the Cops have been investigation which leads to them investigating the robberies becoming a competitive grudge match from the streets to the Octagon, in the new ac... Leer todo",-,octagona,2019
2290,7.2,Naoyoshi Shiotani,"['Gen Urobuchi', 'Naoyoshi Shiotani', 'Makoto Fukami']","Following the incident in the Southeast Asia Union in 2116, Shinya Kogami resumes his vagrant journey. In a small South Asian nation, Kogami rescues a bus of refugees under attack by armed guerrilla forces. Among the refugees is a young lady by the name of Tenzin, who begs Kogami to teach her how to retaliate against the enemy.",68,psycho-pass: sinners of the system case.3 - onshuu no kanata ni,2019
2291,7.0,"['Yasuhiro Geshi', 'Naoyoshi Shiotani']","['Gen Urobuchi', 'Naoyoshi Shiotani', 'Makoto Fukami']","2112; the summer before Akane Tsunemori was assigned to Criminal Investigation Department. Teppei Sugo, an accomplished pilot of the Defense Army, joins the military operation in Okinawa. Three months later, an unmanned combat drone opens fire on the Ministry of Defense in Tokyo. Enforcer Tomomi Masaoka is dispatched to Sugo's military base to investigate the truth be... Leer todo",-,psycho-pass: sinners of the system case.2 first guardian,2019
2292,4.9,Michael Younesi,Michael Younesi,"When their quiet beach town is invaded by a mysterious threat, five kids - a gamer, comic book geek, inventor, skater and martial artist - must band together and use an arsenal of homemade gadgets to fight back.",82,adventure force 5,2019
2293,-,S. Tynsong,S. Tynsong,An innocent boy who support his family is betrayed by the society.,98,u khynnah,2019
2294,-,Pierluca Di Pasquale,"['Pierluca Di Pasquale', 'Taylor Foreman-Niko', 'Luigi Tuccillo']",-,-,across sagittarius street,2019
2295,8.7,Adel Al Hallawi,-,-,100,unbeatable fighter,2019
2296,7.8,Kenji Nagasaki,"['Kôhei Horikoshi', 'Yôsuke Kuroda', 'Hitoshi Nagai']",-,104,my hero academia - boku no hîrô akademia the movie - heroes: rising - hîrôzu: raijingu,2019
2297,-,Tony Irigoyen,Tony Irigoyen,-,85,"atrápalo, vivo o muerto",2019
2298,-,Siraç Erva Özkan,Siraç Erva Özkan,-,-,cenk abseyi,2019
2299,7.8,Ricardo Bernardino,"['João Barata', 'Ricardo Bernardino', 'Rui Dias']","Based on real events, a group of friends discovers an old story from the village where they're spending their Summer vacations but their adventure leads them to a fight for survival.",74,the island of corpses,2019
2300,-,Tony Irigoyen,Tony Irigoyen,-,85,atrápalo vivo muerto,2019
2301,6.7,Shigeaki Kubo,-,"Demon High School is divide into a part-time system and a full-time system, Yoshiki Murayama is the head of the Demon high school and Kaede Hanaoka has an ambition to take on the full-time world in order to challenge Murayama one day.",125,high & low: the worst,2019
2302,-,Gopalakrishna,-,-,-,pulivendula pulibidda,2019
2303,-,Rafat Abbas Ali,Rafat Abbas Ali,"Set in Mau Nath Bhanjan, Uttar Pradesh. This triangle Love story explores how the protagonists deal with issues like differences between Position, castes and honor killings",126,up wali love story,2019
2304,7.3,Suri,Suri,Seena and Devika experience crime in different phases of life by meeting different people who may make them realize human values and emotions or not.,134,popcorn monkey tiger,2019
2305,-,John Michael Hightower Jr.,John Michael Hightower Jr.,"Seth Burgess is now on the run for his life but little does he know, he is about to embark on his greatest journey.",90,dark intentions 2: escalation,2019
2306,5.8,Rae Red,Rae Red,"A department store saleslady has had enough of being an underdog. One night, she discovers a peculiar-looking gun right on her doorstep. Her life drastically changes as she discovers how much power owning a gun can give her.",80,babae at baril,2019
2307,3.7,James Cullen Bressack,"['Chad Law', 'Johnny Walters']",-,89,beyond the law,2019
2308,5.4,"['Diego Fried', 'Federico Finkielstain']","['Diego Fried', 'Nicolas Gueilburt', 'Luz Orlando Brennan']",-,87,la fiesta silenciosa,2019
2309,7.5,Ravi Basrur,Suchan Shetty,"A commercial tale with an all children cast, Girmit is a one of a kind movie.",-,girmit,2019
2310,4.4,Kamil Aydin,"['Mehmet Bozdag', 'Atilla Engin', 'Isa Yildiz']","The period after the Sultan Mehmed II (the Conqueror) conquered Constantinople, moving towards Europe in the fifteenth century , and Sultan Mehmed's determination to spread Islam in Europe by the superb morals of Muslims then.",125,türkler geliyor: adaletin kilici,2019
2311,5.4,Areel Abu Bakar,"['Areel Abu Bakar', 'Hafiz Derani']","Ali and Fatimah are frustrated with their younger brother, Mat Arip, when he fails to come home with the grant of their inherited land. Ali will have to find Mat Arip, who has fallen in with the wrong crowd and takes part in illegal gambling and racing, and bring him home to their father, Pak Nayan.",101,geran,2019
2312,8.5,Yûta Tanaka,Jin Tanaka,-,72,star twinkle precure the movie: these feelings within the song of stars,2019
2313,-,Eduardo Martinez Sanchez,Ivan Nevelitchki,"The legendary wrestler wrestler Tinieblas Jr, goes in search of his daughter's kidnappers with the help of his iconic friends. The film is intended to demonstrate the problem of trafficking in persons in Mexico",-,a tres caídas,2019
2314,6.4,Khan Lee,-,"In the 1990s, when Go gambling fever swept Korea, Gui-su loses everything because his father gambled obsessively until there was nothing left. Left all alone in the world, Gui-su meets a mentor and Go teacher, Il-do, and goes through vicious training to become the grandmaster of Go. He sets out for revenge on the world that destroyed his life, but soon finds himself c... Leer todo",106,shinui han soo: gwisoopyeon,2019
2315,-,Anar Tumurbaatar,Amar Tumur-Ochir,-,-,guardians,2019
2316,-,Hui Xiang,Yan Wang,-,97,fury fist,2019
2317,-,Chuanlin Sun,Yan Wang,-,89,the imperial guard - blood for blood,2019
2318,6.9,"['B. Jeevan Reddy', 'Rajrajan']",-,"George Reddy is a biopic based on the life of a student leader, boxer and Gold medalist, who influenced the politics of Andhra Pradesh state in Osmania University between 1967 and 1972. He is often remembered for inspiring revolutionary thoughts until he was brutally murdered at his hostel in 1972.",153,george reddy,2019
2319,7.5,"['António Caetano Faria', 'Bernie Rao']",Bernie Rao,"Nineteen-year old Ina inherits a sauna and decides to build a new future for the girls working there, but first she needs to confront her father's dangerous past.",90,ina,2019
